 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),171616,175626,85895,110501,168903,173210,135718,157980,129017,47299,46325,50134,51322,44283, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),--,13,--,--,--,--,--,24,73,219,250,502,36,49, 
 收到的其他与经营活动有关的现金(万元),7415,5291,2443,3925,1840,3548,739,3639,2144,1116,765,1554,1996,1349, 
 经营活动现金流入小计(万元),179032,180930,88338,114426,170743,176758,136457,161643,131234,48634,47339,52190,53354,45680, 
 购买商品、接受劳务支付的现金(万元),101671,97385,47210,76986,124969,147876,117183,141194,109564,31305,33534,36688,34918,34292, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),43225,40434,16916,15470,16370,14865,9315,9456,7878,7260,7065,5720,4966,3067, 
 支付的各项税费(万元),9346,11323,11146,8209,7805,7575,5033,5702,3453,3163,3694,4364,3838,2773, 
 支付的其他与经营活动有关的现金(万元),11439,11235,5803,5283,5893,6391,2653,3579,3157,2687,2146,3693,3234,2898, 
 经营活动现金流出小计(万元),165680,160377,81075,105947,155037,176706,134185,159931,124052,44415,46439,50465,46956,43029, 
 经营活动产生的现金流量净额(万元),13351,20553,7263,8478,15706,51,2272,1712,7182,4219,901,1724,6398,2651, 
 收回投资所收到的现金(万元),111550,--,--,--,206,--,285,--,--,--,1000,0,0,0, 
 取得投资收益所收到的现金(万元),1605,21,--,438,--,--,--,--,--,--,1,0,0,0, 
