 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),84006,92163,63823,41866,42730,23670,21276,22129,16340,12895,7814, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2499,2346,1705,2129,2140,1206,1171,1175,963,694,286, 
 收到的其他与经营活动有关的现金(万元),3038,4905,1947,2942,2898,1158,2303,729,592,221,572, 
 经营活动现金流入小计(万元),89544,99414,67475,46937,47768,26034,24750,24034,17896,13810,8671, 
 购买商品、接受劳务支付的现金(万元),49091,53100,40223,25447,34376,12963,11948,11763,10607,7750,6022, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12666,12644,10762,9333,7833,4465,3515,2677,2342,960,433, 
 支付的各项税费(万元),5592,7403,5049,3267,3793,1529,1601,3620,1260,763,140, 
 支付的其他与经营活动有关的现金(万元),8537,6346,7608,3726,4015,2105,1189,1508,1267,2004,1016, 
 经营活动现金流出小计(万元),75887,79493,63643,41773,50018,21062,18252,19568,15476,11478,7611, 
 经营活动产生的现金流量净额(万元),13657,19922,3833,5165,-2250,4972,6498,4465,2420,2332,1060, 
 收回投资所收到的现金(万元),309,7820,14950,300,--,--,--,--,190,--,--, 
 取得投资收益所收到的现金(万元),4732,6761,154,261,1058,1161,--,293,11,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),23,489,4,25,2,1,3,10,--,1,--, 
 处置子公司及其他营业单位收到的现金净额(万元),4,755,0,11889,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),862692,1182665,3180,7512,28780,32168,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),867760,1198490,18288,19987,29840,33330,3,303,201,1,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1370,2999,6209,9040,7049,12751,3993,3912,1627,1365,974, 
 投资所支付的现金(万元),5250,21498,18463,12625,2301,22500,--,--,726,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),26150,101872,153,3800,576,6792,--,--,500,136,--, 
 支付的其他与投资活动有关的现金(万元),841008,1154308,201778,--,300,600,34434,--,--,63,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),873779,1280678,226603,25465,10226,42643,38426,3912,2853,1563,974, 
 投资活动产生的现金流量净额(万元),-6019,-82187,-208315,-5478,19614,-9314,-38424,-3609,-2652,-1563,-974, 
 吸收投资收到的现金(万元),--,--,207674,35889,--,2320,42753,--,--,2760,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,2320,125,--,--,--,--, 
 取得借款收到的现金(万元),83917,57840,--,--,--,6972,4100,12315,11378,7243,5277, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,1100,1500,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),83917,57840,207674,36989,1500,9292,46853,12315,11378,10003,5277, 
 偿还债务支付的现金(万元),85000,1000,8417,--,--,1900,6100,13515,10648,7101,4799, 
 分配股利、利润或偿付利息所支付的现金(万元),3319,14142,195,2206,621,4685,168,403,372,596,211, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,261,84,1827,2639,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),88319,15403,8695,4032,3260,6585,6268,13917,11020,7697,5010, 
 筹资活动产生的现金流量净额(万元),-4402,42437,198978,32957,-1760,2707,40585,-1603,358,2306,267, 
 汇率变动对现金及现金等价物的影响(万元),250,-591,395,21,-254,8,-38,-2,-252,-26,-84, 
 现金及现金等价物净增加额(万元),3486,-20420,-5110,32665,15351,-1627,8621,-749,-126,3049,270, 
 加:期初现金及现金等价物余额(万元),32098,52518,57628,24963,9612,11239,2618,3367,3493,444,174, 
 期末现金及现金等价物余额(万元),35585,32098,52518,57628,24963,9612,11239,2618,3367,3493,444, 
 净利润(万元),-23814,18154,18785,12715,9811,4140,4902,4830,4679,2232,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),30988,4554,1998,686,866,-42,-14,28,128,11,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1954,1794,1589,1168,966,810,424,360,329,249,--, 
 无形资产摊销(万元),684,644,286,214,173,112,49,49,40,19,--, 
 长期待摊费用摊销(万元),287,267,431,53,13,16,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-5,-189,187,1,1,0,3,12,--,-9,--, 
 固定资产报废损失(万元),1,16,--,--,--,--,--,--,--,--,--, 
