 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),368308,328626,249561,188105,132025,102595,71655,83537,69400,45874,49540,41499,31472,20092,14879, 
 客户存款和同业存放款项净增加额(万元),--,--,--,0,0,0,0,--,--,0,0,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,0,0,0,0,--,--,0,0,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,0,0,0,0,--,--,0,0,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,0,0,0,0,--,--,0,0,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,0,0,0,0,--,--,0,0,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,0,0,0,0,--,--,0,0,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,0,0,0,0,--,--,0,0,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,0,0,0,0,--,--,0,0,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,0,0,0,0,--,--,0,0,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,0,0,0,0,--,--,0,0,0,--,0,0, 
 收到的税费返还(万元),1240,866,1404,1732,676,3228,2030,762,--,0,0,0,--,0,0, 
 收到的其他与经营活动有关的现金(万元),6615,4360,3074,5617,2904,2233,407,1016,1428,755,2210,1699,1519,2073,954, 
 经营活动现金流入小计(万元),376163,333851,254039,195455,135605,108056,74092,85315,70828,46629,51750,43197,32991,22165,15833, 
 购买商品、接受劳务支付的现金(万元),233050,190413,137045,98078,57436,45530,30132,38595,33166,22729,24063,21692,14535,5499,6920, 
 客户贷款及垫款净增加额(万元),--,--,--,0,0,0,0,--,--,0,0,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,0,0,0,0,--,--,0,0,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,0,0,0,0,--,--,0,0,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,0,0,0,--,--,--,0,0,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,0,0,0,0,--,--,0,0,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),79819,73982,66447,45226,38315,31779,22341,19292,12881,8089,5989,4532,3893,2102,1041, 
 支付的各项税费(万元),11578,11911,11138,11670,10953,7035,7682,5810,6228,3434,2934,1292,1288,1024,879, 
 支付的其他与经营活动有关的现金(万元),18397,17252,16970,21984,13129,10238,7550,5720,5523,4751,4946,7329,4047,8970,3110, 
 经营活动现金流出小计(万元),342844,293558,231601,176958,119833,94582,67706,69417,57798,39002,37931,34845,23763,17596,11951, 
 经营活动产生的现金流量净额(万元),33319,40294,22438,18497,15772,13474,6386,15898,13030,7626,13819,8353,9228,4569,3882, 
 收回投资所收到的现金(万元),4109,--,19200,0,0,0,0,--,--,0,0,117,--,0,0, 
 取得投资收益所收到的现金(万元),3,39,16,0,0,464,0,--,--,0,0,428,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),62,2532,35,147,2252,883,150,20,8,0,0,38,1,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,0,0,0,0,--,--,0,0,0,--,0,0, 
 收到的其他与投资活动有关的现金(万元),421,1672,146,0,0,0,0,--,--,436,3479,255,--,500,98, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,--,0,0, 
 投资活动现金流入小计(万元),4594,4243,19397,147,2252,1348,150,20,8,436,3479,838,1,500,98, 
