 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),16153,29758,22991,10673,15403,11419, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),169,1617,1038,164,17,119, 
 收到的其他与经营活动有关的现金(万元),3194,949,896,926,1349,5567, 
 经营活动现金流入小计(万元),19517,32324,24926,11763,16769,17105, 
 购买商品、接受劳务支付的现金(万元),18758,7353,7653,7134,6843,8969, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4119,3230,2517,2206,1779,1533, 
 支付的各项税费(万元),1694,5705,3714,1211,1290,3486, 
 支付的其他与经营活动有关的现金(万元),2461,6712,3592,1158,2945,1706, 
 经营活动现金流出小计(万元),27032,23000,17476,11708,12857,15694, 
 经营活动产生的现金流量净额(万元),-7516,9324,7450,54,3912,1411, 
 收回投资所收到的现金(万元),81100,5500,--,820,--,--, 
 取得投资收益所收到的现金(万元),1356,60,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),88,33,--,1,--,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,200,--,2060,142, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),82544,5593,200,821,2060,145, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4014,1013,936,3006,2915,257, 
 投资所支付的现金(万元),83700,28400,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,0,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),87714,29413,936,3006,2915,257, 
 投资活动产生的现金流量净额(万元),-5170,-23820,-736,-2185,-855,-112, 
 吸收投资收到的现金(万元),--,29403,--,--,500,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,500,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--, 
