 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),82829,81207,82250,60997,55919,74928,18952,9108, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),105,50,33,63,141,34,--,5, 
 收到的其他与经营活动有关的现金(万元),13678,14144,13055,8353,6115,6818,3785,1692, 
 经营活动现金流入小计(万元),96611,95401,95338,69412,62175,81780,22736,10805, 
 购买商品、接受劳务支付的现金(万元),68237,62843,46151,34701,31200,53044,15113,7791, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11254,11644,10534,10010,8620,5038,2371,1643, 
 支付的各项税费(万元),4461,4675,11689,4485,6797,5212,380,1120, 
 支付的其他与经营活动有关的现金(万元),16340,17495,20811,11658,11309,12761,5245,2913, 
 经营活动现金流出小计(万元),100291,96658,89184,60854,57926,76056,23109,13467, 
 经营活动产生的现金流量净额(万元),-3680,-1257,6154,8558,4249,5724,-373,-2662, 
 收回投资所收到的现金(万元),8900,9000,--,--,--,--,515,--, 
 取得投资收益所收到的现金(万元),40,68,--,--,3,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,2,--,5,7,2,14, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,148,--,30, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),8940,9068,2,0,8,155,516,44, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5126,1033,1794,1558,3285,3249,2858,2909, 
 投资所支付的现金(万元),8900,9000,--,1520,--,--,515,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),14026,10033,1794,3078,3285,3249,3373,2909, 
 投资活动产生的现金流量净额(万元),-5086,-964,-1791,-3078,-3277,-3094,-2856,-2865, 
 吸收投资收到的现金(万元),--,15930,--,--,3388,425,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),36609,15350,19250,21380,21011,21160,25431,9100, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,492,--,--,1166,18979,20135,10441, 
 筹资活动现金流入小计(万元),36609,31772,19250,21380,25564,40564,45566,19541, 
 偿还债务支付的现金(万元),23580,22350,20280,18880,19140,18471,19165,4585, 
 分配股利、利润或偿付利息所支付的现金(万元),2994,2658,999,1288,7467,2891,831,461, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,1451,--,--,1166,18979,20135,10475, 
 筹资活动现金流出小计(万元),26574,26459,21279,20168,27773,40342,40131,15521, 
 筹资活动产生的现金流量净额(万元),10035,5313,-2029,1212,-2209,222,5435,4020, 
 汇率变动对现金及现金等价物的影响(万元),2,2,--,--,0,0,-1,5, 
 现金及现金等价物净增加额(万元),1272,3094,2334,6691,-1237,2853,2205,-1501, 
 加:期初现金及现金等价物余额(万元),16668,13575,11241,4550,5786,2933,728,2229, 
 期末现金及现金等价物余额(万元),17940,16668,13575,11241,4550,5786,2933,728, 
 净利润(万元),1286,3825,5376,3401,8019,14717,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),562,659,1854,1642,1408,1145,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1720,1693,1580,1550,1416,1009,--,--, 
 无形资产摊销(万元),102,58,55,51,46,35,--,--, 
 长期待摊费用摊销(万元),28,8,3,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,0,30,1,-6,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),990,627,989,1288,1286,1187,--,--, 
 投资损失(万元),-109,-126,-498,-9,-3,--,--,--, 
 递延所得税资产减少(万元),15,-56,-234,-218,-201,-170,--,--, 
 递延所得税负债增加(万元),27,62,81,77,--,--,--,--, 
 存货的减少(万元),-16114,1181,-3307,-889,-795,-8932,--,--, 
 经营性应收项目的减少(万元),1014,-6089,-15988,-6779,-11550,-12910,--,--, 
 经营性应付项目的增加(万元),6799,-3097,16244,8414,4622,9649,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-3680,-1257,6154,8558,4249,5724,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),17940,16668,13575,11241,4550,5786,2933,728, 
 现金的期初余额(万元),16668,13575,11241,4550,5786,2933,728,2229, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),1272,3094,2334,6691,-1237,2853,2205,-1501, 

