 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),28138,33748,27914,27786,35711,28813,29219,25678,20591,17639, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,16, 
 收到的其他与经营活动有关的现金(万元),841,957,242,596,256,386,612,1076,577,547, 
 经营活动现金流入小计(万元),28979,34705,28156,28382,35967,29199,29831,26754,21168,18202, 
 购买商品、接受劳务支付的现金(万元),11667,15051,10621,10454,15254,12885,14910,16150,12651,11000, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4358,3930,3148,3401,3908,2817,3046,2538,1261,2012, 
 支付的各项税费(万元),2223,3132,2879,2755,3759,3329,2709,2842,2234,1228, 
 支付的其他与经营活动有关的现金(万元),3573,3504,2976,2770,3382,3740,2578,2412,2390,1970, 
 经营活动现金流出小计(万元),21822,25617,19624,19380,26302,22770,23243,23942,18536,16210, 
 经营活动产生的现金流量净额(万元),7157,9088,8532,9002,9665,6429,6588,2812,2633,1991, 
 收回投资所收到的现金(万元),72350,37800,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),814,388,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),12,71,6,2,50,89,97,68,--,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,779,--, 
 收到的其他与投资活动有关的现金(万元),--,--,120,--,--,--,--,500,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),73176,38259,126,2,50,89,97,568,779,5, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6932,5277,924,1548,4182,2132,4354,11122,2126,2195, 
 投资所支付的现金(万元),67177,55800,--,--,20,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,90, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),74109,61077,924,1548,4202,2132,4354,11122,2126,2285, 
 投资活动产生的现金流量净额(万元),-932,-22818,-798,-1546,-4152,-2043,-4258,-10554,-1347,-2280, 
 吸收投资收到的现金(万元),--,21313,--,--,--,1805,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),5143,1950,3919,14415,24034,18751,22621,21688,9013,9383, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),278,522,1997,3061,1045,1309,906,155,1272,33, 
 筹资活动现金流入小计(万元),5420,23785,5915,17476,25079,21865,23527,21842,10285,9416, 
 偿还债务支付的现金(万元),1826,3932,9915,20376,23796,22033,21228,11849,7928,6691, 
 分配股利、利润或偿付利息所支付的现金(万元),1669,2127,2242,2529,3798,3938,2276,644,3111,874, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),7843,2037,522,1997,3061,1045,1309,906,155,1272, 
 筹资活动现金流出小计(万元),11338,8096,12680,24901,30655,27017,24813,13399,11193,8836, 
 筹资活动产生的现金流量净额(万元),-5918,15689,-6764,-7425,-5576,-5152,-1285,8443,-908,580, 
 汇率变动对现金及现金等价物的影响(万元),30,-6,36,-0,-35,-1,2,31,-9,11, 
 现金及现金等价物净增加额(万元),337,1953,1005,31,-97,-767,1046,732,369,302, 
 加:期初现金及现金等价物余额(万元),4928,2975,1969,1938,2036,2803,1756,1025,656,354, 
 期末现金及现金等价物余额(万元),5265,4928,2975,1969,1938,2036,2803,1756,1025,656, 
 净利润(万元),5572,5067,4115,4098,5839,5381,--,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),77,652,5,135,481,292,--,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2620,2398,2439,2277,2004,1953,--,--,--,--, 
 无形资产摊销(万元),57,55,54,50,47,33,--,--,--,--, 
 长期待摊费用摊销(万元),1,1,1,1,1,1,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),1,89,15,22,81,92,--,--,--,--, 
 固定资产报废损失(万元),68,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),-23,-12,126,628,969,865,--,--,--,--, 
 投资损失(万元),-718,-520,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),60,-131,39,14,-50,-91,--,--,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-1948,-1026,1760,2393,-632,457,--,--,--,--, 
 经营性应收项目的减少(万元),-6112,-143,-760,1197,83,-3390,--,--,--,--, 
 经营性应付项目的增加(万元),7501,2656,738,-1813,843,836,--,--,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),7157,9088,8532,9002,9665,6429,--,--,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),5265,4928,2975,1969,1938,2036,2803,1756,1025,656, 
 现金的期初余额(万元),4928,2975,1969,1938,2036,2803,1756,1025,656,354, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),337,1953,1005,31,-97,-767,1046,732,369,302, 

