 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),165631,88467,44842,49924,42574,36229,27113,21954, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),180,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),6039,2563,3072,1694,518,508,365,592, 
 经营活动现金流入小计(万元),171850,91030,47914,51618,43092,36737,27478,22546, 
 购买商品、接受劳务支付的现金(万元),101981,49480,23580,27167,22982,20465,17356,13364, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),19412,10898,6089,5363,3827,3004,2559,1703, 
 支付的各项税费(万元),15682,7898,5451,4961,4800,3622,2422,2501, 
 支付的其他与经营活动有关的现金(万元),16432,10924,6930,5257,3416,2858,2194,2106, 
 经营活动现金流出小计(万元),153507,79201,42050,42747,35025,29949,24530,19674, 
 经营活动产生的现金流量净额(万元),18342,11829,5864,8871,8067,6789,2948,2872, 
 收回投资所收到的现金(万元),--,500,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),177,260,217,24,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),144,2,11,38,0,--,4,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),6000,23587,81551,4449,--,123,189,150, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),6321,24348,81778,4512,0,123,193,151, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),29890,23857,15843,15430,10755,4924,1622,4102, 
 投资所支付的现金(万元),2422,46905,--,3500,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,3620,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),3000,15090,83517,9000,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),35312,85852,99360,31550,10755,4924,1622,4102, 
 投资活动产生的现金流量净额(万元),-28991,-61504,-17582,-27038,-10755,-4801,-1429,-3950, 
 吸收投资收到的现金(万元),285,46483,13,--,31402,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),285,838,13,--,--,--,--,--, 
 取得借款收到的现金(万元),56742,38576,25867,14316,16697,13713,7900,7950, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),37092,7838,69,4336,683,--,--,--, 
 筹资活动现金流入小计(万元),94119,92897,25948,18653,48782,13713,7900,7950, 
 偿还债务支付的现金(万元),37628,31339,13595,10150,18403,9365,7700,5450, 
 分配股利、利润或偿付利息所支付的现金(万元),5804,2495,2842,2162,692,1479,533,479, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),27220,37,4579,--,--,99,317,163, 
 筹资活动现金流出小计(万元),70652,33871,21016,12312,19095,10943,8550,6092, 
 筹资活动产生的现金流量净额(万元),23466,59026,4932,6341,29687,2770,-650,1858, 
 汇率变动对现金及现金等价物的影响(万元),93,-241,88,134,5,-48,-7,-4, 
 现金及现金等价物净增加额(万元),12911,9110,-6698,-11693,27005,4710,861,776, 
 加:期初现金及现金等价物余额(万元),25250,16140,22838,34531,7527,2816,1955,1179, 
 期末现金及现金等价物余额(万元),38161,25250,16140,22838,34531,7527,2816,1955, 
 净利润(万元),28833,8784,6772,10521,9008,6544,4665,4245, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),-106,1875,195,24,51,32,30,14, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),5889,3848,1998,999,829,759,642,456, 
 无形资产摊销(万元),1172,580,231,154,88,78,66,25, 
 长期待摊费用摊销(万元),84,53,22,44,58,59,87,78, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-72,34,-1,0,0,--,-0,2, 
 固定资产报废损失(万元),10,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),3097,1831,674,590,485,566,540,388, 
 投资损失(万元),-77,-360,-217,-24,--,--,--,--, 
 递延所得税资产减少(万元),-342,-1117,-434,-173,-37,-161,13,72, 
 递延所得税负债增加(万元),-112,-191,-17,-14,--,--,--,--, 
 存货的减少(万元),-17214,-2155,-398,-1281,658,-970,-146,-1138, 
 经营性应收项目的减少(万元),-3804,-10139,-3350,-1737,-4694,-1146,-3573,-1787, 
 经营性应付项目的增加(万元),991,8806,355,-252,1621,1030,625,517, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),-7,-20,33,18,1,-3,-1,--, 
 经营活动产生现金流量净额(万元),18342,11829,5864,8871,8067,6789,2948,2872, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),38161,25250,16140,22838,34531,7527,2816,1955, 
 现金的期初余额(万元),25250,16140,22838,34531,7527,2816,1955,1179, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),12911,9110,-6698,-11693,27005,4710,861,776, 

