 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),915833,704195,703189,631613,529936,538177,525682,346718,209723,160804,154914,134803,113316, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的税费返还(万元),1828,2090,1622,1400,11,--,64,98,134,169,324,0,0, 
 收到的其他与经营活动有关的现金(万元),77401,41006,34579,17558,17146,29927,15226,21387,7155,9936,5605,3326,1171, 
 经营活动现金流入小计(万元),995062,747292,739390,650571,547092,568104,540972,368203,217012,170909,160842,138129,114487, 
 购买商品、接受劳务支付的现金(万元),114158,68508,176125,175828,151739,167321,111717,110861,58158,52136,74616,75836,67060, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),155711,137948,113055,100037,98991,92483,72270,51618,26332,24132,15518,11236,9101, 
 支付的各项税费(万元),309583,258890,204122,187206,162044,148377,155675,98113,45329,38028,33412,24859,23707, 
 支付的其他与经营活动有关的现金(万元),271522,188854,127764,108489,95569,96097,92624,45021,35423,21619,16520,14187,9806, 
 经营活动现金流出小计(万元),850973,654200,621067,571560,508343,504279,432285,305613,165241,135915,140066,126118,109675, 
 经营活动产生的现金流量净额(万元),144088,93091,118323,79011,38749,63826,108687,62590,51770,34994,20776,12011,4812, 
 收回投资所收到的现金(万元),339206,554209,332550,220600,228706,90000,--,--,1572,113,--,0,812, 
 取得投资收益所收到的现金(万元),13750,8774,7872,6387,9298,1005,--,--,--,20,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),109,228,476,9,114,283,7,99,1529,29,254,210,144, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,953,--,0,0, 
 收到的其他与投资活动有关的现金(万元),0,572,248,938,185,3542,24,810,325,--,240,753,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流入小计(万元),353065,563781,341147,227934,238303,94831,31,909,3426,1114,494,963,955, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),30732,20009,17272,23777,38744,55748,62105,34466,17602,2972,9255,6769,4054, 
 投资所支付的现金(万元),434912,557024,397394,237295,283139,188000,2520,--,1404,153,--,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,80583,--,--,--,--,--,215,875,--,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流出小计(万元),465644,577033,495249,261071,321883,243748,64625,34466,19222,3999,9255,6769,4054, 
 投资活动产生的现金流量净额(万元),-112579,-13252,-154102,-33138,-83580,-148917,-64594,-33557,-15795,-2886,-8761,-5806,-3099, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,123150,--,--,--,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 取得借款收到的现金(万元),--,0,100,--,--,--,--,--,--,--,7500,9500,10300, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,960,--,--,0,0, 
 筹资活动现金流入小计(万元),0,0,100,0,0,0,0,123150,960,--,7500,9500,10300, 
 偿还债务支付的现金(万元),--,0,100,--,--,--,--,--,500,23200,6800,11910,8800, 
 分配股利、利润或偿付利息所支付的现金(万元),50360,30216,5036,10072,17626,25180,11331,7982,8233,669,820,956,798, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付其他与筹资活动有关的现金(万元),2,0,10438,--,--,--,--,321,28,--,--,0,0, 
 筹资活动现金流出小计(万元),50362,30216,15574,10072,17626,25180,11331,8303,8761,23869,7620,12866,9598, 
 筹资活动产生的现金流量净额(万元),-50362,-30216,-15474,-10072,-17626,-25180,-11331,114847,-7801,-23869,-120,-3366,702, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,0,-0,0,-0,--,0,0, 
 现金及现金等价物净增加额(万元),-18853,49624,-51252,35801,-62457,-110272,32762,143880,28174,8239,11895,2839,2416, 
 加:期初现金及现金等价物余额(万元),102409,52785,104037,68236,130693,240965,208203,64323,36149,27866,15471,12632,0, 
 期末现金及现金等价物余额(万元),83556,102409,52785,104037,68236,130693,240965,208203,64323,36105,27366,15471,2416, 
 净利润(万元),174091,118523,85032,71558,59704,62200,72559,56639,31376,14005,3447,3382,1032, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 资产减值准备(万元),1273,3355,1162,-780,373,470,43,-858,-1763,895,700,668,-48, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),19401,19009,18022,16023,13066,8502,5766,4538,4551,5668,6473,5458,5134, 
 无形资产摊销(万元),1996,1588,1218,852,900,837,783,548,313,295,190,158,344, 
 长期待摊费用摊销(万元),2149,3977,5275,4495,2828,1185,482,205,89,46,37,2,279, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-53,-25,632,99,213,139,-47,-19,-616,225,666,85,-79, 
 固定资产报废损失(万元),1059,1091,0,0,--,1,67,64,179,366,--,0,0, 
 公允价值变动损失(万元),16,11,1,-4,-12,0,0,--,--,0,--,0,0, 
 递延收益增加(减：减少)(万元),-703,-599,-463,-410,--,-249,--,--,--,--,--,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 财务费用(万元),1541,--,92,-206,-468,0,-0,--,8,617,668,782,800, 
 投资损失(万元),-14822,-15343,-9784,-6926,-10514,-1005,0,-166,-98,-411,-10,0,1, 
 递延所得税资产减少(万元),558,1550,-3060,218,-2015,-2428,209,144,-77,-2049,-29,-24,5, 
 递延所得税负债增加(万元),-77,-330,-56,227,3,-70,0,--,--,0,0,0,0, 
 存货的减少(万元),-32879,-29184,-14884,-17055,-15521,-29801,-20431,-12096,-8741,4423,2137,7443,-1592, 
 经营性应收项目的减少(万元),-87688,-20464,9827,-7344,-25952,2144,14889,-47734,-1039,2772,1530,-5650,-2213, 
 经营性应付项目的增加(万元),119214,54894,25219,18191,16280,21622,34306,61107,27653,8142,4966,-334,1112, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 其他(万元),--,--,--,--,-135,--,-227,-136,-63,0,--,41,0, 
