 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),219902,169673,159793,142743,129877,112422,99592,110408,86981,88014,73447, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),618,49,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),21508,13283,11831,11249,5967,6184,4735,4676,3901,3129,2773, 
 经营活动现金流入小计(万元),242027,183005,171624,153992,135844,118607,104327,115084,90883,91142,76220, 
 购买商品、接受劳务支付的现金(万元),186295,124728,114281,99033,93120,78413,66182,83452,61828,57763,61555, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),23704,12263,10479,10654,9393,7500,6244,4812,4090,3433,2842, 
 支付的各项税费(万元),10854,9559,8948,9862,10930,9238,10073,6453,6334,7499,6451, 
 支付的其他与经营活动有关的现金(万元),35293,20778,21026,16271,12086,10703,9663,8648,8084,7960,6252, 
 经营活动现金流出小计(万元),256146,167329,154734,135820,125530,105854,92162,103364,80336,76656,77100, 
 经营活动产生的现金流量净额(万元),-14119,15676,16891,18171,10314,12752,12165,11720,10546,14487,-880, 
 收回投资所收到的现金(万元),75898,133500,105700,--,7,--,--,100,37273,4000,12015, 
 取得投资收益所收到的现金(万元),1423,763,966,612,1489,281,954,--,1533,636,445, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,3,--,0,3,--,4,7,4,50,10, 
 处置子公司及其他营业单位收到的现金净额(万元),1415,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,8064,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),78736,134267,106666,612,1499,281,958,107,46873,4686,12470, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),29764,8937,15393,7420,3485,8909,9401,16222,9352,291,3350, 
 投资所支付的现金(万元),100206,118600,133700,--,4500,330,2914,100,37530,4200,12770, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,5789,--,--,--,--,--,--,--,--,--, 
