 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),72748,54914,46563,40745,45131,40421,41908,32184, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),886,289,19,--,--,--,6,61, 
 收到的其他与经营活动有关的现金(万元),918,1274,763,1089,453,618,357,399, 
 经营活动现金流入小计(万元),74552,56476,47346,41834,45584,41039,42272,32643, 
 购买商品、接受劳务支付的现金(万元),48038,34751,28075,22217,25542,25601,24003,18530, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9058,7659,6601,6103,5547,4196,3399,2704, 
 支付的各项税费(万元),2048,4113,4879,4035,3998,2913,3856,2910, 
 支付的其他与经营活动有关的现金(万元),5656,3345,3291,2896,2443,2487,2499,1701, 
 经营活动现金流出小计(万元),64800,49867,42846,35251,37530,35198,33757,25845, 
 经营活动产生的现金流量净额(万元),9751,6609,4500,6582,8054,5841,8515,6798, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),122,32,28,40,76,76,76,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),32,16,1,21,10,3,9,64, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,464, 
 收到的其他与投资活动有关的现金(万元),9200,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),9353,48,29,62,86,79,85,528, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),14532,16396,6904,7601,9179,15020,12826,3991, 
 投资所支付的现金(万元),344,--,28,135,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
