 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),63527,35721,30101,16327,17148,18171,21007,31766,16405,14253,11904, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),3054,2005,2352,1860,1346,750,1919,858,725,725,747, 
 收到的其他与经营活动有关的现金(万元),1554,910,1356,1186,3511,1144,1421,2528,41144,44651,53442, 
 经营活动现金流入小计(万元),68135,38636,33809,19373,22004,20064,24347,35152,58274,59629,66093, 
 购买商品、接受劳务支付的现金(万元),26835,13593,20604,9422,14861,7649,11852,17232,10299,13427,10783, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4727,4048,3437,2361,2012,1938,1906,1788,1027,1025,889, 
 支付的各项税费(万元),7308,3173,1103,901,1801,1721,2205,3887,1547,1063,624, 
 支付的其他与经营活动有关的现金(万元),3991,3148,3739,2438,4523,2244,4188,4135,36391,47087,33980, 
 经营活动现金流出小计(万元),42861,23962,28883,15121,23197,13551,20152,27042,49264,62603,46276, 
 经营活动产生的现金流量净额(万元),25274,14674,4927,4252,-1193,6513,4195,8110,9010,-2974,19817, 
 收回投资所收到的现金(万元),229063,74890,2300,65656,58090,42341,9054,--,0,0,460, 
 取得投资收益所收到的现金(万元),1702,242,9,356,559,290,45,--,0,0,64, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2810,32,46,62,168,10,94,8,5,0,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,130,79,--,--,--,--,--,1249,755,761, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),233576,75294,2434,66074,58818,42641,9193,8,1254,755,1286, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),21769,7163,6055,13297,10154,2169,617,1316,971,2112,3489, 
 投资所支付的现金(万元),254969,83990,7100,55656,52945,56086,10454,--,0,0,3580, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,7397,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),276738,91153,13155,68953,70497,58255,11071,1316,971,2112,7068, 
 投资活动产生的现金流量净额(万元),-43162,-15859,-10720,-2879,-11679,-15614,-1878,-1308,282,-1357,-5782, 
 吸收投资收到的现金(万元),--,40671,--,--,14013,--,--,--,0,4682,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),7686,4500,4500,--,3000,--,3102,1477,30300,21019,41585, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,972,1980,76,561,200,300,266,26,3828,43, 
 筹资活动现金流入小计(万元),7686,46142,6480,76,17574,200,3402,1743,30326,29529,41628, 
 偿还债务支付的现金(万元),12346,4500,--,--,3000,--,4567,8000,30700,33234,35470, 
 分配股利、利润或偿付利息所支付的现金(万元),2879,1105,367,907,17,--,56,230,4211,1985,2149, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),190,176,2677,127,1278,8,10,11,3790,65,37, 
 筹资活动现金流出小计(万元),15415,5781,3043,1034,4295,8,4634,8241,38700,35283,37657, 
