 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),673717,620776,608602,678037,663990,692722,629124,503332,418706,369670, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),68,--,304,84,13,--,--,--,99,--, 
 收到的其他与经营活动有关的现金(万元),37613,40607,34155,35823,36869,58124,88437,71380,81798,8792, 
 经营活动现金流入小计(万元),711398,661383,643061,713944,700873,750846,717560,574712,500603,378462, 
 购买商品、接受劳务支付的现金(万元),508483,464929,419285,487025,473436,506609,493861,361687,288414,241697, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),79024,76038,72222,77466,72358,70742,55684,53317,48719,37719, 
 支付的各项税费(万元),27296,37294,33013,30468,25058,24445,21377,23591,26124,15328, 
 支付的其他与经营活动有关的现金(万元),45393,48320,40598,41735,44831,65722,71499,82887,87787,29703, 
 经营活动现金流出小计(万元),660195,626581,565117,636695,615683,667519,642421,521481,451044,324448, 
 经营活动产生的现金流量净额(万元),51203,34802,77943,77249,85190,83327,75139,53232,49558,54015, 
 收回投资所收到的现金(万元),--,--,--,--,2,--,--,14255,133,--, 
 取得投资收益所收到的现金(万元),3273,2270,406,296,293,352,134,532,234,242, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3008,1479,1026,770,130,89,285,168,4237,460, 
 处置子公司及其他营业单位收到的现金净额(万元),--,402,--,--,--,--,--,927,1797,--, 
 收到的其他与投资活动有关的现金(万元),1000,--,--,--,--,--,--,--,769,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),7281,4152,1432,1066,425,441,419,15882,7170,702, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),43640,37533,64952,71258,79221,69750,56759,33698,44266,23490, 
 投资所支付的现金(万元),8377,5015,16133,2900,18890,1100,680,--,19453,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,5264, 
 支付的其他与投资活动有关的现金(万元),--,3100,92,--,--,--,--,--,--,769, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),52016,45648,81177,74158,98111,70850,57439,33698,63720,29522, 
 投资活动产生的现金流量净额(万元),-44735,-41496,-79745,-73092,-97686,-70410,-57020,-17816,-56550,-28821, 
 吸收投资收到的现金(万元),390,209,12248,--,48251,--,--,3055,321,132534, 
 其中：子公司吸收少数股东投资收到的现金(万元),390,209,12248,--,33,--,--,3055,321,12250, 
 取得借款收到的现金(万元),13500,10350,8000,24000,4050,4000,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),3334,1911,--,--,--,--,45,1796,3510,3442, 
 筹资活动现金流入小计(万元),17224,12470,20248,24000,52301,4000,45,4851,3831,135976, 
 偿还债务支付的现金(万元),14242,8841,23260,10353,850,890,1105,1145,1089,--, 
 分配股利、利润或偿付利息所支付的现金(万元),21377,21253,25010,22027,29600,8999,19467,14798,38324,11104, 
 其中：子公司支付给少数股东的股利、利润(万元),535,605,612,460,602,1095,--,453,--,116, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),35619,30094,48270,32381,30450,9888,20572,15942,39413,11104, 
 筹资活动产生的现金流量净额(万元),-18396,-17624,-28022,-8381,21851,-5888,-20527,-11091,-35582,124872, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-11928,-24317,-29824,-4223,9355,7029,-2408,24325,-42573,150066, 
 加:期初现金及现金等价物余额(万元),160499,184816,214640,218864,209509,202480,204888,180563,223136,73069, 
 期末现金及现金等价物余额(万元),148571,160499,184816,214640,218864,209509,202480,204888,180563,223136, 
 净利润(万元),36819,36436,36663,38827,35568,30770,27176,28221,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),-45,558,2804,368,1328,325,193,-59,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),19638,22346,21536,20644,20637,19775,18005,15921,--,--, 
 无形资产摊销(万元),929,900,831,810,687,621,568,502,--,--, 
 长期待摊费用摊销(万元),9,1,0,5,22,5,5,22,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-3342,-1273,-600,49,-1782,134,-276,-53,--,--, 
 固定资产报废损失(万元),84,47,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),1774,97,2885,2263,-1652,-5177,-2513,-25,--,--, 
 投资损失(万元),-4435,-4546,-2626,-576,-484,-352,-134,-2336,--,--, 
 递延所得税资产减少(万元),891,-9357,-1849,813,-2778,983,-640,-516,--,--, 
 递延所得税负债增加(万元),-6,-6,-6,14,-2,-60,-6,--,--,--, 
 存货的减少(万元),1310,1051,2534,-715,2733,1200,-5953,-1553,--,--, 
 经营性应收项目的减少(万元),2665,-8540,8953,-17348,-4981,7839,-20670,7857,--,--, 
 经营性应付项目的增加(万元),-5089,-2911,8195,32096,35893,27265,59384,5251,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,-1377,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),51203,34802,77943,77249,85190,83327,75139,53232,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),148571,160499,184816,214640,218864,209509,202480,204888,180563,223136, 
 现金的期初余额(万元),160499,184816,214640,218864,209509,202480,204888,180563,223136,73069, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-11928,-24317,-29824,-4223,9355,7029,-2408,24325,-42573,150066, 

