 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),370844,327008,477011,434499,476762,487090,415467,446530,339257,256064,303958,247442,161729,114582, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到的税费返还(万元),24,253,45,64,49,77,51,151,57,1439,--,0,0,0, 
 收到的其他与经营活动有关的现金(万元),7979,5014,1299,23595,6725,9852,4223,1091,19951,3096,1124,13243,460,385, 
 经营活动现金流入小计(万元),378847,332275,478354,458158,483536,497018,419740,447771,359265,260598,305082,260685,162189,114968, 
 购买商品、接受劳务支付的现金(万元),309191,269534,379282,386694,408382,402193,377838,389083,306648,198890,248108,201899,111155,73889, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),38334,34231,32415,31596,28387,23791,21700,18154,15193,13726,13893,11639,9781,7309, 
 支付的各项税费(万元),5521,11419,6764,2437,5359,5049,8275,3496,508,1112,10756,6426,3543,5837, 
 支付的其他与经营活动有关的现金(万元),23201,21208,22480,20378,19065,28584,13072,18049,11018,8240,24377,8655,9871,16754, 
 经营活动现金流出小计(万元),376248,336392,440941,441104,461193,459617,420885,428782,333368,221969,297134,228619,134349,103788, 
 经营活动产生的现金流量净额(万元),2599,-4117,37413,17054,22342,37401,-1145,18990,25898,38629,7948,32066,27840,11179, 
 收回投资所收到的现金(万元),39,400,5289,28953,--,--,500,--,--,0,500,0,3000,3155, 
 取得投资收益所收到的现金(万元),707,2095,21127,28795,649,189,1694,1149,192,0,2,0,300,165, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),821,346,227,378,367,486,324,2846,1985,5,51,6121,79,38, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,-35,--,0,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,3067,1484,--,--,3528,--,--,800,415,290,0,12000, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 投资活动现金流入小计(万元),1566,2841,29710,59611,1017,675,6046,3961,2178,805,968,6411,3379,15358, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5697,12841,42464,42799,99046,79411,25032,19048,17480,21814,28694,34486,74623,44697, 
 投资所支付的现金(万元),2357,5415,5500,0,10,11000,19940,15894,960,0,800,1154,3000,3000, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),78,250,--,--,--,--,--,--,--,0,--,607,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 投资活动现金流出小计(万元),8133,18506,47964,42799,99056,90411,44972,34942,18440,21814,29494,36247,77623,47697, 
 投资活动产生的现金流量净额(万元),-6566,-15665,-18254,16811,-98039,-89736,-38926,-30981,-16262,-21010,-28526,-29837,-74244,-32339, 
 吸收投资收到的现金(万元),1050,200,2611,89651,--,45952,--,--,50,0,48024,0,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),1050,200,2611,--,--,--,--,--,50,0,--,0,0,0, 
 取得借款收到的现金(万元),235271,232932,213119,291740,368630,263390,269650,134399,127832,96000,101500,84000,88925,49500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 筹资活动现金流入小计(万元),236321,233132,215730,381391,368630,309342,269650,134399,127882,96000,149524,84000,88925,49500, 
 偿还债务支付的现金(万元),215960,203836,229176,361804,277780,255700,198349,124500,133832,104000,108500,69125,37300,30000, 
 分配股利、利润或偿付利息所支付的现金(万元),18628,16660,17544,17607,16890,12784,11466,7923,6912,12628,9855,10852,3555,4994, 
 其中：子公司支付给少数股东的股利、利润(万元),39,30,30,30,30,30,30,30,--,26,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,2096,--,--,--,0,--,0,0,0, 
 筹资活动现金流出小计(万元),234588,220496,246719,379411,294670,270580,209815,132423,140744,116628,118355,79977,40855,34994, 
 筹资活动产生的现金流量净额(万元),1733,12636,-30989,1980,73960,38762,59835,1977,-12862,-20628,31169,4023,48070,14506, 
 汇率变动对现金及现金等价物的影响(万元),50,-610,-334,448,34,-136,-21,-10,-16,-7,1,0,0,0, 
 现金及现金等价物净增加额(万元),-2185,-7756,-12164,36294,-1703,-13709,19743,-10025,-3243,-3016,10592,6252,1666,-6654, 
 加:期初现金及现金等价物余额(万元),25638,33394,45558,9264,10968,24677,4934,14958,18201,21217,10624,4372,2706,9360, 
 期末现金及现金等价物余额(万元),23453,25638,33394,45558,9264,10968,24677,4934,14958,18201,21217,10624,4372,2706, 
 净利润(万元),14313,5982,3064,2954,-12373,1351,-7922,8030,1051,-9990,20247,16270,6329,11330, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 资产减值准备(万元),2585,1310,1536,19352,1027,0,221,879,-77,46,-221,38,89,516, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),30963,30626,30888,25323,17937,20854,22554,21588,20072,17878,16622,13223,7226,3654, 
 无形资产摊销(万元),827,804,467,458,403,312,275,275,289,287,287,287,265,47, 
 长期待摊费用摊销(万元),349,556,643,555,265,--,0,--,--,0,0,0,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-49,-2,-3,-36,--,--,0,0,-2292,1,53,0,0,0, 
 固定资产报废损失(万元),305,2844,834,0,178,-158,451,439,1,0,--,0,-56,28, 
 公允价值变动损失(万元),70,367,-439,0,--,--,0,--,--,0,--,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 财务费用(万元),6920,8740,10556,15067,14894,12439,10328,8072,7029,6511,9837,8665,3623,2791, 
 投资损失(万元),-1305,-2560,-21252,-28754,-156,-99,-1435,-865,-150,-138,-59,3,-300,-165, 
 递延所得税资产减少(万元),-401,-259,656,146,-3978,-331,-3321,1729,179,-3157,19,142,120,-83, 
 递延所得税负债增加(万元),0,--,0,0,--,--,0,--,--,0,0,0,0,0, 
 存货的减少(万元),-5257,-1822,4212,969,-9016,2561,3076,-20778,-5337,14302,-19748,-3547,916,-7202, 
 经营性应收项目的减少(万元),-60240,-51403,6730,-5217,8154,-5309,13569,-19183,-15276,-21142,-2121,-4953,-591,-3947, 
 经营性应付项目的增加(万元),9450,-112,3915,-35095,8812,23107,-42465,24148,7130,33573,-2961,-10923,14160,14383, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 其他(万元),4067,812,-4394,21330,-3803,-17325,--,--,--,459,-14006,0,0,0, 
 经营活动产生现金流量净额(万元),2599,-4117,37413,17054,22342,37401,-1145,18990,25898,38629,7948,32066,27840,11179, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 现金的期末余额(万元),19356,20296,24624,45558,9264,10968,24677,4934,14958,18201,21217,10624,4372,2706, 
 现金的期初余额(万元),20296,24624,45558,9264,10968,24677,4934,14958,18201,21217,10624,4372,2706,9360, 
 现金等价物的期末余额(万元),4098,5342,8770,--,--,--,0,--,--,0,0,0,0,0, 
 现金等价物的期初余额(万元),5342,8770,--,--,--,--,0,--,--,0,0,0,0,0, 
 现金及现金等价物的净增加额(万元),-2185,-7756,-12164,36294,-1703,-13709,19743,-10025,-3243,-3016,10592,6252,1666,-6654, 

