 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),67143,40810,31025,24836,28254,16740,14204,13120,8886,4266, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),3175,1987,1085,1676,908,999,463,292,63,98, 
 收到的其他与经营活动有关的现金(万元),2044,1622,1467,1408,1517,1268,810,1464,166,57, 
 经营活动现金流入小计(万元),72362,44419,33577,27920,30680,19007,15477,14876,9114,4421, 
 购买商品、接受劳务支付的现金(万元),46057,21473,14723,13787,14153,8547,6097,5906,3689,2057, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12692,8542,5996,4544,3566,3047,2406,1799,1089,786, 
 支付的各项税费(万元),4374,3573,3658,2432,1638,1763,1382,2541,874,492, 
 支付的其他与经营活动有关的现金(万元),8281,5549,4711,4099,3572,2813,2257,1046,1822,1226, 
 经营活动现金流出小计(万元),71403,39138,29087,24862,22928,16171,12142,11291,7474,4561, 
 经营活动产生的现金流量净额(万元),959,5281,4490,3058,7752,2837,3335,3584,1641,-139, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,2295, 
 取得投资收益所收到的现金(万元),260,370,--,--,--,--,--,--,--,5, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,805,0,0,17,23,--,--,14,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,42,--, 
 收到的其他与投资活动有关的现金(万元),27830,29000,300,44,--,233,--,160,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),28090,30175,300,44,17,256,0,160,55,2300, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5250,2474,482,346,2767,361,199,839,397,337, 
 投资所支付的现金(万元),900,--,--,--,--,--,--,--,--,2285, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),31630,29000,--,--,--,--,--,0,--,55, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),37780,31474,482,346,2767,361,199,840,397,2677, 
 投资活动产生的现金流量净额(万元),-9690,-1299,-181,-302,-2750,-106,-199,-680,-342,-377, 
 吸收投资收到的现金(万元),--,3634,23788,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),28022,--,--,--,--,--,--,1000,1000,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),28022,3634,23788,0,0,0,0,1000,1000,0, 
 偿还债务支付的现金(万元),28022,--,--,--,--,--,1000,1000,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),2273,2667,--,--,1500,--,32,51,4,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),133,0,30,40,70,50,15,299,--,--, 
 筹资活动现金流出小计(万元),30429,2667,30,40,1570,50,1047,1350,4,0, 
 筹资活动产生的现金流量净额(万元),-2407,967,23758,-40,-1570,-50,-1047,-350,996,0, 
 汇率变动对现金及现金等价物的影响(万元),448,-452,417,439,-18,-79,-8,-20,--,--, 
 现金及现金等价物净增加额(万元),-10689,4498,28483,3155,3414,2602,2082,2535,2295,-516, 
 加:期初现金及现金等价物余额(万元),51788,47290,18806,15651,12237,9635,7553,5018,2723,3240, 
 期末现金及现金等价物余额(万元),41099,51788,47290,18806,15651,12237,9635,7553,5018,2723, 
 净利润(万元),10784,7951,6041,5347,4354,3923,--,--,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),846,181,363,344,-157,349,--,--,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),470,273,224,203,154,130,--,--,--,--, 
 无形资产摊销(万元),104,110,109,109,40,41,--,--,--,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-231,1,1,4,12,--,--,--,--, 
 固定资产报废损失(万元),61,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),-205,452,-417,-439,18,79,--,--,--,--, 
 投资损失(万元),-242,-370,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),-117,-120,-38,-28,3,-65,--,--,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-8420,-8403,-1288,-1045,-2360,-158,--,--,--,--, 
 经营性应收项目的减少(万元),-9178,-8414,-2993,-2076,2083,-1956,--,--,--,--, 
 经营性应付项目的增加(万元),6639,13285,2488,642,3615,482,--,--,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 其他(万元),216,567,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),959,5281,4490,3058,7752,2837,--,--,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),41099,51788,47290,18806,15651,12237,9635,7553,5018,2723, 
 现金的期初余额(万元),51788,47290,18806,15651,12237,9635,7553,5018,2723,3240, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-10689,4498,28483,3155,3414,2602,2082,2535,2295,-516, 

