 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),83639664,73368933,66381880,61261424,58580078,55454252,48156740,43903043,44838240,34604436,23599779,17464556,15530791,11356594,8490449, 
 客户存款和同业存放款项净增加额(万元),60854,--,--,--,343480,--,--,--,3339,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),273200,441377,274153,384465,284162,249172,168122,115713,60272,45367,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到的税费返还(万元),20747,6407,35548,35450,43021,23062,22106,18009,11032,9772,8180,6423,6599,7521,9794, 
 收到的其他与经营活动有关的现金(万元),791941,680747,1033408,450391,320176,383968,335241,202262,224968,180423,190452,326451,392929,166050,128807, 
 经营活动现金流入小计(万元),84852591,74689684,67735020,62140810,59570916,56110454,48692061,44239069,45137850,34839998,23798411,17797430,15930318,11530165,8629050, 
 购买商品、接受劳务支付的现金(万元),70954282,60009892,52134297,49439797,48653510,47987889,42268981,39860064,39706489,28633841,20693046,15128060,12429736,8937041,6702794, 
 客户贷款及垫款净增加额(万元),--,--,267080,48800,26300,26416,--,--,--,12715,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,161489,--,--,--,--,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),31088,50093,29315,3653,2845,22,757,14,--,6,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),6316463,5427296,4764209,4243544,3823579,3230748,2909158,2697880,2487546,2023260,1474724,1289482,1186132,1011046,844870, 
 支付的各项税费(万元),3064734,2436295,3352524,3043473,2755484,2360614,2057593,1928589,1756853,1307687,878958,662819,487386,319225,235203, 
 支付的其他与经营活动有关的现金(万元),3289855,3406772,1589681,2174094,2203079,1705048,1874149,1100557,1090789,976351,673672,714924,1025030,884283,1034872, 
 经营活动现金流出小计(万元),83656422,71372277,62285506,59085018,57626286,55310737,49110638,45587104,45041677,32953860,23720400,17795286,15128284,11151595,8817739, 
 经营活动产生的现金流量净额(万元),1196170,3317407,5449514,3055793,1944630,799717,-418577,-1348035,96173,1886138,78011,2144,802034,378570,-188689, 
 收回投资所收到的现金(万元),1208962,1469962,1904355,2113725,1851435,1349801,582617,118016,340181,157296,120733,216236,29707,38600,3446, 
 取得投资收益所收到的现金(万元),258860,119436,183394,199293,174526,159919,160954,99165,106088,75649,135080,72497,10468,923,4446, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),166146,142299,190567,115251,120220,59875,60852,97250,111292,170842,66982,12125,86548,69951,67558, 
 处置子公司及其他营业单位收到的现金净额(万元),79710,26489,241411,9326,--,34467,47336,12075,31142,29695,1830,6565,0,0,0, 
 收到的其他与投资活动有关的现金(万元),132981,98035,9781,640,8946,5358,5430,24686,2134,3423,2451,0,40705,14809,7556, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 投资活动现金流入小计(万元),1846659,1856221,2529507,2438234,2155125,1609419,857190,351191,590836,436905,327076,307423,167428,124283,83006, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1898064,1527530,1278879,1490493,956088,996862,963610,1041793,1473102,1627539,1456620,1100522,701775,358125,361625, 
 投资所支付的现金(万元),2954085,3482017,2998297,2348179,2158481,1781601,1062568,385258,567876,416419,827412,699948,225852,109134,148752, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),675737,12378,39,155041,187167,47300,28570,95310,185595,31483,61304,65640,69294,13850,717, 
 支付的其他与投资活动有关的现金(万元),252082,72253,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 投资活动现金流出小计(万元),5779969,5094178,4277215,3993713,3388550,2825762,2054749,1522360,2226573,2075440,2345336,1866110,996921,481108,511093, 
 投资活动产生的现金流量净额(万元),-3933310,-3237958,-1747708,-1555478,-1233424,-1216343,-1197559,-1171169,-1635737,-1638535,-2018260,-1558687,-829493,-356825,-428088, 
 吸收投资收到的现金(万元),1532546,968536,28945,2092688,391936,44686,61010,19535,74876,27621,111883,4799090,8681,33058,30407, 
 其中：子公司吸收少数股东投资收到的现金(万元),1532546,968536,28945,8995,93736,44686,61010,19535,44586,27621,0,0,0,0,0, 
