 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),240476,180916,144040,145395,125580,105013,92311, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),9201,7246,5679,4670,4017,5665,3583, 
 收到的其他与经营活动有关的现金(万元),1513,1457,1463,1784,749,531,1349, 
 经营活动现金流入小计(万元),251190,189619,151182,151849,130346,111209,97243, 
 购买商品、接受劳务支付的现金(万元),187058,129306,90912,90990,77075,67990,64146, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),34425,32454,26205,27143,26043,22242,15733, 
 支付的各项税费(万元),6623,7329,6663,5499,6052,4931,4723, 
 支付的其他与经营活动有关的现金(万元),8864,8728,6764,7765,7496,6170,5501, 
 经营活动现金流出小计(万元),236968,177817,130542,131397,116666,101334,90102, 
 经营活动产生的现金流量净额(万元),14221,11802,20639,20451,13681,9875,7140, 
 收回投资所收到的现金(万元),323199,47394,--,6135,--,--,3000, 
 取得投资收益所收到的现金(万元),3859,627,155,265,163,--,441, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),11,239,103,115,18,0,173, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,56,--,1746,--,--, 
 收到的其他与投资活动有关的现金(万元),--,617,13,286,556,666,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),327069,48877,327,6800,2483,667,3614, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),19224,8802,4599,3795,4538,3705,2812, 
 投资所支付的现金(万元),312827,116314,--,--,6135,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),614,1369,111,83,--,556,1182, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),332665,126484,4711,3878,10673,4261,3994, 
 投资活动产生的现金流量净额(万元),-5597,-77607,-4384,2922,-8190,-3594,-380, 
 吸收投资收到的现金(万元),5999,120830,100,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,100,--,--,--,--, 
 取得借款收到的现金(万元),17550,29000,18583,39075,28680,44606,15336, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),23549,149830,18683,39075,28680,44606,15336, 
 偿还债务支付的现金(万元),21500,29113,22493,40169,31619,33492,25350, 
 分配股利、利润或偿付利息所支付的现金(万元),8505,13521,4856,16002,502,16529,2725, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,2140,410, 
 支付其他与筹资活动有关的现金(万元),55,1222,150,2666,--,--,--, 
 筹资活动现金流出小计(万元),30060,43856,27499,58837,32121,50021,28075, 
 筹资活动产生的现金流量净额(万元),-6511,105975,-8816,-19762,-3441,-5415,-12739, 
 汇率变动对现金及现金等价物的影响(万元),-1847,-1404,80,1110,-52,113,178, 
 现金及现金等价物净增加额(万元),268,38765,7519,4722,1997,978,-5800, 
 加:期初现金及现金等价物余额(万元),58997,20233,12714,7992,5994,5016,10816, 
 期末现金及现金等价物余额(万元),59265,58997,20233,12714,7992,5994,5016, 
 净利润(万元),20088,21793,23076,13225,14984,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),1232,506,943,679,1204,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3010,2502,2280,2728,2018,--,--, 
 无形资产摊销(万元),293,234,187,165,103,--,--, 
 长期待摊费用摊销(万元),52,27,46,185,37,--,--, 
