 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),36124,29109,20220,20020,18231,14685,11581,8421, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),598,288,309,799,225,482,384,207, 
 收到的其他与经营活动有关的现金(万元),1496,1802,756,2086,1452,1090,747,22, 
 经营活动现金流入小计(万元),38218,31199,21285,22905,19908,16257,12712,8650, 
 购买商品、接受劳务支付的现金(万元),19981,14025,10056,8675,5734,5561,5450,4102, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4902,3451,2584,2017,1991,1750,1411,1117, 
 支付的各项税费(万元),2832,2666,1941,2213,2456,1847,1129,513, 
 支付的其他与经营活动有关的现金(万元),7755,5547,3358,4672,3446,4259,2073,2068, 
 经营活动现金流出小计(万元),35469,25690,17939,17578,13627,13416,10063,7800, 
 经营活动产生的现金流量净额(万元),2749,5509,3346,5327,6281,2840,2650,850, 
 收回投资所收到的现金(万元),58324,55523,61495,14671,3930,--,--,--, 
 取得投资收益所收到的现金(万元),825,692,--,--,37,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),69,9,28,--,1,--,--,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,645,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),59219,56224,62168,14671,3968,0,0,1, 
