 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),928907,1053560,1090087,1014707,885890,818207,690842,606595,507470,430177, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0, 
 收到的税费返还(万元),8962,8386,7106,13234,8476,4340,3538,3785,9798,2281, 
 收到的其他与经营活动有关的现金(万元),144513,144044,61705,86797,84391,62539,47483,45518,28036,23793, 
 经营活动现金流入小计(万元),1082382,1205990,1158898,1114739,978756,885086,741862,655899,545303,456251, 
 购买商品、接受劳务支付的现金(万元),601160,664549,604420,573326,480609,479719,396687,340847,296316,225872, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0, 
 支付给职工以及为职工支付的现金(万元),169995,162632,155406,150286,130457,112560,97526,80688,62078,52783, 
 支付的各项税费(万元),22361,33337,32450,31106,26686,34568,30201,24145,21080,27465, 
 支付的其他与经营活动有关的现金(万元),162007,148418,150153,165667,187530,130313,107849,99055,85350,56553, 
 经营活动现金流出小计(万元),955523,1008935,942429,920385,825283,757160,632263,544735,464824,362674, 
 经营活动产生的现金流量净额(万元),126859,197054,216469,194354,153473,127926,109600,111164,80479,93577, 
 收回投资所收到的现金(万元),126770,95722,45000,--,40000,118500,90000,20000,--,0, 
 取得投资收益所收到的现金(万元),4341,4786,2047,248,1255,1960,2435,1002,2,2, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2289,2599,379,47,55,82,78,549,69,826, 
 处置子公司及其他营业单位收到的现金净额(万元),232,--,--,--,--,35,--,--,--,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,2242,6133,--,261,--,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0, 
 投资活动现金流入小计(万元),133632,103107,47425,295,43553,126710,92513,21812,71,828, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8787,38196,14629,37952,15869,15382,9263,17419,12052,21848, 
 投资所支付的现金(万元),187079,123108,101438,490,20000,130908,90281,50500,--,15, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,343,413,208,--,--,--,0, 
