 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),26980,24727,19095,17341,15856,13835,15276,12898, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),265,220,186,168,133,130,155,91, 
 收到的其他与经营活动有关的现金(万元),1525,1694,316,482,437,538,497,968, 
 经营活动现金流入小计(万元),28770,26641,19596,17992,16427,14502,15927,13957, 
 购买商品、接受劳务支付的现金(万元),5961,4081,3132,2656,1960,1866,2038,2828, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7209,6481,4475,3888,3166,2830,2576,2087, 
 支付的各项税费(万元),4851,4665,3581,3278,3311,3280,2731,5219, 
 支付的其他与经营活动有关的现金(万元),2717,3435,1401,1071,790,708,652,713, 
 经营活动现金流出小计(万元),20737,18661,12589,10893,9227,8684,7996,10847, 
 经营活动产生的现金流量净额(万元),8033,7980,7008,7098,7200,5818,7931,3110, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),835,627,637,67,--,--,--,3445, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),29,14,39,3,5,3,33,10, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
