 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),52084,47488,49615,46514,44201,40600,40743,39039,34735,28332,26208, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,28,72, 
 收到的其他与经营活动有关的现金(万元),1404,546,663,94,509,888,337,259,243,323,44, 
 经营活动现金流入小计(万元),53488,48033,50278,46608,44710,41488,41080,39299,34978,28683,26324, 
 购买商品、接受劳务支付的现金(万元),31306,29710,34067,28586,26535,25021,23223,25365,25754,18480,18661, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8197,8231,7535,6886,6302,6136,5107,3507,2685,2443,2169, 
 支付的各项税费(万元),3205,2905,2842,3354,3006,3193,3521,2433,2325,2255,1564, 
 支付的其他与经营活动有关的现金(万元),2225,1996,1707,1473,1574,1637,1776,1610,1614,1307,1216, 
 经营活动现金流出小计(万元),44933,42842,46152,40299,37416,35987,33627,32915,32378,24484,23610, 
 经营活动产生的现金流量净额(万元),8555,5191,4127,6310,7294,5501,7453,6384,2600,4199,2714, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),221,518,290,529,577,212,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),132,11,39,2,91,9,12,1,3,2,10, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,37, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,2061, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),353,528,328,532,668,221,12,1,3,2,2109, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3735,3810,4292,1328,1670,2889,7773,6275,3141,1160,2478, 
 投资所支付的现金(万元),--,2500,--,--,--,--,3898,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),5991,--,--,--,--,--,--,--,--,--,1302, 
