 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),102516,91265,45334,42486,--,33312,22620,29548,19923,16873,13792,7611, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,34203,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1285,484,126,24,--,--,--,4,--,--,0,0, 
 收到的其他与经营活动有关的现金(万元),1989,2701,1624,1880,3812,2821,3012,491,1195,541,1867,1062, 
 经营活动现金流入小计(万元),105791,94450,47084,44390,38015,36133,25633,30043,21118,17414,15659,8673, 
 购买商品、接受劳务支付的现金(万元),76444,62063,31745,28331,25139,24509,18202,19529,14467,10276,10730,6281, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),16560,13483,7509,6418,5637,4373,2955,2560,1972,1491,1116,701, 
 支付的各项税费(万元),5428,5558,2779,2614,2199,1286,1952,1592,1782,1515,1085,466, 
 支付的其他与经营活动有关的现金(万元),9373,8225,5894,4762,4520,3962,2635,1530,1209,1006,1712,735, 
 经营活动现金流出小计(万元),107805,89329,47926,42124,37495,34130,25744,25210,19430,14287,14641,8183, 
 经营活动产生的现金流量净额(万元),-2014,5121,-842,2266,520,2003,-112,4833,1688,3126,1017,491, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,480,--,--,--,0,0, 
 取得投资收益所收到的现金(万元),290,226,195,171,--,--,--,--,--,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),13,116,68,15,18,--,8,6,11,--,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的其他与投资活动有关的现金(万元),24300,24250,26750,23000,--,--,--,--,--,--,0,0, 
