 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),214513,187905,157923,136774,128194,114716,107960, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),15934,13905,8289,6249,6486,8163,7187, 
 收到的其他与经营活动有关的现金(万元),2507,1730,231,846,245,176,444, 
 经营活动现金流入小计(万元),232954,203541,166443,143869,134926,123055,115591, 
 购买商品、接受劳务支付的现金(万元),151118,143662,101176,88006,77852,76962,73047, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),38489,30669,25506,23547,19594,16001,15338, 
 支付的各项税费(万元),5179,5745,5154,2919,4160,3117,2637, 
 支付的其他与经营活动有关的现金(万元),12431,9607,7361,7433,6159,6971,5709, 
 经营活动现金流出小计(万元),207216,189683,139196,121904,107765,103050,96731, 
 经营活动产生的现金流量净额(万元),25738,13857,27246,21965,27160,20005,18860, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,157, 
 取得投资收益所收到的现金(万元),2256,1285,21,24,27,407,195, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),165,31,1,20,21,0,9, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,1359,--, 
 收到的其他与投资活动有关的现金(万元),259041,120000,--,69,640,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),261462,121316,23,113,688,1766,362, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),52449,10471,8711,3547,8677,11006,10393, 
 投资所支付的现金(万元),--,--,--,--,--,--,601, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,665, 
 支付的其他与投资活动有关的现金(万元),213640,210941,879,55,365,640,172, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),266089,221412,9590,3602,9042,11646,11831, 
 投资活动产生的现金流量净额(万元),-4627,-100096,-9568,-3489,-8354,-9879,-11469, 
 吸收投资收到的现金(万元),5064,127712,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),12800,4837,10835,16009,13214,22763,46077, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1285,925,496,6273,746,3783,11754, 
 筹资活动现金流入小计(万元),19149,133473,11332,22282,13960,26546,57832, 
 偿还债务支付的现金(万元),3306,10731,9423,19175,13758,30338,51710, 
 分配股利、利润或偿付利息所支付的现金(万元),18784,530,13606,13135,3724,5866,1271, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,3167,1798,2388,7725,1910,5981, 
 筹资活动现金流出小计(万元),22090,14427,24827,34698,25207,38114,58962, 
 筹资活动产生的现金流量净额(万元),-2942,119046,-13495,-12415,-11247,-11567,-1130, 
 汇率变动对现金及现金等价物的影响(万元),1073,-1728,1689,1394,-39,-832,-218, 
 现金及现金等价物净增加额(万元),19242,31079,5874,7455,7521,-2274,6042, 
 加:期初现金及现金等价物余额(万元),63755,32676,26803,19348,11827,14102,8059, 
 期末现金及现金等价物余额(万元),82998,63755,32676,26803,19348,11827,14102, 
 净利润(万元),22579,18069,26468,15693,14388,12750,10534, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),489,-66,939,204,-230,535,11, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),10128,7484,8074,7137,6862,6094,4767, 
 无形资产摊销(万元),190,79,77,58,46,39,15, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,13,50,340,-11,-3,13, 
 固定资产报废损失(万元),2684,--,--,--,--,0,--, 
 公允价值变动损失(万元),--,--,-991,1681,685,-167,-41, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),-2685,3767,-1692,-972,1022,1068,1600, 
 投资损失(万元),-2257,-1654,858,-38,338,52,-15, 
 递延所得税资产减少(万元),-266,14,219,-312,-29,-75,-8, 
 递延所得税负债增加(万元),575,16,14,19,35,25,--, 
 存货的减少(万元),-1930,-6229,-4225,-836,340,-236,3279, 
 经营性应收项目的减少(万元),-13781,-13321,-9541,-5302,2703,-3634,837, 
 经营性应付项目的增加(万元),9569,5685,6997,4293,1009,3557,-2131, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--, 
 其他(万元),444,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),25738,13857,27246,21965,27160,20005,18860, 
 债务转为资本(万元),--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--, 
 现金的期末余额(万元),82998,63755,32676,26803,19348,11827,14102, 
 现金的期初余额(万元),63755,32676,26803,19348,11827,14102,8059, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),19242,31079,5874,7455,7521,-2274,6042, 

