 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),53843,51650,52804,64531,65739,69125,61416,56212, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),303,285,139,290,335,205,282,119, 
 收到的其他与经营活动有关的现金(万元),757,1189,823,1164,1067,931,1149,1358, 
 经营活动现金流入小计(万元),54902,53124,53766,65986,67141,70261,62846,57689, 
 购买商品、接受劳务支付的现金(万元),41722,29543,33595,41262,45677,49945,43408,38564, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8752,9547,8803,7925,7650,7124,7337,6510, 
 支付的各项税费(万元),2869,2252,3522,4473,4249,3364,2899,2612, 
 支付的其他与经营活动有关的现金(万元),3630,3866,4433,4504,4840,4213,4034,4269, 
 经营活动现金流出小计(万元),56972,45207,50353,58164,62416,64646,57678,51955, 
 经营活动产生的现金流量净额(万元),-2070,7917,3413,7822,4725,5615,5168,5734, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),303,1,56,5,18,33,37,165, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,46, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),303,1,56,5,18,33,37,211, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1062,5683,5111,5117,6469,4890,3666,5149, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,3991, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),1062,5683,5111,5117,6469,4890,3666,9140, 
 投资活动产生的现金流量净额(万元),-759,-5682,-5055,-5112,-6452,-4857,-3629,-8929, 
 吸收投资收到的现金(万元),--,--,20315,--,--,--,--,2987, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),20850,13200,8800,20816,29978,25270,32407,30110, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),1820,228,4106,3552,3393,4300,11384,7941, 
 筹资活动现金流入小计(万元),22670,13428,33222,24368,33371,29570,43791,41038, 
 偿还债务支付的现金(万元),15143,7100,19950,22060,25930,26057,39295,27452, 
 分配股利、利润或偿付利息所支付的现金(万元),1545,1425,692,1256,1212,989,1425,1268, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),3314,6257,5568,4166,4173,3757,4415,11915, 
 筹资活动现金流出小计(万元),20002,14783,26210,27483,31314,30803,45134,40635, 
 筹资活动产生的现金流量净额(万元),2668,-1354,7011,-3115,2057,-1233,-1343,403, 
 汇率变动对现金及现金等价物的影响(万元),108,-172,90,48,4,-13,2,-1, 
 现金及现金等价物净增加额(万元),-52,709,5460,-357,334,-488,197,-2792, 
 加:期初现金及现金等价物余额(万元),10533,9824,4364,4722,4387,4875,4678,7470, 
