 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),182593,154306,48146,31632,31913,13284,17427,22069,15157,9572,8049, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),5053,1056,660,1198,388,543,983,837,665,--,--, 
 收到的其他与经营活动有关的现金(万元),10668,2045,1319,2066,9240,8792,3032,973,3089,2512,2905, 
 经营活动现金流入小计(万元),198314,157406,50124,34896,41541,22619,21442,23879,18911,12085,10954, 
 购买商品、接受劳务支付的现金(万元),96429,86339,12870,18579,18286,30400,50850,14028,8930,6569,6566, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),51943,40546,2740,3145,3391,2962,2073,1268,1153,419,422, 
 支付的各项税费(万元),5725,5035,2916,3112,2004,1888,3622,3070,2904,321,69, 
 支付的其他与经营活动有关的现金(万元),16461,33886,2736,5779,8023,15203,1982,1245,3287,1789,2046, 
 经营活动现金流出小计(万元),170559,165806,21262,30615,31705,50453,58528,19610,16274,9097,9103, 
 经营活动产生的现金流量净额(万元),27755,-8400,28861,4281,9836,-27833,-37086,4269,2637,2987,1851, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),53,4,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),407,338,28,8,20,4,--,--,0,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),364,12450,--,--,--,--,--,--,--,--,268, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),824,12792,28,8,20,4,0,0,0,0,268, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1551,807,108,2034,5145,1719,2968,46,4530,937,411, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,300,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),490,83262,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),88,876,12809,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),2130,84945,12917,2034,5145,1719,2968,346,4530,937,411, 
 投资活动产生的现金流量净额(万元),-1306,-72153,-12889,-2026,-5125,-1715,-2968,-346,-4530,-937,-143, 
 吸收投资收到的现金(万元),--,--,11,--,--,--,34930,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,11,--,--,--,50,--,--,--,--, 
 取得借款收到的现金(万元),67487,82861,75050,112190,102485,79800,29000,12700,6500,2500,1425, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,624,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),67487,82861,75685,112190,102485,79800,63930,12700,6500,2500,1425, 
 偿还债务支付的现金(万元),83950,29212,49775,96501,89670,46800,6200,13000,2000,1500,3214, 
 分配股利、利润或偿付利息所支付的现金(万元),1339,2482,2903,10162,4990,5165,2060,432,191,93,60, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),148,60,33,15588,24804,105,724,--,--,--,--, 
 筹资活动现金流出小计(万元),85437,31755,52711,122251,119464,52071,8984,13432,2191,1593,3274, 
 筹资活动产生的现金流量净额(万元),-17951,51106,22974,-10061,-16979,27729,54946,-732,4309,907,-1849, 
 汇率变动对现金及现金等价物的影响(万元),-140,6235,206,9,--,-0,-0,-0,-0,-0,-0, 
 现金及现金等价物净增加额(万元),8359,-23211,39153,-7797,-12268,-1819,14893,3191,2416,2958,-142, 
 加:期初现金及现金等价物余额(万元),17527,40738,1585,9382,21650,23469,8576,5386,2970,12,154, 
 期末现金及现金等价物余额(万元),25886,17527,40738,1585,9382,21650,23469,8576,5386,2970,12, 
 净利润(万元),2271,1441,1542,1083,7390,10128,8816,6602,4577,3422,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1542,1437,2646,1743,989,1032,434,141,155,66,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3123,2264,1223,1107,562,336,233,238,239,160,--, 
 无形资产摊销(万元),1273,1019,148,146,107,104,104,103,43,14,--, 
 长期待摊费用摊销(万元),18,48,44,38,28,18,0,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-21,-75,27,-146,-19,-25,14,--,4,--,--, 
 固定资产报废损失(万元),--,22,--,--,--,--,2,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),4817,2689,307,1729,3931,3581,887,432,191,93,--, 
 投资损失(万元),-109,-158,-5,-4,-2,-8,-5,-1,--,--,--, 
 递延所得税资产减少(万元),-371,683,406,-796,-284,-182,-205,-37,-50,-15,--, 
 递延所得税负债增加(万元),660,-2298,33,21,--,--,--,--,--,--,--, 
 存货的减少(万元),1085,7674,-1512,3057,-3384,1258,-2570,-702,1511,-1530,--, 
 经营性应收项目的减少(万元),11063,-16663,62037,9290,-24673,-45244,-46302,-5630,-2614,-1592,--, 
 经营性应付项目的增加(万元),2404,6481,-38035,-12987,25191,1168,1507,3121,-1418,2368,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),27755,-8400,28861,4281,9836,-27833,-37086,4269,2637,2987,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),25886,17527,40738,1585,9382,21650,23469,8576,5386,2970,12, 
 现金的期初余额(万元),17527,40738,1585,9382,21650,23469,8576,5386,2970,12,154, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),8359,-23211,39153,-7797,-12268,-1819,14893,3191,2416,2958,-142, 

