 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),674325,603620,380855,374071,490189,475961,676759,673998,615381,573008,554439,374101,368537, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的税费返还(万元),8546,35,610,7,--,--,--,--,--,--,--,0,0, 
 收到的其他与经营活动有关的现金(万元),15993,27221,25953,28765,20535,16460,48658,43464,10112,29740,17470,8304,8712, 
 经营活动现金流入小计(万元),698864,630876,407419,402843,510724,492421,725417,717462,625492,602748,571909,382406,377249, 
 购买商品、接受劳务支付的现金(万元),133732,153391,131337,126760,204416,209993,247261,249966,217432,250346,225255,177699,146986, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),185939,160808,149133,157699,167468,170181,143574,124178,95274,75641,73400,49181,31492, 
 支付的各项税费(万元),134834,130327,63823,70603,83157,109347,150126,153263,124934,123384,83747,54168,55803, 
 支付的其他与经营活动有关的现金(万元),24963,52351,55652,48004,47541,41782,82306,72556,58375,47692,30987,30833,35976, 
 经营活动现金流出小计(万元),479468,496876,399945,403067,502582,531303,623267,599963,496015,497063,413389,311881,270258, 
 经营活动产生的现金流量净额(万元),219396,133999,7474,-224,8142,-38882,102150,117499,129478,105685,158520,70525,106991, 
 收回投资所收到的现金(万元),1062,--,20,30,--,--,--,--,90,--,1000,0,0, 
 取得投资收益所收到的现金(万元),40180,45489,12521,36688,24095,116434,15,1,7200,10801,1,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),116,121,444,6,1321,280,186,6,39,399,72,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,39,--,--,--,763,--,101,62, 
 收到的其他与投资活动有关的现金(万元),--,--,959,--,--,--,11,--,--,29,--,455,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流入小计(万元),41358,45610,13944,36724,25416,116753,212,7,7329,11991,1072,556,62, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),111784,93677,83119,65282,128467,120085,114259,67993,45963,67509,79931,95625,99555, 
 投资所支付的现金(万元),380,--,--,18718,--,32995,59764,10856,3940,25084,1353,2055,2513, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,4862,--,--,--,--,--,--,--,19468,97060,35755,0, 
 支付的其他与投资活动有关的现金(万元),3075,1000,2000,671,--,--,--,788,--,--,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流出小计(万元),115239,99539,85119,84672,128467,153079,174024,79636,49903,112061,178344,133434,102067, 
 投资活动产生的现金流量净额(万元),-73881,-53929,-71175,-47948,-103052,-36326,-173811,-79629,-42574,-100070,-177272,-132878,-102005, 
 吸收投资收到的现金(万元),--,--,--,--,--,5500,24744,500,7265,5000,4600,10287,45083, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,5500,24744,500,7265,5000,--,0,0, 
 取得借款收到的现金(万元),581536,650815,413417,387348,218600,252474,303945,184283,203468,182429,65818,100786,93857, 
 发行债券收到的现金(万元),--,--,--,--,--,--,297150,--,--,--,--,0,0, 
 收到其他与筹资活动有关的现金(万元),57565,83000,36400,31768,48928,28872,11833,--,--,--,--,0,0, 
 筹资活动现金流入小计(万元),639101,733815,449817,419116,267528,286846,637672,184783,210733,187429,70418,111073,138940, 
 偿还债务支付的现金(万元),657732,787854,312680,306511,101194,210699,399158,206733,172848,84219,53027,46459,39168, 
 分配股利、利润或偿付利息所支付的现金(万元),72532,50713,57837,42336,66824,97560,52294,44311,34367,47620,27753,26794,16602, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,70,70,60,260,--,30,16602, 
 支付其他与筹资活动有关的现金(万元),47464,32603,38986,68424,16786,7338,--,60,117,250,--,0,257, 
 筹资活动现金流出小计(万元),777727,871169,409503,417271,184804,315597,451452,251104,207331,132089,80780,73253,56027, 
 筹资活动产生的现金流量净额(万元),-138627,-137354,40314,1845,82724,-28750,186221,-66321,3402,55340,-10362,37820,82913, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 现金及现金等价物净增加额(万元),6888,-57284,-23386,-46327,-12186,-103959,114559,-28451,90305,60955,-29113,-24533,87899, 
