 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),151240,140374,126416,91887,74804,48494,34236,29114,22811,13734,10205,7148, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--, 
 收到的税费返还(万元),4650,4857,4789,3219,1731,1393,1763,899,436,614,402,136, 
 收到的其他与经营活动有关的现金(万元),3990,3061,4677,2846,2131,1438,1571,1608,2605,1623,692,726, 
 经营活动现金流入小计(万元),159879,148291,135882,97953,78666,51326,37570,31621,25853,15972,11298,8009, 
 购买商品、接受劳务支付的现金(万元),73504,61617,42838,40466,32572,20940,15446,16412,10199,5607,4604,3803, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--, 
 支付给职工以及为职工支付的现金(万元),47855,34969,26613,18168,13443,12456,9874,5238,3389,2068,1086,594, 
 支付的各项税费(万元),14903,16734,18369,9666,5980,4325,4321,2832,2651,1785,1042,522, 
 支付的其他与经营活动有关的现金(万元),16432,14977,13601,11495,9305,8706,5236,6744,3730,3033,2133,1552, 
 经营活动现金流出小计(万元),152694,128297,101420,79794,61300,46427,34876,31226,19969,12492,8865,6471, 
 经营活动产生的现金流量净额(万元),7185,19994,34462,18159,17366,4899,2694,395,5884,3480,2433,1539, 
 收回投资所收到的现金(万元),79206,86282,31453,21820,17397,31777,50179,--,--,7,--,--, 
 取得投资收益所收到的现金(万元),7889,1064,669,618,411,351,1004,--,--,3,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,2,12,--,--,--,--,--,10,0,--,19, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,840,--,--,--,0,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,0,3066,--,--,0,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--, 
 投资活动现金流入小计(万元),87096,87347,32134,22438,17808,32968,54248,0,10,10,0,19, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),23237,7899,6535,3475,3555,2206,22344,3080,1546,814,537,1075, 
 投资所支付的现金(万元),61074,96039,75884,29062,27131,29802,43033,27346,--,17,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,-177,2086,485,2526,--,--,--,0,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,0,2000,1000,--,0,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--, 
 投资活动现金流出小计(万元),84311,103937,82242,34622,31172,34533,67377,31426,1546,831,537,1075, 
 投资活动产生的现金流量净额(万元),2785,-16590,-50108,-12184,-13364,-1565,-13128,-31426,-1536,-821,-537,-1057, 
 吸收投资收到的现金(万元),--,2210,12179,191,121,0,3352,50740,--,0,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,317,1103,--,121,--,--,--,--,0,--,--, 
 取得借款收到的现金(万元),1863,--,--,--,--,--,--,56,761,600,--,955, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--, 
 收到其他与筹资活动有关的现金(万元),588,--,--,--,--,0,--,--,--,0,--,--, 
 筹资活动现金流入小计(万元),2451,2210,12179,191,121,0,3352,50796,761,600,0,955, 
 偿还债务支付的现金(万元),12,--,--,--,--,--,--,1346,195,695,95,145, 
 分配股利、利润或偿付利息所支付的现金(万元),9947,1985,2320,1164,646,1664,1070,41,675,841,35,7, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,859,--,--,--,--,--,--,0,--,--, 
 支付其他与筹资活动有关的现金(万元),218,516,1385,199,85,0,--,599,--,0,--,--, 
 筹资活动现金流出小计(万元),10178,2501,3705,1363,732,1664,1070,1987,871,1536,131,152, 
 筹资活动产生的现金流量净额(万元),-7726,-291,8473,-1172,-611,-1664,2282,48809,-110,-936,-131,803, 
 汇率变动对现金及现金等价物的影响(万元),69,-59,35,11,-3,10,6,7,-4,0,-0,--, 
 现金及现金等价物净增加额(万元),2313,3054,-7137,4814,3388,1680,-8147,17786,4234,1723,1765,1285, 
