 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),70878,72464,79820,72304,72495,59123, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4476,1419,697,1213,628,868, 
 经营活动现金流入小计(万元),75354,73883,80516,73517,73122,59991, 
 购买商品、接受劳务支付的现金(万元),48729,42346,45687,45372,37158,40114, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5612,4935,4847,3782,3253,2681, 
 支付的各项税费(万元),3501,4382,5140,4880,3633,2082, 
 支付的其他与经营活动有关的现金(万元),7140,9060,7424,5369,4254,3872, 
 经营活动现金流出小计(万元),64981,60724,63097,59403,48298,48750, 
 经营活动产生的现金流量净额(万元),10372,13159,17419,14114,24824,11241, 
 收回投资所收到的现金(万元),--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1489,140,42,74,--,5, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),1338,6151,4466,81,47,44, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--, 
 投资活动现金流入小计(万元),2827,6291,13609,2537,2739,5673, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),21255,4945,5761,8574,8141,8729, 
 投资所支付的现金(万元),20089,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,3368, 
 支付的其他与投资活动有关的现金(万元),1430,4939,--,1959,2048,2, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--, 
 投资活动现金流出小计(万元),42774,9883,17066,20690,15483,20945, 
 投资活动产生的现金流量净额(万元),-39947,-3592,-3458,-18152,-12743,-15272, 
 吸收投资收到的现金(万元),--,32093,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--, 
 取得借款收到的现金(万元),46000,43138,32000,38000,37150,38400, 
 发行债券收到的现金(万元),--,--,--,15232,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),46000,75231,32000,53232,37150,38400, 
 偿还债务支付的现金(万元),46949,33520,38400,41450,37450,26900, 
 分配股利、利润或偿付利息所支付的现金(万元),3786,3185,2906,2550,2780,2602, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),475,1652,--,2533,--,--, 
 筹资活动现金流出小计(万元),51210,38357,41900,47619,40918,30068, 
 筹资活动产生的现金流量净额(万元),-5210,36873,-9900,5613,-3768,8332, 
 汇率变动对现金及现金等价物的影响(万元),-26,-85,104,50,--,--, 
 现金及现金等价物净增加额(万元),-34810,46354,4165,1625,8313,4301, 
