 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),317043,--,50764,-166174,84050,209415,--, 
 收取利息、手续费及佣金的现金(万元),286310,323813,353978,706719,300440,194456,128549, 
 拆入资金净增加额(万元),180000,20000,--,-142400,122400,20000,--, 
 回购业务资金净增加额(万元),-858924,959446,-496114,-165917,198755,100396,160802, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),14499,11213,66521,21972,3040,13495,6462, 
 经营活动现金流入小计(万元),47213,1330176,192238,1136497,1578193,553644,332252, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),61703,71304,49651,101680,35946,20194,13797, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),98030,93760,116370,132224,69025,64446,59554, 
 支付的各项税费(万元),49154,42851,69587,131522,40511,30504,22512, 
 支付的其他与经营活动有关的现金(万元),50831,75595,50976,50983,76873,35260,88628, 
 经营活动现金流出小计(万元),348464,1315635,1101762,638836,858262,472585,377859, 
 经营活动产生的现金流量净额(万元),-301251,14541,-909523,497662,719931,81059,-45607, 
 收回投资所收到的现金(万元),67889,265817,143422,131961,113270,46000,2000, 
 取得投资收益所收到的现金(万元),43046,32451,30957,20592,16213,7352,516, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1209,13478,39,59,109,--,2742, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,608,--, 
 收到的其他与投资活动有关的现金(万元),--,--,6038,3,374,250,262, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),112144,311747,180455,152615,129967,54210,5520, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10017,10954,5590,8281,13220,9170,15955, 
 投资所支付的现金(万元),16497,281550,190320,460989,232643,189675,10319, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),148,1487,--,--,103,10506,55000, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),26662,293991,195910,469270,245965,209351,81274, 
 投资活动产生的现金流量净额(万元),85482,17756,-15455,-316655,-115999,-155141,-75755, 
 吸收投资收到的现金(万元),487428,491,--,16069,820,6400,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,491,--,4714,820,6400,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),505836,904695,476000,1171005,580000,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,21579,31731,100488,--,5536, 
 筹资活动现金流入小计(万元),993264,905186,497579,1218805,681308,6400,5536, 
 偿还债务支付的现金(万元),744271,1369455,410000,71005,370000,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),55657,91021,97139,11879,5007,1035,20375, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),45624,28926,12891,180505,20600,--,--, 
 筹资活动现金流出小计(万元),845553,1489402,520030,263389,395607,1035,20375, 
 筹资活动产生的现金流量净额(万元),147711,-584216,-22451,955416,285701,5365,-14839, 
 汇率变动对现金及现金等价物的影响(万元),109,-149,153,118,6,-56,-3, 
 现金及现金等价物净增加额(万元),-67949,-552068,-947277,1136540,889638,-68773,-136203, 
 加:期初现金及现金等价物余额(万元),1501930,2053998,3001274,1864734,975095,1008874,1156890, 
 期末现金及现金等价物余额(万元),1433981,1501930,2053998,3001274,1864734,940101,1020687, 
 净利润(万元),84511,101999,164786,268267,69142,65281,40401, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),6769,-1845,-51421,9034,75112,22,236, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),3274,3753,3843,3766,4348,4490,4703, 
 无形资产摊销(万元),1884,1764,1485,1484,1725,1216,1073, 
 长期待摊费用摊销(万元),819,1094,1113,1280,1563,1493,1580, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-700,-6841,27,8,-24,-175,-46, 
 固定资产报废损失(万元),--,--,--,--,--,--,--, 
 公允价值变动损失(万元),-9708,8188,-1642,13885,-15383,9018,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
