 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),146153,137523,121527,140489,129775,121732,156066,146849,173283,151896,116072,91658,70927,62306, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,0,0,--,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,0,0,--,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,0,0,--,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,0,0,--,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,0,0,--,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,0,0,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,0,0,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,0,0,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,0,0,--,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,0,0,--,0,0,0,0,0, 
 收到的税费返还(万元),393,149,114,658,344,248,137,417,207,219,501,495,50,0, 
 收到的其他与经营活动有关的现金(万元),3888,4479,6535,3358,2819,2116,4054,3136,3281,4636,2923,1368,1396,227, 
 经营活动现金流入小计(万元),150434,142151,128176,144504,132937,124096,160257,150401,176771,156750,119496,93520,72372,62532, 
 购买商品、接受劳务支付的现金(万元),107375,98374,75394,83617,84416,82305,114027,120851,154679,123452,105551,79337,56632,51380, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,0,0,--,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,0,0,--,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,0,0,--,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,0,0,--,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,0,0,--,0,0,0,0,0, 
