 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),156483,77852,--,57512,45744,55931,67706,59244,31210,18410,15485,11487, 
 客户存款和同业存放款项净增加额(万元),--,--,58301,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),1057,601,194,204,--,433,239,98,241,0,0,0, 
 收到的其他与经营活动有关的现金(万元),4317,6372,10464,3705,3062,1319,1371,1878,173,542,253,27, 
 经营活动现金流入小计(万元),161857,84824,68959,61422,48806,57683,69317,61220,31624,18952,15738,11514, 
 购买商品、接受劳务支付的现金(万元),87569,61341,38950,33719,28703,43058,46142,40994,16479,10935,10535,8409, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),22451,12226,10660,8229,7791,9917,9583,7261,4594,3057,2046,1628, 
 支付的各项税费(万元),9537,4679,2938,3178,5624,6875,6536,5135,3310,1816,1416,541, 
 支付的其他与经营活动有关的现金(万元),67777,7710,16443,4016,6049,4729,4362,4631,3795,1576,1174,816, 
 经营活动现金流出小计(万元),187334,85957,68990,49141,48167,64578,66622,58021,28177,17384,15172,11395, 
 经营活动产生的现金流量净额(万元),-25477,-1133,-31,12280,639,-6896,2695,3199,3446,1568,566,119, 
 收回投资所收到的现金(万元),67,--,--,--,--,--,--,--,--,0,0,0, 
 取得投资收益所收到的现金(万元),185,--,9,--,--,46,458,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),13150,43,13,17,--,1,2,2,4,0,0,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,403,--,--,--,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,8670,1660,2997,80,6062,17500,370,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),13403,9115,1683,3014,80,6109,17960,372,4,0,0,3, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),22192,8750,9478,13278,14513,17111,9201,13163,6738,4530,1250,1090, 
 投资所支付的现金(万元),681,--,--,120,--,2000,2000,17500,46,0,491,700, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,4567,839,1000,--,4401,1783,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,6420,--,2000,4000,--,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),22872,8750,14045,20656,15513,21111,19602,32446,6784,4530,1741,1790, 
 投资活动产生的现金流量净额(万元),-9470,365,-12362,-17643,-15433,-15003,-1642,-32074,-6780,-4530,-1741,-1787, 
 吸收投资收到的现金(万元),--,--,3020,--,3000,1327,--,--,59424,6100,1000,823, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,3000,--,--,--,--,0,0,0, 
 取得借款收到的现金(万元),110580,73721,66249,55841,42530,24601,16080,3890,8950,3050,3062,1720, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),30200,--,--,--,--,--,--,--,--,0,0,0, 
 筹资活动现金流入小计(万元),140780,73721,69269,55841,45530,25928,16080,3890,68374,9150,4062,2543, 
 偿还债务支付的现金(万元),85152,70938,60112,36360,26600,23281,6390,5950,9200,2750,2500,0, 
 分配股利、利润或偿付利息所支付的现金(万元),7585,3257,3111,2004,2308,2561,1890,1185,398,390,452,189, 
 其中：子公司支付给少数股东的股利、利润(万元),66,--,--,--,--,--,--,--,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),1737,--,0,968,351,24,0,0,608,0,0,0, 
 筹资活动现金流出小计(万元),94474,74195,63222,39332,29259,25866,8280,7135,10205,3140,2952,189, 
 筹资活动产生的现金流量净额(万元),46306,-474,6046,16509,16271,62,7800,-3245,58169,6010,1110,2354, 
 汇率变动对现金及现金等价物的影响(万元),87,85,116,88,-390,70,-53,-49,-12,-9,-2,-2, 
