 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),758583,501534,329433,239895,150444,109752,74857,48289,44681,31448,26753,25939,17161,9602, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),13499,7213,5229,5696,4611,2977,2307,1420,983,1287,753,699,508,319, 
 收到的其他与经营活动有关的现金(万元),50159,22436,16788,17653,13327,11372,6451,3231,2345,2263,2134,1445,916,347, 
 经营活动现金流入小计(万元),822241,531183,351450,263245,168382,124101,83614,52940,48008,34997,29641,28083,18586,10268, 
 购买商品、接受劳务支付的现金(万元),338942,260256,176129,118568,58161,52822,36210,17843,22401,15222,14629,14039,11866,3604, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),187116,112778,68542,35783,30864,16382,11187,8471,6200,4712,2757,2113,1845,1293, 
 支付的各项税费(万元),60596,32563,19077,20324,15191,10607,8016,5763,4125,3544,2798,1885,944,716, 
 支付的其他与经营活动有关的现金(万元),120773,89314,57772,37009,22158,14683,11995,9110,6349,4867,3368,2477,1365,1793, 
 经营活动现金流出小计(万元),707428,494910,321520,211684,126375,94494,67408,41187,39075,28345,23553,20515,16021,7405, 
 经营活动产生的现金流量净额(万元),114814,36273,29930,51560,42008,29607,16206,11754,8934,6653,6088,7568,2565,2863, 
 收回投资所收到的现金(万元),46185,4304,37100,450,4063,4800,11250,6000,--,--,--,27,1612,0, 
 取得投资收益所收到的现金(万元),5019,2818,2460,2862,947,30,442,39,--,--,1,0,7,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1150,404,397,38,6,36,14,8,6,337,2,2,23,3, 
 处置子公司及其他营业单位收到的现金净额(万元),-1003,674,-163,-68,--,--,--,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),3446,5444,5602,4784,4444,2138,1450,354,561,715,585,43,26,20, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),54797,13644,45397,8066,9459,7005,13156,6402,566,1052,588,72,1669,22, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),182332,103581,106500,88996,58018,34294,27835,13898,9658,7692,5263,3142,598,971, 
 投资所支付的现金(万元),27890,48974,19562,54730,50618,5818,11750,6000,100,215,993,330,1459,192, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),36540,11044,11586,--,12571,38530,--,--,--,420,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,62,59,144,100,691,76,--,32,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),246762,163600,137647,143726,121268,78701,39728,19998,10449,8403,6255,3503,2057,1163, 
 投资活动产生的现金流量净额(万元),-191965,-149956,-92251,-135660,-111810,-71696,-26572,-13597,-9883,-7351,-5667,-3432,-389,-1141, 
 吸收投资收到的现金(万元),21182,123471,14348,230658,12411,174081,1080,42596,135,1208,32152,0,0,1202, 
 其中：子公司吸收少数股东投资收到的现金(万元),1346,6716,794,4928,3060,750,--,--,--,--,--,0,0,0, 
 取得借款收到的现金(万元),114347,56344,72175,26859,200,654,6330,--,1980,6550,4500,7000,9100,4000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),808,--,5151,264,63,--,--,--,--,--,--,0,0,0, 
 筹资活动现金流入小计(万元),136337,179815,91673,257780,12674,174736,7410,42596,2115,7758,36652,7000,9100,5202, 
 偿还债务支付的现金(万元),80112,35890,28410,2154,2092,2619,6030,1980,3800,3250,8300,7800,8000,4000, 
 分配股利、利润或偿付利息所支付的现金(万元),20274,16810,15377,13292,9497,7299,3934,3266,3375,2670,1979,1337,404,168, 
 其中：子公司支付给少数股东的股利、利润(万元),921,--,--,--,103,--,--,--,--,--,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),570,1454,25,436,50,167,79,214,5,11,614,0,0,0, 
 筹资活动现金流出小计(万元),100955,54154,43812,15881,11640,10085,10043,5460,7180,5930,10893,9137,8404,4168, 
 筹资活动产生的现金流量净额(万元),35381,125661,47861,241899,1034,164650,-2633,37136,-5065,1828,25759,-2137,696,1034, 
 汇率变动对现金及现金等价物的影响(万元),463,-32,18,-26,-0,-2,2,2,-3,-0,-3,-1,0,2, 
 现金及现金等价物净增加额(万元),-41308,11946,-14442,157773,-68768,122559,-12997,35295,-6017,1129,26177,1999,2873,2758, 
 加:期初现金及现金等价物余额(万元),261978,250033,264474,106701,175469,52910,65908,30612,36629,35500,9323,7324,4451,1693, 
 期末现金及现金等价物余额(万元),220671,261978,250033,264474,106701,175469,52910,65908,30612,36629,35500,9323,7324,4451, 
 净利润(万元),61797,47918,49678,43658,38849,27844,18174,13259,10111,8005,7007,5356,3515,993, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 资产减值准备(万元),8319,11005,6561,3839,3335,1441,1044,965,265,231,144,-150,221,259, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),21866,14366,11310,8610,6003,4033,2631,1995,969,732,792,660,484,315, 
 无形资产摊销(万元),36854,24380,20105,17952,13176,9011,3547,2591,1713,1099,337,173,68,66, 
 长期待摊费用摊销(万元),2400,1250,395,390,270,96,75,43,43,59,65,16,12,7, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-76,-574,774,-11,84,90,-4,-4,0,-78,5,9,4,0, 
 固定资产报废损失(万元),136,71,--,--,--,--,--,--,0,0,--,1,0,5, 
 公允价值变动损失(万元),14,--,--,--,--,--,--,--,0,0,--,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 财务费用(万元),-1995,-2790,-3554,-3938,-4269,-2037,-1296,-303,-251,-576,-108,287,379,147, 
 投资损失(万元),-7480,-4872,-14656,-3911,-1272,-300,-249,135,77,-16,-1,-4,153,37, 
 递延所得税资产减少(万元),-8432,-9147,-2670,-4489,-2181,-1808,-582,-327,-523,-190,-49,-74,-5,114, 
 递延所得税负债增加(万元),1628,-703,46,295,529,1017,549,--,0,0,-0,0,0,0, 
 存货的减少(万元),-16921,-27249,-26664,-13709,-4783,-1809,-3674,-1478,-28,-2649,-330,928,-1042,-512, 
 经营性应收项目的减少(万元),-117590,-145238,-78931,-41486,-49457,-30954,-14418,-12040,-5304,-2856,-3218,517,-1306,491, 
