 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),517876,479732,324571,337671,272046,183688,128402,119963,106523,80530,62481,64079, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),676,718,493,64,3,54,3,44,41,0,23,0, 
 收到的其他与经营活动有关的现金(万元),5675,7132,4499,5057,4262,5630,4208,2731,1811,2912,3434,5380, 
 经营活动现金流入小计(万元),524226,487582,329563,342792,276311,189371,132613,122737,108374,83442,65939,69460, 
 购买商品、接受劳务支付的现金(万元),351145,361334,222384,231122,187188,127655,79104,80038,74603,49981,30738,41274, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),44225,40913,34970,28402,24241,18687,14505,9796,7225,5433,4957,2972, 
 支付的各项税费(万元),25812,19153,19385,21508,19410,12025,13708,12463,11607,6982,9991,5038, 
 支付的其他与经营活动有关的现金(万元),52580,31418,31064,25870,22954,17831,14934,18053,10233,6839,5001,4469, 
 经营活动现金流出小计(万元),473762,452819,307804,306901,253792,176199,122252,120350,103667,69236,50687,53753, 
 经营活动产生的现金流量净额(万元),50465,34763,21759,35891,22519,13173,10361,2387,4707,14206,15252,15706, 
 收回投资所收到的现金(万元),208075,4000,172251,224852,92361,63854,500,--,--,700,0,1000, 
 取得投资收益所收到的现金(万元),478,631,856,853,1773,2563,3526,--,431,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),19,269,1047,65,53,72,53,50,31,2,0,1743, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,19,--,--,0,457,0, 
 收到的其他与投资活动有关的现金(万元),--,1780,--,--,--,--,--,50,--,2000,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),208572,6680,174154,225769,94187,66488,4098,100,462,2703,457,2743, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),22640,29447,21189,39806,20847,5323,14890,6780,8226,9474,2263,2476, 
 投资所支付的现金(万元),214275,--,168651,211352,76670,100545,4100,500,837,5444,2880,9046, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),2038,20012,5022,--,--,4216,--,1754,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,2000,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),238953,49459,194862,251158,97517,110083,18990,9034,9063,14918,7143,11522, 
 投资活动产生的现金流量净额(万元),-30380,-42779,-20708,-25389,-3330,-43595,-14892,-8933,-8601,-12216,-6686,-8779, 
 吸收投资收到的现金(万元),2400,--,--,12278,--,490,1540,2810,104977,0,0,3064, 
 其中：子公司吸收少数股东投资收到的现金(万元),2400,--,--,--,--,490,1540,2810,--,0,0,3064, 
 取得借款收到的现金(万元),12000,25000,--,16000,15000,14000,14000,26348,21800,32220,19180,21400, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,929,5380,--,--,--,7343,--,210,0,0,0, 
 筹资活动现金流入小计(万元),14400,25929,5380,28278,15000,14490,22883,29158,126987,32220,19180,24464, 
 偿还债务支付的现金(万元),26000,5300,--,26000,5000,24000,26809,8506,41287,24904,20200,15700, 
 分配股利、利润或偿付利息所支付的现金(万元),7630,2778,3609,14198,12972,3155,11500,13771,2126,6637,1859,21063, 
 其中：子公司支付给少数股东的股利、利润(万元),633,--,--,--,12972,--,--,1389,1183,2070,152,17051, 
 支付其他与筹资活动有关的现金(万元),1604,5846,496,--,--,--,--,7343,427,0,0,0, 
 筹资活动现金流出小计(万元),35234,13925,4104,40198,17972,27155,38309,29621,43840,31541,22059,36763, 
 筹资活动产生的现金流量净额(万元),-20834,12004,1276,-11920,-2972,-12665,-15426,-462,83148,679,-2879,-12299, 
 汇率变动对现金及现金等价物的影响(万元),341,-528,256,4,4,-29,-7,-5,-52,1,-3,-10, 
 现金及现金等价物净增加额(万元),-409,3461,2582,-1414,16221,-43116,-19964,-7013,79202,2670,5685,-5381, 
 加:期初现金及现金等价物余额(万元),42887,39426,36843,38258,22037,65153,85117,92130,12928,10258,4573,9954, 
 期末现金及现金等价物余额(万元),42478,42887,39426,36843,38258,22037,65153,85117,92130,12928,10258,4573, 
 净利润(万元),19643,38180,25658,34490,30124,25510,15823,24860,24686,16689,12875,15453, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 资产减值准备(万元),11338,1184,-965,840,2177,7867,1931,757,-333,269,977,161, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),8225,6014,4839,4591,3762,2885,2778,2449,1469,1278,1137,1171, 
 无形资产摊销(万元),893,766,639,509,501,442,214,200,169,64,66,51, 
 长期待摊费用摊销(万元),208,111,62,52,42,136,75,44,--,264,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-15,44,313,33,184,29,7,44,7,-1,9,-157, 
 固定资产报废损失(万元),94,159,8,3,--,--,7,--,--,3,0,0, 
 公允价值变动损失(万元),--,--,--,-2,--,--,--,--,--,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 财务费用(万元),457,866,-473,205,352,317,914,392,696,991,1679,1253, 
 投资损失(万元),-956,-1084,-1294,-1132,-2005,-8221,-1633,-1464,-2136,-830,-50,0, 
 递延所得税资产减少(万元),-524,-1813,256,-737,-425,-1039,-426,-261,-260,-233,13,-325, 
 递延所得税负债增加(万元),-33,104,--,-43,-54,--,--,--,--,0,0,0, 
 存货的减少(万元),3342,1983,-19141,-10753,-11473,-341,1868,-553,-10706,-6661,-2036,-223, 
 经营性应收项目的减少(万元),52549,-48096,-7307,-33319,-2488,-31645,-26206,-24297,-17891,-9623,-2523,159, 
 经营性应付项目的增加(万元),-27960,35123,16040,40519,1821,17233,15009,216,9005,11910,3019,-1925, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 其他(万元),-16799,1220,3123,634,--,--,--,--,--,0,0,0, 
 经营活动产生现金流量净额(万元),50465,34763,21759,35891,22519,13173,10361,2387,4707,14206,15252,15706, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 现金的期末余额(万元),42478,42887,39426,35791,38258,22037,65153,85117,92130,12928,10258,4573, 
 现金的期初余额(万元),42887,39426,36043,38258,22037,65153,85117,92130,12928,10258,4573,9954, 
 现金等价物的期末余额(万元),--,--,--,1052,--,--,--,--,--,0,0,0, 
 现金等价物的期初余额(万元),--,--,800,--,--,--,--,--,--,0,0,0, 
 现金及现金等价物的净增加额(万元),-409,3461,2582,-1414,16221,-43116,-19964,-7013,79202,2670,5685,-5381, 

