 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),73767,68515,41531,38829,39244,35275,26771,25610, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1440,957,1238,824,950,617,834,1100, 
 收到的其他与经营活动有关的现金(万元),7759,7892,6795,9672,5403,6092,3723,4148, 
 经营活动现金流入小计(万元),82965,77365,49565,49324,45597,41985,31328,30859, 
 购买商品、接受劳务支付的现金(万元),73936,34520,31971,25274,19039,18534,13995,18062, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),14112,9840,8298,6086,5269,4428,2988,1882, 
 支付的各项税费(万元),7875,4739,3647,3848,4281,3245,3329,2358, 
 支付的其他与经营活动有关的现金(万元),14020,14425,11367,11066,6543,5721,6007,5092, 
 经营活动现金流出小计(万元),109943,63524,55283,46274,35132,31928,26320,27393, 
 经营活动产生的现金流量净额(万元),-26978,13841,-5718,3050,10465,10056,5008,3466, 
 收回投资所收到的现金(万元),155289,176376,54291,50471,4600,--,--,7900, 
 取得投资收益所收到的现金(万元),--,--,--,0,--,--,--,15, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,13,0,--,10,--,12,100, 
 处置子公司及其他营业单位收到的现金净额(万元),975,424,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,6600,--,--,--,--,--,190, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),156264,183414,54291,50471,4611,0,12,8205, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9396,10301,7198,6114,5319,4482,4087,2329, 
 投资所支付的现金(万元),139824,190110,62230,59104,2000,2520,--,7900, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),3345,0,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,3000,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),152564,203411,69428,65219,7319,7002,4087,10229, 
 投资活动产生的现金流量净额(万元),3700,-19998,-15137,-14748,-2708,-7002,-4075,-2025, 
 吸收投资收到的现金(万元),65479,551,6736,1490,36379,--,338,150, 
 其中：子公司吸收少数股东投资收到的现金(万元),167,176,571,1490,699,--,338,150, 
 取得借款收到的现金(万元),--,407,1032,0,1000,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),16820,8499,3202,170,--,765,--,--, 
 筹资活动现金流入小计(万元),82299,9457,10970,1660,37379,765,338,150, 
 偿还债务支付的现金(万元),40,684,754,0,1000,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),10563,1645,1923,1800,8,--,--,600, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),14815,11029,66,689,2388,--,637,301, 
 筹资活动现金流出小计(万元),25418,13359,2743,2489,3396,0,637,901, 
 筹资活动产生的现金流量净额(万元),56881,-3902,8227,-830,33983,765,-298,-751, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,-4,-2,--, 
 现金及现金等价物净增加额(万元),33603,-10059,-12628,-12527,41740,3815,633,690, 
 加:期初现金及现金等价物余额(万元),18843,28902,45130,57658,15918,12103,11470,10780, 
 期末现金及现金等价物余额(万元),52447,18843,32502,45130,57658,15918,12103,11470, 
 净利润(万元),16984,9204,4323,6108,8617,7896,7082,5971, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1776,1850,1233,501,277,320,360,63, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1791,1070,717,590,489,159,93,67, 
