 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),48575,41447,30706,22321,20963,18444,18890,19066,17896,11630,14975,16115,13196,11632,11761, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),638,228,165,251,114,124,241,451,349,42,25,7,7,0,3, 
 收到的其他与经营活动有关的现金(万元),849,851,309,448,541,2264,585,610,796,1648,615,216,286,104,280, 
 经营活动现金流入小计(万元),50062,42525,31181,23021,21618,20832,19716,20127,19041,13319,15615,16337,13489,11736,12044, 
 购买商品、接受劳务支付的现金(万元),15857,11467,8408,6846,5401,5564,6849,5564,4834,3067,4011,3308,3034,2314,2387, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),14766,11130,8534,7474,6872,6704,6210,5223,3792,3193,3568,2897,1732,1919,1351, 
 支付的各项税费(万元),4068,3235,2080,1357,1455,1269,1641,1447,1472,1221,1616,1922,1293,1295,539, 
 支付的其他与经营活动有关的现金(万元),2788,2007,1913,971,1179,1109,1298,1531,878,848,1217,1227,1064,704,851, 
 经营活动现金流出小计(万元),37479,27839,20935,16648,14907,14646,15998,13765,10976,8329,10412,9354,7123,6232,5129, 
 经营活动产生的现金流量净额(万元),12582,14686,10246,6372,6711,6186,3718,6361,8065,4990,5204,6983,6367,5504,6916, 
 收回投资所收到的现金(万元),--,--,1020,1000,1000,--,--,--,--,735,345,397,7257,3253,3337, 
 取得投资收益所收到的现金(万元),283,212,212,243,216,190,113,94,79,63,31,324,1372,649,1315, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),11,100,11,40,123,--,22,1,29,0,4,1,0,21,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,1000,615,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),295,312,1244,1284,1339,190,135,95,108,1798,995,722,8630,3923,4653, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7059,9505,3354,2533,3205,2636,2125,12280,6178,5201,8114,6022,3638,2741,968, 
 投资所支付的现金(万元),--,--,2000,2900,1000,--,2700,250,3900,--,21,299,535,4319,11872, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,1000,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流出小计(万元),7059,9505,5354,5433,4205,2636,4826,12530,10078,5201,9135,6322,4173,7061,12840, 
 投资活动产生的现金流量净额(万元),-6765,-9193,-4110,-4149,-2866,-2446,-4690,-12435,-9970,-3403,-8140,-5600,4457,-3138,-8187, 
 吸收投资收到的现金(万元),--,710,--,400,--,--,--,--,--,--,34919,0,0,1000,37, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,710,--,--,--,--,--,--,--,--,--,0,0,0,37, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,19955,4300,4100,4000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,459,0,0,0,0, 
 筹资活动现金流入小计(万元),0,710,0,400,0,0,0,0,0,--,35378,19955,4300,5100,4037, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,7969,15000,4900,4500,3200, 
 分配股利、利润或偿付利息所支付的现金(万元),4579,4435,2027,108,4005,3287,4052,4070,3325,3623,3431,5394,3338,2674,3338, 
 其中：子公司支付给少数股东的股利、利润(万元),192,160,--,--,--,12,--,120,--,60,--,120,90,362,353, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,16,590,0,0,0, 
 筹资活动现金流出小计(万元),4579,4435,2027,108,4005,3287,4052,4070,3325,3623,11416,20984,8238,7174,6538, 
 筹资活动产生的现金流量净额(万元),-4579,-3725,-2027,292,-4005,-3287,-4052,-4070,-3325,-3623,23963,-1029,-3938,-2074,-2501, 
 汇率变动对现金及现金等价物的影响(万元),37,-51,35,10,1,-2,-24,-1,-11,3,-2,-53,-40,-39,-8, 
 现金及现金等价物净增加额(万元),1275,1717,4143,2525,-159,451,-5048,-10144,-5241,-2033,21024,302,6846,254,-3779, 
 加:期初现金及现金等价物余额(万元),15375,13657,9514,6989,7148,6697,11745,21888,27129,29162,8139,7837,991,737,4517, 
 期末现金及现金等价物余额(万元),16650,15375,13657,9514,6989,7148,6697,11745,21888,27129,29162,8139,7837,991,737, 
 净利润(万元),15343,14082,7252,3605,-1421,3890,4199,6593,6294,4251,5248,6155,6151,4360,4029, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 资产减值准备(万元),588,252,611,200,5933,52,155,143,117,246,-193,122,435,101,185, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),4036,3221,3121,3039,2976,3005,2713,2027,1901,1785,1578,1154,869,679,586, 
 无形资产摊销(万元),135,135,133,125,113,106,109,81,100,27,258,428,356,359,356, 
 长期待摊费用摊销(万元),214,170,108,77,56,125,112,201,122,120,26,82,16,9,11, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),20,84,-6,-20,-11,20,20,-1,50,-0,-3,-0,-3,-2,9, 
 固定资产报废损失(万元),88,38,13,21,54,8,1,3,--,74,4,8,2,3,0, 
 公允价值变动损失(万元),--,0,--,--,--,--,--,--,--,--,--,0,-349,345,554, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 财务费用(万元),-37,51,-35,-10,-1,2,24,1,11,-3,139,259,105,203,221, 
 投资损失(万元),-264,-527,-278,302,-75,-943,-595,-774,-409,-466,-218,-398,-1233,86,-279, 
 递延所得税资产减少(万元),-39,-216,-93,90,-78,-9,10,-35,-106,-22,24,-27,17,10,-94, 
 递延所得税负债增加(万元),--,0,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 存货的减少(万元),-4158,359,473,-1527,-1254,-1874,-2152,-1688,865,-1182,-1548,-872,-106,-457,157, 
 经营性应收项目的减少(万元),-3531,-6315,-2579,-118,478,204,-761,69,-1155,200,-962,15,-800,-149,753, 
 经营性应付项目的增加(万元),187,3353,1527,586,-59,1599,-117,-259,276,-40,851,56,908,-42,429, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 其他(万元),--,0,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 经营活动产生现金流量净额(万元),12582,14686,10246,6372,6711,6186,3718,6361,8065,4990,5204,6983,6367,5504,6916, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
