 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),89396,78486,64014,63783,56893,59203,64788,52450, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,19,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),7224,4677,5275,6538,4792,3862,2635,3741, 
 经营活动现金流入小计(万元),96620,83163,69289,70340,61685,63065,67424,56191, 
 购买商品、接受劳务支付的现金(万元),70427,54445,45006,46116,36470,43906,50466,41092, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10944,8494,8214,6741,6266,6246,6226,4440, 
 支付的各项税费(万元),4058,3402,3435,3289,2973,3455,3006,2875, 
 支付的其他与经营活动有关的现金(万元),12124,9104,8958,10763,9159,6246,6360,4705, 
 经营活动现金流出小计(万元),97553,75445,65612,66908,54869,59852,66057,53112, 
 经营活动产生的现金流量净额(万元),-933,7718,3678,3432,6816,3213,1367,3080, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,7,4,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,0,0,0,7,4,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1571,2480,1535,1304,145,178,116,3472, 
 投资所支付的现金(万元),--,10108,880,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),1571,12588,2415,1304,145,178,116,3472, 
 投资活动产生的现金流量净额(万元),-1571,-12588,-2415,-1304,-145,-171,-112,-3472, 
 吸收投资收到的现金(万元),2064,1938,--,17106,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),7630,5580,3100,4000,9600,12350,9800,10070, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,1294,--,--,--,--, 
 筹资活动现金流入小计(万元),9694,7518,3100,22400,9600,12350,9800,10070, 
 偿还债务支付的现金(万元),5580,3100,2400,11200,12981,9011,9729,4780, 
 分配股利、利润或偿付利息所支付的现金(万元),1378,1108,1225,1445,1663,1758,2708,491, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,1017,36,94,115,--, 
 筹资活动现金流出小计(万元),6958,4208,3625,13662,14680,10863,12552,5271, 
 筹资活动产生的现金流量净额(万元),2736,3311,-525,8738,-5080,1487,-2752,4799, 
 汇率变动对现金及现金等价物的影响(万元),27,-26,30,30,1,-17,-2,-28, 
 现金及现金等价物净增加额(万元),257,-1585,768,10895,1592,4513,-1499,4379, 
 加:期初现金及现金等价物余额(万元),28283,29868,29100,18204,16612,12099,13598,9220, 
 期末现金及现金等价物余额(万元),28540,28283,29868,29100,18204,16612,12099,13598, 
 净利润(万元),5123,3484,2887,3677,3811,3720,4653,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),2251,788,663,1206,367,849,680,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),616,577,526,428,423,464,502,--, 
 无形资产摊销(万元),653,98,41,10,1,--,--,--, 
 长期待摊费用摊销(万元),75,28,15,20,20,12,6,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,4,2,0,--, 
 固定资产报废损失(万元),23,--,--,5,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),464,69,143,456,665,791,769,--, 
 投资损失(万元),-262,42,-132,--,--,--,--,--, 
 递延所得税资产减少(万元),-806,-464,-134,-246,-48,-280,92,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),-14607,-6388,259,-2300,3027,905,695,--, 
 经营性应收项目的减少(万元),-5529,316,-771,-5538,-5566,-1410,-9785,--, 
 经营性应付项目的增加(万元),10106,8421,182,5714,4113,-1840,3754,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),960,747,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),-933,7718,3678,3432,6816,3213,1367,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),28540,28283,29868,29100,18204,16612,12099,13598, 
 现金的期初余额(万元),28283,29868,29100,18204,16612,12099,13598,9220, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),257,-1585,768,10895,1592,4513,-1499,4379, 

