 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),51991,33822,31712,29532,20796,18881,12892,12063, 
 客户存款和同业存放款项净增加额(万元),--,--,0,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,0,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,0,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,0,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,0,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,0,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,0,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,0,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,0,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,0,--,--,--,--,--, 
 收到的税费返还(万元),86,--,0,--,19,--,24,--, 
 收到的其他与经营活动有关的现金(万元),2713,977,186,401,94,65,73,153, 
 经营活动现金流入小计(万元),54790,34799,31898,29933,20910,18946,12989,12216, 
 购买商品、接受劳务支付的现金(万元),30623,24781,19448,18374,11505,9446,9100,5277, 
 客户贷款及垫款净增加额(万元),--,--,0,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,0,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,0,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,0,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,0,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8978,6239,5947,5642,5651,5650,5069,3508, 
 支付的各项税费(万元),2154,1482,1824,2020,1226,1088,1110,942, 
 支付的其他与经营活动有关的现金(万元),6959,4031,4091,2435,1887,1630,1239,1614, 
 经营活动现金流出小计(万元),48714,36533,31309,28472,20269,17814,16519,11341, 
 经营活动产生的现金流量净额(万元),6076,-1734,589,1461,641,1132,-3529,875, 
 收回投资所收到的现金(万元),--,2000,0,--,--,--,--,19, 
 取得投资收益所收到的现金(万元),--,19,0,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,3,1,2,37,5,7,7, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,0,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,0,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1,2023,1,2,37,5,7,26, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3083,6144,2482,801,783,760,904,786, 
 投资所支付的现金(万元),--,2000,0,--,--,--,--,20, 
 质押贷款净增加额(万元),--,--,0,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),1508,--,0,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),5,--,0,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),4597,8144,2482,801,783,760,904,806, 
 投资活动产生的现金流量净额(万元),-4596,-6121,-2480,-800,-746,-756,-898,-780, 
 吸收投资收到的现金(万元),44,--,15254,--,--,--,2500,4670, 
 其中：子公司吸收少数股东投资收到的现金(万元),44,--,0,--,--,--,--,1, 
 取得借款收到的现金(万元),9150,3000,7300,6480,6860,2668,3060,1600, 
 发行债券收到的现金(万元),--,--,0,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,0,--,--,--,--,--, 
 筹资活动现金流入小计(万元),9194,3000,22554,6480,6860,2668,5560,6270, 
 偿还债务支付的现金(万元),3550,4360,8620,5480,4748,2280,1580,1900, 
 分配股利、利润或偿付利息所支付的现金(万元),1095,862,314,412,307,150,122,53, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,0,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,0,--,--,--,--,--, 
 筹资活动现金流出小计(万元),4645,5222,8934,5892,5055,2430,1702,1953, 
 筹资活动产生的现金流量净额(万元),4549,-2222,13620,588,1805,238,3858,4317, 
 汇率变动对现金及现金等价物的影响(万元),-34,-43,42,-150,8,-25,7,-8, 
 现金及现金等价物净增加额(万元),5996,-10120,11771,1098,1708,589,-562,4404, 
 加:期初现金及现金等价物余额(万元),8958,19078,7307,6209,4500,3911,4473,69, 
 期末现金及现金等价物余额(万元),14953,8958,19078,7307,6209,4500,3911,4473, 
 净利润(万元),6862,3903,3815,3471,3338,3548,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),853,539,566,784,1463,864,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1203,742,576,546,486,416,--,--, 
 无形资产摊销(万元),113,13,6,1,0,1,--,--, 
 长期待摊费用摊销(万元),120,40,23,19,48,46,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-0,11,10,--,51,-1,--,--, 
 固定资产报废损失(万元),36,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),296,118,273,496,308,152,--,--, 
 投资损失(万元),--,-19,--,--,--,--,--,--, 
 递延所得税资产减少(万元),-116,-76,-79,-28,-232,-132,--,--, 
 递延所得税负债增加(万元),-21,--,--,--,--,--,--,--, 
 存货的减少(万元),-6,-117,--,--,--,--,--,--, 
 经营性应收项目的减少(万元),-9408,-9022,-4298,-1370,-7831,-7047,--,--, 
 经营性应付项目的增加(万元),6144,2135,-303,-2460,3011,3286,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),6076,-1734,589,1461,641,1132,--,--, 
