 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),62568,54431,41168,32460,23759,21536,14243,12356,7451,5992, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),191,173,173,--,--,13,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1247,909,1374,1413,1486,368,1371,723,725,236, 
 经营活动现金流入小计(万元),64007,55512,42715,33874,25246,21917,15614,13080,8176,6228, 
 购买商品、接受劳务支付的现金(万元),2213,1178,2189,2430,1285,2119,568,1389,1776,481, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),45938,43990,34472,22896,16178,13204,9440,5044,2972,2553, 
 支付的各项税费(万元),4817,2530,2306,1176,768,1322,1214,1088,547,179, 
 支付的其他与经营活动有关的现金(万元),7246,6470,4708,4708,3190,2410,2167,2085,1907,1564, 
 经营活动现金流出小计(万元),60213,54168,43676,31210,21421,19055,13389,9606,7203,4777, 
 经营活动产生的现金流量净额(万元),3793,1344,-961,2663,3825,2862,2225,3473,974,1451, 
 收回投资所收到的现金(万元),240,1000,--,--,--,--,--,--,5,--, 
 取得投资收益所收到的现金(万元),300,66,--,169,--,--,--,--,--,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),8,2,9,2,3,--,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,47,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,1560,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),548,1068,9,171,3,0,0,1560,52,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),329,316,792,1016,1481,311,345,79,130,84, 
 投资所支付的现金(万元),--,2810,4369,1558,996,--,--,--,34,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,92,--,451,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,0,--,--,--,--,--,474,527, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),329,3127,5253,2574,2927,311,345,79,638,611, 
 投资活动产生的现金流量净额(万元),219,-2059,-5244,-2403,-2924,-311,-345,1482,-586,-611, 
 吸收投资收到的现金(万元),186,394,794,1666,18062,--,--,5892,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),186,394,794,1666,--,--,--,--,--,--, 
 取得借款收到的现金(万元),5000,4000,4998,--,--,--,--,--,--,1400, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,0,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),5186,4394,5792,1666,18062,0,0,5892,0,1400, 
 偿还债务支付的现金(万元),4000,6998,--,--,--,--,--,--,1400,760, 
 分配股利、利润或偿付利息所支付的现金(万元),428,166,1455,1374,1374,1320,1200,2533,134,21, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,33,132,--, 
 支付其他与筹资活动有关的现金(万元),--,--,0,--,912,35,147,69,--,--, 
 筹资活动现金流出小计(万元),4428,7164,1455,1374,2287,1355,1347,2602,1534,781, 
 筹资活动产生的现金流量净额(万元),758,-2770,4337,292,15775,-1355,-1347,3289,-1534,619, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),4770,-3485,-1868,552,16675,1196,532,8245,-1147,1460, 
 加:期初现金及现金等价物余额(万元),23403,26888,28756,28204,11529,10333,9800,1556,2702,1243, 
 期末现金及现金等价物余额(万元),28173,23403,26888,28756,28204,11529,10333,9800,1556,2702, 
 净利润(万元),2689,838,-2202,2064,3861,4650,4457,4131,3579,1666, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),201,965,2029,102,10,177,163,-10,131,38, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),516,632,607,465,300,262,233,214,186,167, 
 无形资产摊销(万元),93,95,110,102,28,25,19,0,--,--, 
 长期待摊费用摊销(万元),113,97,61,14,6,5,13,22,26,25, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-2,0,-1,0,0,4,0,--,-14,-3, 
 固定资产报废损失(万元),1,--,--,--,--,--,--,1,2,4, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,-3, 
