 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),185333,136266,125957,101866,83751,71378,65860,44768,47626,29200,11325, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),121,227,301,72,188,199,355,2299,1018,617,--, 
 收到的其他与经营活动有关的现金(万元),2059,2205,1878,3117,1756,1971,4161,1261,1606,164,79, 
 经营活动现金流入小计(万元),187513,138698,128137,105055,85694,73548,70376,48329,50251,29980,11404, 
 购买商品、接受劳务支付的现金(万元),54022,53676,55206,68418,60681,50460,57016,41297,43351,25393,13300, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),18193,15500,13152,11240,9865,8475,7043,2286,1830,920,735, 
 支付的各项税费(万元),18391,10758,12418,9485,10738,4835,4270,1242,1126,586,95, 
 支付的其他与经营活动有关的现金(万元),67627,42537,30165,19725,12908,11302,9109,1800,1020,660,357, 
 经营活动现金流出小计(万元),158233,122470,110941,108869,94191,75072,77438,46625,47326,27559,14487, 
 经营活动产生的现金流量净额(万元),29281,16228,17196,-3814,-8497,-1524,-7062,1704,2925,2421,-3083, 
 收回投资所收到的现金(万元),--,--,1891,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,206,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,6,6,5,2,1,6,--,3,15,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),96,195,48,20,140,195,340,150,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),96,200,2150,25,142,195,345,150,3,15,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),23485,15830,9652,8534,15121,26720,12537,3043,3756,2405,177, 
 投资所支付的现金(万元),420,8800,35362,--,722,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,6820,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),93,171,43,54,97,240,272,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),23997,24801,45057,8588,15940,26960,19629,3043,3756,2405,177, 
 投资活动产生的现金流量净额(万元),-23901,-24601,-42907,-8564,-15799,-26765,-19284,-2893,-3753,-2390,-177, 
 吸收投资收到的现金(万元),--,--,58600,--,--,--,3019,70514,--,2940,3000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),80695,92900,54015,62699,82562,28000,35500,28787,21713,11945,6700, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),5016,218,23131,--,2000,--,500,2714,1500,620,1667, 
 筹资活动现金流入小计(万元),85711,93118,135746,62699,84562,28000,39019,102015,23213,15505,11367, 
 偿还债务支付的现金(万元),61000,73762,62000,53683,58942,24070,29400,30365,12703,11105,7600, 
 分配股利、利润或偿付利息所支付的现金(万元),6144,4772,5147,4794,2612,3478,3510,1445,875,605,688, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),5500,926,8780,--,2000,--,--,3797,2584,1106,1457, 
 筹资活动现金流出小计(万元),72644,79460,75927,58478,63554,27548,32910,35606,16162,12816,9745, 
 筹资活动产生的现金流量净额(万元),13067,13658,59819,4222,21008,452,6109,66408,7050,2689,1622, 
