 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),978493,806844,811612,737659,572671,452902,396374,342729,254952,206804,184260,150870,137246,118079, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到的其他与经营活动有关的现金(万元),12105,4494,6610,8535,2975,2632,1684,2817,772,1791,904,738,420,265, 
 经营活动现金流入小计(万元),990597,811338,818222,746194,575646,455533,398058,345546,255724,208595,185164,151608,137666,118344, 
 购买商品、接受劳务支付的现金(万元),850000,629142,650418,528677,411778,335643,263975,244405,147971,118210,119592,82697,82382,66608, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),37024,38289,31536,25193,22929,20330,20098,14740,10519,8172,5113,4827,3951,2503, 
 支付的各项税费(万元),28010,23131,28843,41905,22687,8868,12462,20066,16393,14502,14511,10118,7053,3343, 
 支付的其他与经营活动有关的现金(万元),14077,8671,7397,14865,5697,5418,7191,11883,7625,8127,5840,6788,4607,4765, 
 经营活动现金流出小计(万元),929111,699233,718194,610640,463091,370259,303727,291093,182508,149010,145056,104430,97994,77219, 
 经营活动产生的现金流量净额(万元),61486,112104,100028,135554,112555,85274,94331,54452,73216,59584,40108,47178,39672,41125, 
 收回投资所收到的现金(万元),--,--,4000,--,2000,--,--,--,--,0,--,7713,0,13809, 
 取得投资收益所收到的现金(万元),1600,2280,3579,1600,1612,600,1400,--,--,0,--,24,754,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,--,0,3,22,--,--,--,1,0,--,1,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),1536,1811,10969,4775,9624,2324,1372,--,1089,570,1549,1317,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 投资活动现金流入小计(万元),3137,4091,18548,6378,13258,2924,2772,0,1090,570,1549,9055,754,13809, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),74489,63700,84492,42417,70175,137705,113032,237952,81701,67094,24831,23997,9151,33788, 
 投资所支付的现金(万元),30490,--,2000,2000,9410,684,5040,--,--,3001,5606,6000,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),1239,1315,447,340,314,22,0,4,--,0,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 投资活动现金流出小计(万元),106218,65015,86939,44757,79898,138411,118073,237956,81701,70095,30437,29997,9151,33788, 
 投资活动产生的现金流量净额(万元),-103082,-60924,-68391,-38379,-66641,-135487,-115301,-237956,-80611,-69525,-28888,-20942,-8397,-19979, 
 吸收投资收到的现金(万元),570,--,750,4900,99500,--,--,--,--,1500,102475,0,0,9041, 
 其中：子公司吸收少数股东投资收到的现金(万元),570,--,750,4900,1500,--,--,--,--,1500,--,0,0,0, 
 取得借款收到的现金(万元),184000,140809,145143,74000,131980,239278,239118,246430,83645,36000,45000,52000,36000,0, 
 发行债券收到的现金(万元),--,--,--,29880,--,--,--,--,--,0,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),100000,--,--,30000,--,--,--,--,--,0,--,0,0,60000, 
 筹资活动现金流入小计(万元),284570,140809,145893,138780,231480,239278,239118,246430,83645,37500,147475,52000,36000,69041, 
 偿还债务支付的现金(万元),163141,151604,145705,220852,198325,148496,136196,57632,50247,39277,80106,66603,52690,70576, 
 分配股利、利润或偿付利息所支付的现金(万元),46519,30787,37395,37423,41535,43061,30176,16235,18039,22882,5182,19485,10377,15897, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,750,--,--,--,--,--,--,0,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),30148,10780,10918,780,228,--,--,--,--,0,1071,0,0,76, 
 筹资活动现金流出小计(万元),239808,193172,194018,259056,240088,191558,166372,73867,68286,62159,86360,86088,63067,86548, 
 筹资活动产生的现金流量净额(万元),44762,-52363,-48125,-120276,-8608,47721,72746,172563,15358,-24659,61115,-34088,-27067,-17507, 
