 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),187667,111769,143077,92126,121113,105228,124365,141405,105493,74746,83728,60487,40063,43481, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到的税费返还(万元),818,1353,1483,1121,1422,1619,1459,1371,1093,610,468,205,361,160, 
 收到的其他与经营活动有关的现金(万元),2781,698,2608,43684,6927,4173,3179,493,2150,385,495,1441,717,728, 
 经营活动现金流入小计(万元),191266,113820,147168,136930,129462,111020,129003,143269,108736,75741,84690,62132,41142,44369, 
 购买商品、接受劳务支付的现金(万元),111025,89573,93872,83590,92728,94913,107433,102138,81978,60759,68336,45691,31167,32883, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),26567,25992,20110,18878,18564,17676,17679,14392,10910,9162,7384,5652,3347,2802, 
 支付的各项税费(万元),555,634,425,454,218,335,345,342,339,214,380,41,182,290, 
 支付的其他与经营活动有关的现金(万元),8679,5283,4396,16171,35284,4436,4296,3600,3939,3202,3677,3175,2492,1359, 
 经营活动现金流出小计(万元),146826,121482,118803,119093,146795,117361,129753,120472,97166,73337,79777,54558,37189,37334, 
 经营活动产生的现金流量净额(万元),44440,-7662,28365,17837,-17333,-6341,-750,22797,11571,2404,4913,7574,3953,7035, 
 收回投资所收到的现金(万元),--,180,--,15000,--,--,--,--,--,0,564,2002,30,0, 
 取得投资收益所收到的现金(万元),--,--,--,486,--,--,--,--,--,9,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1146,--,8,0,19,1068,84,--,96,0,--,0,10,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,4407,--,0,--,17,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 投资活动现金流入小计(万元),1146,180,8,15486,19,1068,84,4407,96,9,564,2019,40,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),17304,31895,29514,20053,16619,10939,15012,11486,18473,9823,17008,12598,3796,5059, 
 投资所支付的现金(万元),61,1970,--,17400,11550,8300,2250,--,300,500,240,0,2532,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 投资活动现金流出小计(万元),17366,33865,29514,37453,28169,19239,17262,11486,18773,10323,17248,12598,6328,5059, 
 投资活动产生的现金流量净额(万元),-16220,-33685,-29506,-21968,-28151,-18172,-17178,-7079,-18678,-10313,-16685,-10578,-6287,-5059, 
 吸收投资收到的现金(万元),90,--,--,--,--,--,--,81230,--,0,27397,0,263,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 取得借款收到的现金(万元),85030,59800,84400,83900,136370,74956,71236,62567,52100,37000,31792,30301,20414,19824, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),2500,45200,1000,5030,--,--,--,--,--,1,--,366,0,0, 
 筹资活动现金流入小计(万元),87620,105000,85400,88930,136370,74956,71236,143797,52100,37001,59189,30667,20677,19824, 
 偿还债务支付的现金(万元),81950,66620,69260,91700,109140,80322,52351,61577,50200,31712,23326,23614,15962,20679, 
 分配股利、利润或偿付利息所支付的现金(万元),7078,5602,4669,4566,5499,3793,18049,3513,2179,1986,2261,1565,1072,855, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),6370,1500,--,--,--,--,--,1688,--,0,432,0,0,0, 
 筹资活动现金流出小计(万元),95398,73722,73929,96266,114639,84115,70400,66778,52379,33698,26019,25179,17034,21534, 
 筹资活动产生的现金流量净额(万元),-7778,31278,11471,-7336,21731,-9159,837,77019,-279,3303,33170,5488,3643,-1710, 
 汇率变动对现金及现金等价物的影响(万元),12,-8,4,-7,-21,-8,9,-31,-20,-8,-16,-30,-9,-5, 
 现金及现金等价物净增加额(万元),20453,-10077,10335,-11474,-23773,-33679,-17082,92706,-7406,-4614,21383,2453,1300,261, 
 加:期初现金及现金等价物余额(万元),22348,32425,22090,33564,57337,91017,108099,15393,22799,27413,6030,3577,2277,2016, 
 期末现金及现金等价物余额(万元),42802,22348,32425,22090,33564,57337,91017,108099,15393,22799,27413,6030,3577,2277, 
 净利润(万元),38044,-29055,15379,-31553,6269,-24542,-8235,18847,4939,-4285,5185,8472,4147,3815, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,--,439,13,-55, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,--, 
 资产减值准备(万元),12,4349,8850,6391,85,4907,615,22,52,3,14,-33,88,-1, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),11564,10259,8881,7611,6437,6171,5447,4953,4006,3037,2518,2225,1564,1389, 
 无形资产摊销(万元),151,153,113,170,132,146,126,124,134,133,133,133,133,134, 
 长期待摊费用摊销(万元),670,637,694,655,561,534,447,301,224,210,205,115,27,15, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-682,--,0,6,-3,-864,-22,--,20,0,8,-0,0,--, 
 固定资产报废损失(万元),126,668,42,26,43,84,27,42,327,326,508,459,-3,1, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 财务费用(万元),7110,5619,4668,4573,5520,3786,2863,2438,2199,1985,2277,1595,1081,860, 
 投资损失(万元),463,3636,1185,2624,489,478,49,-51,--,-9,-64,--,0,--, 
 递延所得税资产减少(万元),-7,5,-2,-3,1,-10,2,-2,3,-4,25,-16,-5,-5, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,0,0,--,0,--, 
 存货的减少(万元),-9211,-6850,-14914,-420,-3253,-2619,-927,-5478,-348,216,-2216,-6664,-656,-2107, 
 经营性应收项目的减少(万元),624,-905,500,29395,-33818,4066,1156,5307,6380,4604,3877,-729,2218,5384, 
 经营性应付项目的增加(万元),-4426,3823,2969,-1638,204,1522,-2298,-3707,-6335,-3812,-7559,1577,-4655,-2394, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,0,--,0,0,0, 
 其他(万元),--,--,--,--,--,--,--,--,-31,0,--,--,0,--, 
 经营活动产生现金流量净额(万元),44440,-7662,28365,17837,-17333,-6341,-750,22797,11571,2404,4913,7574,3953,7035, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,--, 
 现金的期末余额(万元),42802,22348,32425,22090,33564,57337,91017,108099,15393,22799,27413,6030,3577,2277, 
 现金的期初余额(万元),22348,32425,22090,33564,57337,91017,108099,15393,22799,27413,6030,3577,2277,2016, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,0,--,--,0,--, 
 现金及现金等价物的净增加额(万元),20453,-10077,10335,-11474,-23773,-33679,-17082,92706,-7406,-4614,21383,2453,1300,261, 

