 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),167900,116811,87540,87268,98162,113657,118435,91998, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),3355,2622,2500,3613,2346,5107,4568,1960, 
 经营活动现金流入小计(万元),171254,119433,90039,90881,100508,118764,123002,93958, 
 购买商品、接受劳务支付的现金(万元),111077,75011,39001,39052,39753,52657,55925,43768, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),35815,29413,26697,25680,29129,29234,23472,20536, 
 支付的各项税费(万元),15237,14158,14793,11692,12415,13392,15120,11863, 
 支付的其他与经营活动有关的现金(万元),8986,7916,6325,7531,8479,7058,8244,8186, 
 经营活动现金流出小计(万元),171115,126497,86817,83956,89776,102341,102761,84353, 
 经营活动产生的现金流量净额(万元),139,-7064,3223,6925,10732,16423,20241,9605, 
 收回投资所收到的现金(万元),--,--,12500,29000,100,2509,111,3697, 
 取得投资收益所收到的现金(万元),169,--,312,721,42,186,150,1831, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),942,9788,8405,15913,3455,1887,333,879, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,142,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,109,45,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1110,9788,21216,45634,3597,4833,639,6407, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),22497,9661,10905,21639,41756,23489,12064,15398, 
 投资所支付的现金(万元),--,68,450,41950,147,24,25,1401, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),916,--,--,--,--,--,3345,242, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,62,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),23413,9729,11355,63589,41903,23513,15497,17041, 
 投资活动产生的现金流量净额(万元),-22303,58,9862,-17955,-38306,-18680,-14857,-10634, 
 吸收投资收到的现金(万元),5200,--,1337,39506,3555,3774,7905,18146, 
 其中：子公司吸收少数股东投资收到的现金(万元),5200,--,1337,751,3555,3774,1335,--, 
 取得借款收到的现金(万元),59076,35000,43000,97000,50000,27400,20000,12300, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,7391,13641,26680,--,--,--,--, 
 筹资活动现金流入小计(万元),64276,42391,57978,163186,53555,31174,27905,30446, 
 偿还债务支付的现金(万元),43550,51000,52000,75000,27500,27250,15450,5420, 
 分配股利、利润或偿付利息所支付的现金(万元),4212,5065,11699,12209,10775,14124,8663,6948, 
 其中：子公司支付给少数股东的股利、利润(万元),1452,2618,2581,1320,2684,3573,2306,--, 
 支付其他与筹资活动有关的现金(万元),1831,2204,2650,3048,--,--,510,--, 
 筹资活动现金流出小计(万元),49593,58269,66349,90257,38275,41374,24623,12368, 
 筹资活动产生的现金流量净额(万元),14682,-15878,-8372,72929,15281,-10200,3282,18078, 
 汇率变动对现金及现金等价物的影响(万元),--,-0,0,0,1,5,7,0, 
 现金及现金等价物净增加额(万元),-7482,-22884,4712,61899,-12292,-12452,8673,17049, 
 加:期初现金及现金等价物余额(万元),62234,85118,80405,18506,30799,43251,34578,17529, 
