 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),11151,9298,8695,7364,9223,8011,5301,4767, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),489,673,668,691,701,717,336,549, 
 收到的其他与经营活动有关的现金(万元),316,361,182,223,356,390,255,126, 
 经营活动现金流入小计(万元),11956,10331,9545,8279,10280,9118,5892,5443, 
 购买商品、接受劳务支付的现金(万元),4920,4679,2210,1188,1867,2142,1880,2638, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3440,2490,1632,1525,1347,1194,892,660, 
 支付的各项税费(万元),1121,1294,1584,1544,1569,1429,673,695, 
 支付的其他与经营活动有关的现金(万元),1984,2092,1440,1300,1275,1283,883,611, 
 经营活动现金流出小计(万元),11465,10555,6865,5556,6058,6048,4328,4604, 
 经营活动产生的现金流量净额(万元),491,-223,2680,2722,4222,3071,1564,838, 
 收回投资所收到的现金(万元),32882,47450,5000,12805,7359,2600,--,300, 
 取得投资收益所收到的现金(万元),308,277,16,60,43,15,1,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,4,2,3,0,--,0,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),30,20,--,20,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),33222,47751,5018,12889,7402,2615,1,300, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1574,2801,3108,2037,1541,302,217,465, 
 投资所支付的现金(万元),38597,40450,12000,12805,7359,2400,200,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,123,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),40171,43251,15108,14842,9023,2702,417,465, 
 投资活动产生的现金流量净额(万元),-6949,4500,-10090,-1953,-1621,-87,-416,-165, 
 吸收投资收到的现金(万元),--,300,14796,--,--,--,--,3505, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,300,--,--,--,--,--,--, 
 取得借款收到的现金(万元),50,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),50,300,14796,0,0,0,0,3505, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1200,1200,1008,1008,1800,500,576,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,55,1285,40,180,--,--,--, 
 筹资活动现金流出小计(万元),1200,1255,2293,1048,1980,500,576,0, 
 筹资活动产生的现金流量净额(万元),-1150,-955,12503,-1048,-1980,-500,-576,3505, 
 汇率变动对现金及现金等价物的影响(万元),12,8,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-7597,3330,5093,-279,621,2484,572,4178, 
 加:期初现金及现金等价物余额(万元),16247,12917,7823,8102,7482,4997,4426,247, 
 期末现金及现金等价物余额(万元),8650,16247,12917,7823,8102,7482,4997,4426, 
 净利润(万元),1199,2132,2729,3002,3422,3206,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),341,169,173,162,79,16,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),711,378,147,180,175,124,--,--, 
 无形资产摊销(万元),89,44,18,18,12,1,--,--, 
 长期待摊费用摊销(万元),40,7,5,4,17,15,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),0,20,-1,3,1,--,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--, 
