 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),299646,171838,92611,61574,37851,29265,24397, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),1385,167,73,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4243,996,599,432,284,243,1935, 
 经营活动现金流入小计(万元),305275,173001,93282,62006,38135,29508,26332, 
 购买商品、接受劳务支付的现金(万元),210231,130041,58992,36464,15289,12111,16876, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),22578,18478,12133,8286,7558,7590,5842, 
 支付的各项税费(万元),16186,13810,7448,4459,4581,3154,2111, 
 支付的其他与经营活动有关的现金(万元),7140,7844,3819,4405,4909,4884,7657, 
 经营活动现金流出小计(万元),256136,170173,82392,53614,32338,27739,32487, 
 经营活动产生的现金流量净额(万元),49139,2828,10890,8392,5797,1769,-6155, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),82,2,84,18,71,61,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,842,3727,80,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),82,843,3811,98,71,61,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),36385,35686,14154,9766,1087,2696,6800, 
 投资所支付的现金(万元),--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,1131,12680, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),36385,35686,14154,9766,1087,3827,19480, 
 投资活动产生的现金流量净额(万元),-36302,-34842,-10343,-9668,-1015,-3766,-19480, 
 吸收投资收到的现金(万元),665,57678,--,--,--,--,29248, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),54500,16500,36291,37860,29250,26193,46158, 
 发行债券收到的现金(万元),44400,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),62352,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),161918,74178,36291,37860,29250,26193,75406, 
 偿还债务支付的现金(万元),37535,34705,32331,32604,30604,23060,48868, 
 分配股利、利润或偿付利息所支付的现金(万元),9329,2002,1761,847,1772,1197,1364, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),81782,1286,--,--,--,--,--, 
 筹资活动现金流出小计(万元),128646,37994,34092,33451,32376,24257,50232, 
 筹资活动产生的现金流量净额(万元),33272,36185,2199,4409,-3126,1936,25174, 
 汇率变动对现金及现金等价物的影响(万元),0,--,--,0,--,--,--, 
 现金及现金等价物净增加额(万元),46109,4170,2746,3133,1655,-61,-461, 
 加:期初现金及现金等价物余额(万元),12527,8356,5611,2478,823,884,1345, 
 期末现金及现金等价物余额(万元),58635,12527,8356,5611,2478,823,884, 
 净利润(万元),28204,25017,11367,5257,4749,3866,3053, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),477,615,1310,-93,124,459,288, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),6993,4986,4105,3580,3197,2747,2350, 
 无形资产摊销(万元),507,324,259,199,176,230,112, 
 长期待摊费用摊销(万元),206,96,79,64,74,66,44, 
 待摊费用的减少(万元),--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),137,5,-14,-7,27,41,24, 
 固定资产报废损失(万元),6,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--, 
 财务费用(万元),2537,551,1378,1561,1765,1696,1391, 
 投资损失(万元),--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),-133,93,-549,-105,-218,-164,174, 
 递延所得税负债增加(万元),--,--,--,--,--,--,-20, 
