 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),1708193,1601199,1366412,1023942,827469,831515,433712,448308,403770,327684,331548,276974, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的税费返还(万元),108,882,1019,691,2141,978,1523,611,2248,2405,3734,2245, 
 收到的其他与经营活动有关的现金(万元),14043,8500,11342,10134,7293,4823,35656,8625,3047,3800,3792,1968, 
 经营活动现金流入小计(万元),1722344,1610581,1378773,1034766,836903,837316,470891,457544,409065,333890,339073,281187, 
 购买商品、接受劳务支付的现金(万元),1565232,1469361,1260880,967101,759365,712846,353205,369826,328255,262951,272185,180204, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),40149,32056,28356,27031,26982,33541,30871,35946,29155,21481,19430,17362, 
 支付的各项税费(万元),36383,36632,31309,27895,30970,31529,26492,24474,24013,23113,38919,22936, 
 支付的其他与经营活动有关的现金(万元),11705,14099,9578,6487,10570,8158,6826,6531,5835,5521,6211,6912, 
 经营活动现金流出小计(万元),1653469,1552148,1330123,1028514,827886,786074,417394,436777,387257,313067,336745,227414, 
 经营活动产生的现金流量净额(万元),68875,58433,48650,6252,9017,51242,53497,20767,21808,20823,2329,53773, 
 收回投资所收到的现金(万元),--,--,--,6443,--,45,0,0,--,12,200,2269, 
 取得投资收益所收到的现金(万元),25,5,634,17789,567,662,545,125,273,105,82,30, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),219,10206,7035,1361,60045,492,1936,1271,177,145,382,1009, 
 处置子公司及其他营业单位收到的现金净额(万元),--,12646,--,--,--,--,--,0,--,--,0,0, 
 收到的其他与投资活动有关的现金(万元),--,88474,134653,1314,1890,1150,18050,120,1327,290,14508,50793, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流入小计(万元),244,111330,142322,26906,62501,2348,20531,1516,1777,553,15172,54101, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),81913,84688,30983,10866,44363,60240,47309,142744,103675,59643,77819,42521, 
 投资所支付的现金(万元),19198,18522,--,--,--,715,5912,18337,--,4584,3520,20312, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,0,0,5316,--,0,5887, 
 支付的其他与投资活动有关的现金(万元),455,727,6580,5160,9929,7584,1741,7980,2013,3301,1250,6530, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流出小计(万元),101566,103937,37563,16026,54292,68540,54962,169061,111004,67529,82590,75250, 
 投资活动产生的现金流量净额(万元),-101322,7393,104758,10881,8210,-66191,-34431,-167545,-109228,-66976,-67418,-21148, 
 吸收投资收到的现金(万元),67012,--,--,--,--,--,9600,1960,150518,2800,2250,72568, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,9600,1960,1987,--,0,0, 
 取得借款收到的现金(万元),498230,413259,363119,479809,436195,505394,487898,465476,366375,338837,293456,152540, 
 发行债券收到的现金(万元),28000,--,--,80000,318640,--,79280,79280,--,--,0,0, 
