 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),46802,32438,27140,24133,31534,28893,25980,24154, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),179,286,326,46,43,78,4,28, 
 收到的其他与经营活动有关的现金(万元),2333,1227,632,813,894,789,364,654, 
 经营活动现金流入小计(万元),49313,33950,28099,24993,32471,29760,26348,24836, 
 购买商品、接受劳务支付的现金(万元),36433,21366,13741,15899,21997,19316,16774,16373, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7437,3811,3156,2971,2484,2255,1729,1328, 
 支付的各项税费(万元),1823,2038,2349,2125,2391,2616,2140,2108, 
 支付的其他与经营活动有关的现金(万元),8701,5594,4496,3745,4310,4512,4202,3415, 
 经营活动现金流出小计(万元),54394,32809,23742,24740,31181,28699,24844,23225, 
 经营活动产生的现金流量净额(万元),-5080,1141,4357,253,1290,1060,1504,1612, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4200,--,15,742,3,1,21,--, 
 处置子公司及其他营业单位收到的现金净额(万元),11647,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),400,255,238,--,13,41,120,51, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),16248,255,253,742,17,42,141,51, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5666,9703,3259,4342,3476,1383,717,431, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,19002,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),400,--,--,58,360,--,83,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),6066,28705,3259,4400,3836,1383,800,431, 
 投资活动产生的现金流量净额(万元),10182,-28450,-3006,-3659,-3819,-1341,-659,-381, 
 吸收投资收到的现金(万元),1470,1470,--,22959,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),1470,1470,--,--,--,--,--,--, 
 取得借款收到的现金(万元),52000,43860,8500,15100,15510,11700,7300,7998, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),53470,45330,8500,38059,15510,11700,7300,7998, 
 偿还债务支付的现金(万元),31400,20500,10100,21210,12900,7400,10498,6498, 
 分配股利、利润或偿付利息所支付的现金(万元),3201,1605,1275,1354,1409,806,411,473, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,78,1148,--,--,--,13, 
 筹资活动现金流出小计(万元),34601,22105,11454,23712,14309,8206,10909,6984, 
 筹资活动产生的现金流量净额(万元),18869,23225,-2954,14347,1201,3494,-3609,1014, 
 汇率变动对现金及现金等价物的影响(万元),0,-0,0,0,0,-0,-0,-0, 
 现金及现金等价物净增加额(万元),23970,-4083,-1603,10941,-1329,3213,-2765,2245, 
 加:期初现金及现金等价物余额(万元),9634,13717,15320,4379,5708,2495,5259,3014, 
 期末现金及现金等价物余额(万元),33604,9634,13717,15320,4379,5708,2495,5259, 
 净利润(万元),2062,4233,3531,4111,4615,4306,3802,3330, 
 少数股东损益(万元),--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1123,425,89,-8,268,89,164,42, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1842,839,798,668,438,423,371,287, 
 无形资产摊销(万元),260,139,112,117,83,58,46,38, 
 长期待摊费用摊销(万元),394,17,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-3653,--,-10,-165,--,2,-17,0, 
 固定资产报废损失(万元),--,--,--,--,6,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--, 
 财务费用(万元),2239,641,272,589,651,391,370,441, 
 投资损失(万元),-723,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),-227,-50,-7,5,-37,-13,-25,-6, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--, 
 存货的减少(万元),-6005,-3083,-912,-1808,-298,-659,-626,-265, 
