 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),18354,13677,11090,10561,11191,9785,9938,32832,15186,2043,2677, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),76,13,69,91,--,--,--,76,186,1,--, 
 收到的其他与经营活动有关的现金(万元),14339,1917,1908,2020,2656,814,1293,682,103,35,205, 
 经营活动现金流入小计(万元),32769,15608,13067,12672,13846,10599,11231,33590,15475,2080,2882, 
 购买商品、接受劳务支付的现金(万元),9102,4392,2232,1412,2108,1803,3537,11696,4215,701,706, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5404,4054,3879,3527,3144,3470,3148,2710,1166,527,450, 
 支付的各项税费(万元),2547,1492,979,2100,2216,2119,3868,6198,1109,246,420, 
 支付的其他与经营活动有关的现金(万元),2733,3417,2670,2883,1907,1735,1545,1155,784,390,416, 
 经营活动现金流出小计(万元),19787,13355,9760,9923,9374,9127,12096,21759,7274,1864,1992, 
 经营活动产生的现金流量净额(万元),12983,2252,3306,2749,4472,1472,-865,11831,8201,216,890, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,500, 
 取得投资收益所收到的现金(万元),17,--,--,--,--,--,--,--,--,--,27, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5,3,--,--,12,--,19,--,--,--,17, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),95349,93945,138795,56534,76497,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),95371,93948,138795,56534,76510,0,19,0,0,0,544, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4747,2755,3562,3972,5650,4187,1362,4516,1731,504,1391, 
 投资所支付的现金(万元),--,--,--,12272,--,--,--,--,304,--,3, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),560,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),84050,94600,134705,64533,53000,12000,59000,--,--,--,251, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),89357,97355,138267,80777,58650,16187,60362,4516,2035,504,1644, 
 投资活动产生的现金流量净额(万元),6014,-3407,528,-24243,17860,-16187,-60343,-4516,-2035,-504,-1101, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,78901,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),1000,--,--,--,--,--,700,--,300,200,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,636,60,370,2057,1646,170,785,--,--,39, 
 筹资活动现金流入小计(万元),1000,636,60,370,2057,1646,79771,785,300,200,39, 
 偿还债务支付的现金(万元),1000,--,--,700,--,--,--,500,380,120,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1935,965,1609,2011,2011,1810,5031,2,36,6,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),5843,142,896,221,456,159,823,230,13,2,--, 
 筹资活动现金流出小计(万元),8778,1107,2504,2932,2467,1968,5854,732,429,128,0, 
 筹资活动产生的现金流量净额(万元),-7778,-471,-2444,-2562,-410,-322,73917,54,-129,72,39, 
 汇率变动对现金及现金等价物的影响(万元),34,-139,67,36,-4,-16,-6,-21,-25,-3,-32, 
 现金及现金等价物净增加额(万元),11252,-1765,1457,-24020,21918,-15053,12702,7347,6012,-219,-205, 
 加:期初现金及现金等价物余额(万元),8804,10569,9112,33132,11214,26267,13565,6217,206,424,629, 
 期末现金及现金等价物余额(万元),20056,8804,10569,9112,33132,11214,26267,13565,6217,206,424, 
 净利润(万元),5548,3579,523,4494,5094,6059,9019,17774,5612,687,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),842,788,699,32,83,137,123,286,-19,39,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2544,2239,2134,1782,1320,903,480,472,293,162,--, 
 无形资产摊销(万元),297,293,293,293,34,24,7,7,75,81,--, 
 长期待摊费用摊销(万元),91,59,82,83,88,85,17,46,48,47,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),10,4,--,--,82,4,-12,-3,--,--,--, 
 固定资产报废损失(万元),8,13,7,35,--,0,2,91,108,--,--, 
 公允价值变动损失(万元),-329,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),4,--,--,-1292,-2337,-2702,-1016,1,36,6,--, 
 投资损失(万元),-3163,-1939,-2512,-710,39,30,21,21,18,24,--, 
 递延所得税资产减少(万元),-194,-88,-192,35,-338,-235,152,-400,22,5,--, 
 递延所得税负债增加(万元),49,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-3286,-633,808,-444,958,-970,889,-5681,-3640,-161,--, 
 经营性应收项目的减少(万元),-6125,-4139,905,620,-1862,-2044,-8464,-1228,3497,-796,--, 
 经营性应付项目的增加(万元),16686,2075,558,-2179,1312,181,-2113,444,2121,124,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,29,--,30,--,--, 
 经营活动产生现金流量净额(万元),12983,2252,3306,2749,4472,1472,-865,11831,8201,216,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),20056,8804,10569,9112,33132,11214,26267,13565,6217,206,424, 
 现金的期初余额(万元),8804,10569,9112,33132,11214,26267,13565,6217,206,424,629, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),11252,-1765,1457,-24020,21918,-15053,12702,7347,6012,-219,-205, 

