 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),696055,611178,408645,177702,102702,62742,42862,52722,37620,30371,22814, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),8582,12340,5567,6352,4298,2824,923,1378,1150,492,506, 
 收到的其他与经营活动有关的现金(万元),52892,36673,45156,37032,17464,1859,2861,2886,1866,801,1585, 
 经营活动现金流入小计(万元),757529,660191,459368,221085,124464,67425,46645,56986,40637,31664,24905, 
 购买商品、接受劳务支付的现金(万元),420996,370634,284683,124364,64647,39649,35434,40710,26440,26006,17717, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),88054,69541,68179,23206,14271,8750,7165,5100,3024,1512,1697, 
 支付的各项税费(万元),42403,41533,26078,14601,6202,4933,4623,4085,2404,1182,915, 
 支付的其他与经营活动有关的现金(万元),124023,100591,79050,47344,30940,13497,7450,5915,7854,4105,2995, 
 经营活动现金流出小计(万元),675475,582299,457991,209515,116059,66828,54672,55811,39722,32805,23323, 
 经营活动产生的现金流量净额(万元),82054,77892,1377,11571,8405,598,-8027,1175,915,-1141,1582, 
 收回投资所收到的现金(万元),297407,84179,294702,12582,1245,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1010,166,632,174,--,--,1,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3174,152,292,269,7,7,37,--,--,2,1, 
