 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),75707,69684,61029,52873,47765,39387,34824, 
 客户存款和同业存放款项净增加额(万元),0,0,--,--,--,--,--, 
 向中央银行借款净增加额(万元,0,0,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),0,0,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),0,0,--,--,--,--,--, 
 收到再保险业务现金净额(万元),0,0,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),0,0,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),0,0,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),0,0,--,--,--,--,--, 
 拆入资金净增加额(万元),0,0,--,--,--,--,--, 
 回购业务资金净增加额(万元),0,0,--,--,--,--,--, 
 收到的税费返还(万元),5989,5035,5322,3963,3090,3223,2378, 
 收到的其他与经营活动有关的现金(万元),3823,5908,3754,2735,9263,7930,4642, 
 经营活动现金流入小计(万元),85519,80627,70105,59572,60118,50539,41844, 
 购买商品、接受劳务支付的现金(万元),49844,44506,37162,34398,34493,27248,23689, 
 客户贷款及垫款净增加额(万元),0,0,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),0,0,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),0,0,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),0,0,--,--,--,--,--, 
 支付保单红利的现金(万元),0,0,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),16372,13655,12202,9768,8540,7386,6469, 
 支付的各项税费(万元),5763,4100,3487,2182,1352,1596,1352, 
 支付的其他与经营活动有关的现金(万元),8434,8512,8389,7335,11132,12087,8024, 
 经营活动现金流出小计(万元),80412,70773,61239,53681,55517,48317,39534, 
 经营活动产生的现金流量净额(万元),5107,9854,8866,5890,4601,2222,2310, 
 收回投资所收到的现金(万元),0,0,--,902,--,101,100, 
 取得投资收益所收到的现金(万元),1112,0,16,6,--,--,14, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),84,1,7,2,54,0,1881, 
 处置子公司及其他营业单位收到的现金净额(万元),0,0,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),84700,0,1300,0,600,200,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),85896,1,1323,911,654,301,1995, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9098,2823,2528,5235,4659,3259,1756, 
 投资所支付的现金(万元),425,0,140,750,100,80,1, 
 质押贷款净增加额(万元),0,0,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),0,0,--,33,--,61,--, 
 支付的其他与投资活动有关的现金(万元),80500,29000,1300,--,49,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),90023,31823,3968,6017,4808,3401,1757, 
 投资活动产生的现金流量净额(万元),-4127,-31822,-2645,-5106,-4155,-3100,238, 
 吸收投资收到的现金(万元),320,37360,--,100,15,4138,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),0,0,--,100,15,--,--, 
 取得借款收到的现金(万元),16209,7321,7605,13671,12028,12170,9400, 
 发行债券收到的现金(万元),0,0,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),0,0,--,870,1130,1565,--, 
 筹资活动现金流入小计(万元),16528,44681,7605,14641,13173,17873,9400, 
 偿还债务支付的现金(万元),9201,9444,11435,8036,11532,10300,10000, 
 分配股利、利润或偿付利息所支付的现金(万元),3269,3263,2261,2180,2018,6762,1009, 
 其中：子公司支付给少数股东的股利、利润(万元),0,0,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),45,1980,960,1060,1157,258,434, 
 筹资活动现金流出小计(万元),12515,14687,14656,11277,14707,17320,11443, 
 筹资活动产生的现金流量净额(万元),4013,29994,-7051,3365,-1534,553,-2043, 
 汇率变动对现金及现金等价物的影响(万元),150,-388,117,428,90,-51,-2, 
 现金及现金等价物净增加额(万元),5143,7637,-713,4576,-996,-375,502, 
 加:期初现金及现金等价物余额(万元),13071,5434,6147,1571,2567,2942,2440, 
 期末现金及现金等价物余额(万元),18214,13071,5434,6147,1571,2567,2942, 
 净利润(万元),8186,6008,7459,3634,2784,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--, 
 资产减值准备(万元),563,1060,238,355,97,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1697,1526,1458,1419,1135,--,--, 
