 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),180452,105993,92844,160421,71292,75794,77348,100500,70183,46689,50533,51093,41071, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,0,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,0,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到的税费返还(万元),200,312,--,--,--,--,203,--,260,198,296,162,101, 
 收到的其他与经营活动有关的现金(万元),20383,19124,17559,17642,7548,5655,1341,3442,1519,2473,11027,1198,11623, 
 经营活动现金流入小计(万元),201035,125428,110403,178064,78839,81449,78892,103942,71962,49359,61856,52453,52795, 
 购买商品、接受劳务支付的现金(万元),140440,61303,69079,123601,49919,66323,55494,88625,45081,38810,34228,44767,31217, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,0,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),15066,12313,10725,11668,10634,9532,7904,8374,5931,4888,4134,3350,3551, 
 支付的各项税费(万元),13059,7854,8975,4454,2317,2057,4384,5216,4943,3913,2641,8342,3959, 
 支付的其他与经营活动有关的现金(万元),20702,17424,19628,5692,5107,4240,4617,17308,11199,9332,12194,4563,12548, 
 经营活动现金流出小计(万元),189266,98895,108407,145416,67977,82151,72399,119522,67154,56943,53196,61022,51276, 
 经营活动产生的现金流量净额(万元),11769,26534,1996,32648,10862,-702,6494,-15580,4808,-7583,8660,-8568,1519, 
 收回投资所收到的现金(万元),18854,664,1100,300,--,702,5708,--,1366,0,15,3120,3647, 
 取得投资收益所收到的现金(万元),1363,1762,2508,913,--,--,228,--,0,0,390,1437,259, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),19,706,4081,42535,3,16596,196,8,2,11109,5101,35,52, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,10940,271,--,-0,976,-747,1,0,--,0,0, 
 收到的其他与投资活动有关的现金(万元),6000,--,--,--,--,--,--,8034,0,0,--,90,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,0,0,--,0,0, 
 投资活动现金流入小计(万元),26236,3132,18628,44019,3,17298,7108,7295,1369,11109,5506,4682,3958, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),27109,22237,14947,13165,1307,7019,20431,11211,12449,18410,2938,3476,657, 
 投资所支付的现金(万元),12823,16900,3664,800,--,3689,197,200,1545,66,--,95,326, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,0,0,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,-1887,--,--,0,0,--,0,0, 
 支付的其他与投资活动有关的现金(万元),7015,323,6160,--,--,--,--,200,0,170,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,0,0,--,0,0, 
 投资活动现金流出小计(万元),46947,39460,24770,13965,1307,8820,20628,11611,13995,18647,2938,3571,984, 
 投资活动产生的现金流量净额(万元),-20711,-36327,-6142,30054,-1304,8478,-13520,-4316,-12626,-7537,2568,1111,2974, 
 吸收投资收到的现金(万元),--,--,200,88140,--,--,98,10100,0,4489,--,715,150, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,0,4489,--,0,0, 
 取得借款收到的现金(万元),69100,17500,19500,53145,48668,36836,34560,33965,27822,47713,1640,27951,20864, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,0,0,--,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,0,0,--,0,0, 
 筹资活动现金流入小计(万元),69100,17500,19700,141285,48668,36836,34658,44065,27822,52202,1640,28666,21014, 
