 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),548593,226504,14838,13733,10396,9318,6836,14001,9430,6941,6937, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),66637,24802,14,205,217,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),13640,7141,2013,3664,1049,1511,554,167,322,30,202, 
 经营活动现金流入小计(万元),628870,258447,16865,17602,11662,10829,7391,14168,9752,6972,7139, 
 购买商品、接受劳务支付的现金(万元),486291,218264,6370,7667,6309,2390,4105,6440,2790,1080,2375, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),50648,12222,2737,2819,2484,2070,1721,1645,1136,666,844, 
 支付的各项税费(万元),10070,7485,1528,474,829,933,1761,2178,2112,1035,1140, 
 支付的其他与经营活动有关的现金(万元),15860,16341,2846,3945,1130,1822,1131,603,484,765,484, 
 经营活动现金流出小计(万元),562869,254312,13481,14906,10751,7215,8718,10866,6522,3546,4842, 
 经营活动产生的现金流量净额(万元),66001,4136,3383,2697,911,3614,-1327,3302,3230,3425,2297, 
 收回投资所收到的现金(万元),--,2313,600,5050,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),158,369,60,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),513,155,2217,--,219,4,8,50,5,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),15000,47606,25100,11670,12756,22371,73,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),15671,50443,27977,16720,12974,22375,81,50,5,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),60773,42078,3543,5283,6345,9570,2702,4997,4720,1253,584, 
 投资所支付的现金(万元),7205,--,--,2000,2699,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),15000,23000,32500,2600,10800,12663,21600,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),82978,65078,36043,9883,19843,22233,24302,4997,4720,1253,584, 
 投资活动产生的现金流量净额(万元),-67308,-14635,-8065,6838,-6869,141,-24221,-4947,-4715,-1253,-584, 
 吸收投资收到的现金(万元),5205,75956,--,--,--,--,30565,--,4786,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),184986,100425,--,2000,3000,6317,4000,4000,2000,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),131,200,--,--,--,--,--,--,--,--,980, 
 筹资活动现金流入小计(万元),190321,176581,0,2000,3000,6317,34565,4000,6786,0,980, 
 偿还债务支付的现金(万元),169894,74457,--,5000,1948,4263,8000,2000,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),6527,2085,216,320,338,677,1451,237,4096,--,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),202,1977,--,--,--,519,635,84,81,--,2938, 
 筹资活动现金流出小计(万元),176623,78518,216,5320,2286,5459,10086,2321,4177,0,2938, 
 筹资活动产生的现金流量净额(万元),13698,98062,-216,-3320,714,858,24479,1679,2609,0,-1958, 
 汇率变动对现金及现金等价物的影响(万元),1480,-673,4,2,0,0,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),13871,86891,-4894,6217,-5244,4614,-1069,34,1124,2172,-245, 
 加:期初现金及现金等价物余额(万元),90247,3356,8250,2034,7277,2664,3733,3699,2575,403,648, 
 期末现金及现金等价物余额(万元),104118,90247,3356,8250,2034,7277,2664,3733,3699,2575,403, 
 净利润(万元),62312,16151,1005,559,817,1424,2878,5121,4192,3127,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),6602,2029,-13,27,189,232,243,75,39,-157,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),13024,6037,1881,1512,1254,1187,899,634,395,194,--, 
 无形资产摊销(万元),7108,4098,1227,1226,1238,849,64,63,29,11,--, 
 长期待摊费用摊销(万元),201,21,15,1,--,142,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),11,177,-943,--,-108,-1,-3,-15,16,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),-1421,10924,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
