 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),501932,426722,383562,340688,365709,298411,230000,232390,212115,158899,115701,133909,87641, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 收到的税费返还(万元),19273,15853,7669,6008,2894,3926,1615,2136,1197,1546,3932,664,764, 
 收到的其他与经营活动有关的现金(万元),18414,22250,9574,20030,5051,5597,8355,5113,20340,3244,6280,961,1800, 
 经营活动现金流入小计(万元),539620,464825,400804,366725,373654,307934,239971,239639,233652,163689,125913,135534,90205, 
 购买商品、接受劳务支付的现金(万元),398145,364170,258588,219518,304468,236602,152606,182741,164675,99061,90854,99555,63685, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 支付给职工以及为职工支付的现金(万元),67388,55985,44825,41168,41053,32265,28857,24292,17089,11554,10436,10473,7061, 
 支付的各项税费(万元),22076,25264,26820,26169,32765,19955,24596,19615,13605,7560,7389,6686,4808, 
 支付的其他与经营活动有关的现金(万元),46394,45002,25916,23377,23793,18817,16195,13216,11079,5919,8109,6693,7113, 
 经营活动现金流出小计(万元),534003,490421,356149,310231,402080,307639,222254,239864,206447,124093,116788,123406,82667, 
 经营活动产生的现金流量净额(万元),5617,-25596,44656,56494,-28426,294,17716,-225,27204,39596,9124,12128,7538, 
 收回投资所收到的现金(万元),1500,462,--,93138,--,--,--,30095,--,7724,--,0,5, 
 取得投资收益所收到的现金(万元),100,--,--,--,1247,898,1292,1367,1198,2799,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),62,2728,311,188,10,1400,183,15,38,1,7,1,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,472,--,--,90,312,--,--,508,--,6,0,0, 
 收到的其他与投资活动有关的现金(万元),166500,1762,--,10700,--,--,--,--,--,--,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0, 
 投资活动现金流入小计(万元),168162,5423,311,104025,1348,2610,1475,31477,1744,10525,13,1,5, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),41934,26674,13341,11298,12308,17891,31328,45789,32738,13147,18501,5773,3624, 
 投资所支付的现金(万元),17603,75115,43351,190,1934,1415,2315,1518,7506,9327,35,400,20, 
