 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),265203,182092,144792,148446,205302,212681,200069,127278,35618,30287,24457,16065,12834,10099, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),488,701,172,140,215,343,221,136,83,36,--,0,0,0, 
 收到的其他与经营活动有关的现金(万元),15430,8559,9871,2268,2942,2243,1641,1856,583,401,86,2,934,11, 
 经营活动现金流入小计(万元),281121,191352,154835,150853,208459,215267,201931,129270,36284,30724,24543,16067,13768,10110, 
 购买商品、接受劳务支付的现金(万元),110493,88171,66455,56559,85575,102339,95366,57702,17192,12258,17103,10777,6008,6371, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),41929,33305,31513,30662,31185,25757,21370,11080,3723,3666,1979,813,659,470, 
 支付的各项税费(万元),24763,17789,16878,17359,28960,29059,29166,15131,4136,3995,2857,1405,1232,639, 
 支付的其他与经营活动有关的现金(万元),28596,22225,20456,22930,25252,40366,23378,13571,2214,2669,2675,1180,1216,1117, 
 经营活动现金流出小计(万元),205781,161491,135302,127510,170972,197522,169281,97485,27264,22588,24614,14176,9116,8597, 
 经营活动产生的现金流量净额(万元),75340,29861,19533,23343,37487,17745,32650,31785,9020,8136,-70,1891,4651,1513, 
 收回投资所收到的现金(万元),6933,152170,47,34,1149,434,--,199,--,--,--,51,250,0, 
 取得投资收益所收到的现金(万元),1128,2138,1523,1108,1431,1265,845,891,--,--,3,0,-8,1, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2720,913,1811,141,351,948,365,190,5,13,--,0,3,0, 
