 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),66254,88187,64722,50783,44834,49696,52821,56521,67336,48480,23983,16375, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),2059,2700,1993,1627,1263,1519,1211,2503,2112,955,612,464, 
 收到的其他与经营活动有关的现金(万元),59978,3455,6093,16422,21460,29871,24658,7114,6040,2620,2379,1350, 
 经营活动现金流入小计(万元),128291,94342,72808,68832,67557,81086,78690,66138,75487,52056,26974,18189, 
 购买商品、接受劳务支付的现金(万元),62842,75032,52371,46903,38520,38917,37723,40641,40893,32364,15403,14076, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),12845,10217,9014,8666,10840,10914,13098,12462,10112,4373,2711,1497, 
 支付的各项税费(万元),4145,2928,4373,1837,2368,3618,2523,4850,6620,2845,1261,1455, 
 支付的其他与经营活动有关的现金(万元),11185,17424,12766,13039,19227,25821,18392,5816,7230,3113,3626,1265, 
 经营活动现金流出小计(万元),91017,105601,78525,70445,70955,79271,71736,63770,64855,42694,23001,18294, 
 经营活动产生的现金流量净额(万元),37273,-11259,-5716,-1613,-3398,1816,6955,2369,10632,9361,3973,-105, 
 收回投资所收到的现金(万元),219922,583315,526604,297650,9465,10000,--,--,--,0,0,0, 
 取得投资收益所收到的现金(万元),1725,4901,9398,6632,353,269,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),23,47,1000,3489,61,39,2,0,1,6,7,1, 
 处置子公司及其他营业单位收到的现金净额(万元),7023,--,--,--,--,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),228693,588263,537002,307771,9879,10309,2,0,1,6,7,1, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),22750,13875,14198,11007,1822,2776,3825,9005,3301,1107,438,231, 
 投资所支付的现金(万元),155550,557405,539870,428670,20600,19900,--,--,--,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),99920,--,--,--,--,--,14390,--,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),278220,571281,554068,439677,22422,22676,18215,9005,3301,1107,438,231, 
 投资活动产生的现金流量净额(万元),-49527,16983,-17066,-131907,-12543,-12367,-18213,-9005,-3300,-1101,-431,-230, 
 吸收投资收到的现金(万元),--,1620,--,16922,--,--,63,13,230860,1690,1087,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,1620,--,--,--,--,63,13,--,0,0,0, 
 取得借款收到的现金(万元),35738,1800,4500,--,--,--,--,--,--,5000,5098,1000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),900,--,--,--,--,--,--,--,--,0,0,0, 
 筹资活动现金流入小计(万元),36638,3420,4500,16922,0,0,63,13,230860,6690,6185,1000, 
 偿还债务支付的现金(万元),18000,--,4500,--,--,--,--,--,--,7412,4494,200, 
 分配股利、利润或偿付利息所支付的现金(万元),1036,1230,2797,408,408,2720,8160,5440,--,136,157,66, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),5289,6766,299,963,1,8,23,31,458,0,0,0, 
 筹资活动现金流出小计(万元),24325,7996,7595,1371,409,2728,8183,5471,458,7548,4651,266, 
 筹资活动产生的现金流量净额(万元),12313,-4576,-3095,15552,-409,-2728,-8120,-5459,230402,-858,1534,734, 
 汇率变动对现金及现金等价物的影响(万元),133,-111,135,85,-6,-21,-31,-3,-0,0,-0,-2, 
 现金及现金等价物净增加额(万元),192,1036,-25742,-117883,-16356,-13301,-19409,-12097,237734,7403,5075,397, 
 加:期初现金及现金等价物余额(万元),47990,46954,72696,190579,206935,220236,239645,251742,14009,6606,1531,1135, 
 期末现金及现金等价物余额(万元),48182,47990,46954,72696,190579,206935,220236,239645,251742,14009,6606,1531, 
 净利润(万元),-143735,-48891,10124,8598,1014,468,5499,10771,17702,11694,2412,1359, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 资产减值准备(万元),167764,52047,1624,3271,3176,1748,634,879,868,179,-127,350, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),1530,1017,1005,2404,2501,2656,1296,1052,607,313,334,108, 
 无形资产摊销(万元),3813,2351,2208,1584,2216,2122,1600,887,125,42,237,278, 
 长期待摊费用摊销(万元),1498,652,509,455,558,535,395,527,307,211,1,84, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-14,13,-0,-443,-25,-8,5,-0,--,-3,-3,12, 
 固定资产报废损失(万元),3,--,--,--,--,--,--,--,-0,0,0,0, 
 公允价值变动损失(万元),-17719,--,--,--,--,--,--,--,--,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 财务费用(万元),1875,1,42,--,--,--,--,--,--,113,181,66, 
 投资损失(万元),-518,-4585,-9564,-7235,-547,-223,--,--,--,0,0,0, 
 递延所得税资产减少(万元),-14198,739,1275,-1293,-218,-228,-123,-74,-157,0,0,0, 
 递延所得税负债增加(万元),1585,-70,-87,--,--,--,--,--,--,0,0,0, 
 存货的减少(万元),7472,-3566,1226,-5321,-5780,-297,861,-4474,-2945,-5485,623,-2163, 
 经营性应收项目的减少(万元),79,-19520,-14893,-15424,-5029,-988,3276,-10484,-10211,-6334,-426,-1464, 
 经营性应付项目的增加(万元),28046,8553,814,11792,-1264,-3969,-6487,3285,4338,8632,741,1266, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 其他(万元),-206,--,--,--,--,--,--,--,--,0,0,0, 
 经营活动产生现金流量净额(万元),37273,-11259,-5716,-1613,-3398,1816,6955,2369,10632,9361,3973,-105, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 现金的期末余额(万元),48182,47990,46954,72696,190579,206935,220236,239645,251742,14009,6606,1531, 
 现金的期初余额(万元),47990,46954,72696,190579,206935,220236,239645,251742,14009,6606,1531,1135, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 现金及现金等价物的净增加额(万元),192,1036,-25742,-117883,-16356,-13301,-19409,-12097,237734,7403,5075,397, 

