 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),50632,57845,56061,63939,70909,75765,79003,75010,63581,44961,35934, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),740,363,94,67,217,25,194,214,260,111,539, 
 收到的其他与经营活动有关的现金(万元),6123,4896,3334,2018,4289,7614,5335,3311,5161,4478,652, 
 经营活动现金流入小计(万元),57495,63104,59488,66025,75415,83404,84533,78534,69003,49549,37125, 
 购买商品、接受劳务支付的现金(万元),28369,23499,20827,24374,33983,36218,54318,64804,47435,29124,16111, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9308,8989,8327,8935,9498,10176,6441,4805,3823,2070,1748, 
 支付的各项税费(万元),3089,4378,6469,8467,8596,8155,4939,5435,5941,4288,2759, 
 支付的其他与经营活动有关的现金(万元),13518,8776,6928,6214,6006,8055,8546,8497,6076,6998,5818, 
 经营活动现金流出小计(万元),54284,45642,42551,47990,58083,62604,74244,83541,63276,42480,26436, 
 经营活动产生的现金流量净额(万元),3211,17462,16938,18035,17332,20800,10289,-5007,5727,7069,10688, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,500,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,0,8,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),120,76,35,262,1575,206,8,0,4,150,26, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,9851,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),163058,51656,74,--,--,--,300,176,176,290,214, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),163178,51732,109,262,11426,206,308,184,680,440,239, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),11547,8009,2492,4977,17031,4950,5342,9373,8772,1829,4764, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,1256, 
 支付的其他与投资活动有关的现金(万元),149000,103000,--,--,--,200,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),160547,111009,2492,4977,17031,5150,5342,9373,8772,1829,6021, 
 投资活动产生的现金流量净额(万元),2631,-59277,-2383,-4714,-5606,-4944,5034,-9189,-8092,-1389,-5781, 
 吸收投资收到的现金(万元),--,56767,--,--,--,--,--,--,4531,2025,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,1000,16550,25105,20043,24500,60756,35533,20271,34900,19600, 
 发行债券收到的现金(万元),--,--,--,--,--,--,4700,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,1600,--,--,--,4300,14938, 
 筹资活动现金流入小计(万元),0,57767,16550,25105,20043,26100,65456,35533,24802,41225,34538, 
 偿还债务支付的现金(万元),--,5550,23200,26450,19298,38445,60611,21993,23111,31000,19100, 
 分配股利、利润或偿付利息所支付的现金(万元),6603,5093,5460,12061,11051,1615,13104,1048,589,1229,1774, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,1322,--,33,2525,3763,1698,--,--,12227,14134, 
 筹资活动现金流出小计(万元),6603,11964,28660,38543,32874,43823,75413,23041,23700,44455,35008, 
 筹资活动产生的现金流量净额(万元),-6603,45803,-12110,-13438,-12831,-17723,-9957,12492,1102,-3230,-470, 
 汇率变动对现金及现金等价物的影响(万元),16,-44,12,84,13,-113,3,25,-18,-1,-21, 
 现金及现金等价物净增加额(万元),-745,3944,2457,-34,-1091,-1980,-4699,-1678,-1281,2448,4416, 
 加:期初现金及现金等价物余额(万元),7805,3860,1404,1438,2528,4508,6173,7851,9132,6684,2267, 
 期末现金及现金等价物余额(万元),7060,7805,3860,1404,1438,2528,1473,6173,7851,9132,6684, 
 净利润(万元),5605,7800,10486,9962,15928,12193,7654,9351,9602,5396,2741, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),293,331,57,-159,216,309,104,64,275,215,38, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),6500,6123,6142,5540,5088,5413,3825,3113,2386,2070,1927, 
 无形资产摊销(万元),358,332,312,211,111,118,116,113,114,114,111, 
 长期待摊费用摊销(万元),13,127,250,264,152,32,--,--,36,20,20, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-6,-51,13,137,242,15,-4,8,4,7,-4, 
 固定资产报废损失(万元),36,69,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),75,436,530,1004,1179,1628,2272,849,408,993,1584, 
 投资损失(万元),-1058,-397,--,--,-1528,--,-0,-8,-80,--,--, 
 递延所得税资产减少(万元),-554,-91,4,40,165,113,-108,-158,-67,2,-200, 
 递延所得税负债增加(万元),1146,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-378,-1294,-973,6710,-5463,-3623,-7,-3431,-1073,1043,-533, 
 经营性应收项目的减少(万元),-13603,-2147,-3744,88,-1181,4854,-1700,-23411,-5010,-6357,-3294, 
 经营性应付项目的增加(万元),4784,6237,3864,-5762,2424,-253,-1863,8502,-869,3566,8299, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-14,-4,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),3211,17462,16938,18035,17332,20800,10289,-5007,5727,7069,10688, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),7060,7805,3860,1404,1438,2528,1473,6173,7851,9132,6684, 
 现金的期初余额(万元),7805,3860,1404,1438,2528,4508,6173,7851,9132,6684,2267, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-745,3944,2457,-34,-1091,-1980,-4699,-1678,-1281,2448,4416, 

