 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),33,36,24,211,36,66,163,93,258,352,1857,2156,863,1346, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),115,148,125,88,137,138,147,800,221,1597,1233,649,210,494, 
 经营活动现金流入小计(万元),148,183,149,298,173,205,310,893,480,1948,3090,2805,1073,1840, 
 购买商品、接受劳务支付的现金(万元),4,10,9,169,26,56,106,23,92,163,493,524,627,1093, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),83,121,65,26,19,24,54,85,116,85,148,100,71,57, 
 支付的各项税费(万元),31,24,20,31,29,18,32,31,45,61,271,207,41,60, 
 支付的其他与经营活动有关的现金(万元),36,57,70,75,100,111,116,772,215,1697,2165,2157,304,30138, 
 经营活动现金流出小计(万元),154,212,163,300,172,209,308,912,467,2007,3077,2989,1043,31347, 
 经营活动产生的现金流量净额(万元),-6,-29,-14,-1,1,-4,2,-19,13,-59,13,-183,31,-29507, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,0,--,--,200,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,11, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,14,--,--,--,--,2,0,20,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,14,0,0,0,0,2,0,20,0,200,0,11, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),0,--,--,--,0,0,0,0,6,6,1,26,17,1, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 投资活动现金流出小计(万元),0,0,0,0,0,0,0,0,6,6,1,26,17,1, 
 投资活动产生的现金流量净额(万元),-0,0,14,0,-0,-0,-0,1,-6,14,-1,174,-17,10, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 筹资活动现金流入小计(万元),0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,0,--,--,--,13,10, 
 分配股利、利润或偿付利息所支付的现金(万元),--,--,--,--,--,--,--,--,2,--,--,21,0,16, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 筹资活动现金流出小计(万元),0,0,0,0,0,0,0,0,2,0,0,21,13,26, 
 筹资活动产生的现金流量净额(万元),0,0,0,0,0,0,0,0,-2,0,0,-21,-13,-26, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-6,-29,-0,-1,0,-5,2,-17,5,-45,12,-30,0,-29523, 
 加:期初现金及现金等价物余额(万元),--,44,44,46,45,50,48,66,61,105,93,124,123,29647, 
 期末现金及现金等价物余额(万元),--,15,44,44,46,45,50,48,66,61,105,93,124,123, 
 净利润(万元),-144,-214,-326,-229,-1050,-1938,-2123,-1689,-2340,-3009,-3383,-3088,-3395,-46871, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 资产减值准备(万元),-57,-34,-31,-59,-56,-70,149,-368,64,-1541,86,252,80,41346, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),80,81,84,91,92,93,94,109,114,754,893,918,891,1072, 
 无形资产摊销(万元),3,8,3,5,5,5,5,5,5,5,5,5,5,5, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,35,0,1269,--,5,23,4, 
 固定资产报废损失(万元),--,--,19,--,--,--,--,--,0,23,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 财务费用(万元),--,--,--,--,818,1636,1636,1636,1785,1799,1929,1922,2021,2043, 
 投资损失(万元),--,--,--,--,--,--,--,--,0,--,--,-189,--,-11, 
 递延所得税资产减少(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 存货的减少(万元),-1,1,110,10,-13,24,-17,11,10,571,1061,624,-88,231, 
 经营性应收项目的减少(万元),483,121,63,-2,53,121,209,842,321,3564,-508,-1161,167,-28229, 
 经营性应付项目的增加(万元),-370,9,64,183,151,124,49,-595,53,-3493,-70,529,327,-680, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,-5,0,--,--,--,--,1582, 
 经营活动产生现金流量净额(万元),-6,-29,-14,-1,1,-4,2,-19,13,-59,13,-183,31,-29507, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,0,--,--,--,--,--, 
 现金的期末余额(万元),--,15,44,44,46,45,50,48,66,61,105,93,124,123, 
 现金的期初余额(万元),--,44,44,46,45,50,48,66,61,105,93,124,123,29647, 
