 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),47827,65322,75580,53757,31280,30893,43564,23940,13455,8908, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),294,379,128,264,524,386,778,477,377,554, 
 收到的其他与经营活动有关的现金(万元),10284,7896,15084,17922,11725,4171,4104,1541,836,5027, 
 经营活动现金流入小计(万元),58405,73597,90792,71943,43528,35449,48446,25958,14667,14489, 
 购买商品、接受劳务支付的现金(万元),27754,46575,50931,39781,26556,20589,26345,13923,6064,5764, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8949,8996,9198,6847,4823,3606,2858,1725,1499,1345, 
 支付的各项税费(万元),1957,5223,4586,5726,2197,3247,4248,2983,1578,1676, 
 支付的其他与经营活动有关的现金(万元),15460,13866,10554,17050,11149,5964,7738,4964,2132,5844, 
 经营活动现金流出小计(万元),54121,74658,75270,69404,44725,33407,41188,23594,11273,14629, 
 经营活动产生的现金流量净额(万元),4284,-1061,15522,2539,-1197,2043,7258,2364,3394,-139, 
 收回投资所收到的现金(万元),--,1000,--,--,705,--,--,--,--,176, 
 取得投资收益所收到的现金(万元),150,--,--,--,--,--,--,--,--,243, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),910,8896,20,2,1,9,0,--,--,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,1125,819,--,--,--,--,748, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,11036,--,--,--,4,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1060,9896,20,1127,12561,9,0,0,4,1169, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4299,9013,5929,10421,9692,5162,5342,3319,1566,1783, 
 投资所支付的现金(万元),21030,13417,4800,4431,70,--,472,200,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,12697,--,1669,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),235,--,500,--,--,5916,--,--,3,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),25564,22429,11229,27550,9762,12747,5814,3519,1569,1783, 
 投资活动产生的现金流量净额(万元),-24504,-12534,-11209,-26423,2799,-12738,-5814,-3519,-1565,-614, 
 吸收投资收到的现金(万元),--,--,9545,--,296,--,36344,--,6710,727, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,296,--,--,--,--,--, 
 取得借款收到的现金(万元),36900,41236,16638,26306,11542,5600,4657,1500,1400,4370, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),2263,103,100,--,--,--,--,--,--,1000, 
 筹资活动现金流入小计(万元),39163,41340,26284,26306,11838,5600,41001,1500,8110,6097, 
 偿还债务支付的现金(万元),23862,22100,19080,15600,8850,3900,4900,1400,2180,4714, 
 分配股利、利润或偿付利息所支付的现金(万元),1981,2112,1631,2497,1938,2653,152,1362,86,934, 
 其中：子公司支付给少数股东的股利、利润(万元),--,243,444,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),3621,13661,111,500,779,318,216,814,--,6, 
 筹资活动现金流出小计(万元),29463,37873,20822,18597,11566,6872,5267,3576,2266,5654, 
 筹资活动产生的现金流量净额(万元),9700,3467,5461,7710,271,-1272,35734,-2076,5844,442, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-10520,-10128,9774,-16174,1874,-11967,37177,-3231,7672,-311, 
 加:期初现金及现金等价物余额(万元),18929,29058,19284,35458,33584,45551,8374,11605,3933,4243, 
 期末现金及现金等价物余额(万元),8409,18929,29058,19284,35458,33584,45551,8374,11605,3933, 
 净利润(万元),2149,-39577,8062,4940,2934,4734,7266,5250,3766,3547, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),1656,40004,1072,1640,542,451,107,439,32,-127, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),2232,2028,1995,2057,1064,795,534,274,122,125, 
 无形资产摊销(万元),158,576,599,570,83,81,47,24,20,50, 
 长期待摊费用摊销(万元),--,--,--,51,32,--,--,--,--,3, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),-3356,-455,11,42,2,10,3,-0,8,6, 
 固定资产报废损失(万元),4,12,--,0,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,0,-0,--,--,--,--,-96, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),3050,1034,821,990,709,53,188,89,86,203, 
 投资损失(万元),-1605,151,259,76,--,-31,-3,0,--,47, 
 递延所得税资产减少(万元),-192,55,-162,-238,-74,-68,126,-85,-31,73, 
 递延所得税负债增加(万元),-15,-198,-85,-92,--,--,--,--,--,--, 
 存货的减少(万元),-647,-1014,1868,-3185,-3071,1172,-178,-2274,510,615, 
 经营性应收项目的减少(万元),7306,14739,7498,-12843,-4497,-4885,-2072,-7059,-382,-3842, 
 经营性应付项目的增加(万元),-6094,-18768,-7420,8531,1079,-270,1239,5706,-737,-744, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--, 
