 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),89617,121719,148543,140163,142083,148387,181989,139162,110536,76606,54161,42017,20456,10517,3770, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到的税费返还(万元),20,968,1554,1265,2099,1486,1779,1559,--,1355,577,0,12,1,31, 
 收到的其他与经营活动有关的现金(万元),5916,210,1224,153,89,2794,3051,11675,908,609,8445,8188,4978,3458,2566, 
 经营活动现金流入小计(万元),95553,122897,151321,141582,144270,152666,186819,152397,111444,78570,63183,50205,25446,13976,6367, 
 购买商品、接受劳务支付的现金(万元),69045,136293,109411,107107,130753,111246,143817,129245,94779,75850,65696,36269,15226,11447,2947, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),6392,9176,10530,12630,11343,9235,9531,6843,5023,4236,3098,1774,1184,401,112, 
 支付的各项税费(万元),1093,1891,1769,2278,1491,3813,2770,1099,1402,456,940,2094,63,47,172, 
 支付的其他与经营活动有关的现金(万元),8914,4634,5389,4836,5020,7629,5187,11093,3620,3627,7062,6251,4340,3314,1032, 
 经营活动现金流出小计(万元),85443,151995,127099,126852,148607,131922,161305,148280,104825,84170,76796,46389,20813,15209,4263, 
 经营活动产生的现金流量净额(万元),10110,-29098,24222,14730,-4337,20744,25514,4116,6619,-5600,-13613,3816,4634,-1233,2103, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 取得投资收益所收到的现金(万元),128,109,74,44,--,--,--,63,--,--,--,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,52,27,6,--,5,--,--,--,--,0,--,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,3,--,--,--,--,--,--,--,0,--,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,14309,--,--,--,0,--,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),128,109,126,74,6,0,5,14371,0,0,--,0,--,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2819,3071,9184,3778,42760,72596,27044,59927,2059,1757,9455,7329,3605,13723,8454, 
 投资所支付的现金(万元),--,--,--,--,4648,--,--,--,16613,--,--,0,--,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流出小计(万元),2819,3071,9184,3778,47408,72596,27044,59927,18671,1757,9455,7329,3605,13723,8454, 
 投资活动产生的现金流量净额(万元),-2690,-2962,-9057,-3704,-47402,-72596,-27039,-45556,-18671,-1757,-9455,-7329,-3605,-13723,-8454, 
 吸收投资收到的现金(万元),--,--,58800,--,--,--,--,58400,--,0,29526,0,--,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 取得借款收到的现金(万元),42702,71480,82569,140462,132232,141722,122319,53064,33241,16084,15208,17669,22871,51400,45880, 
 发行债券收到的现金(万元),--,48510,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到其他与筹资活动有关的现金(万元),--,--,--,6772,--,--,--,--,--,--,--,400,807,1809,1230, 
 筹资活动现金流入小计(万元),42702,119990,141369,147234,132232,141722,122319,111464,33241,16084,44734,18069,23678,53209,47110, 
 偿还债务支付的现金(万元),50761,95670,137494,127926,86198,98899,76632,39499,18414,2729,17301,11768,18651,43100,33610, 
 分配股利、利润或偿付利息所支付的现金(万元),7064,11270,16297,14324,12154,10385,15265,5524,3772,4856,3124,2271,3270,957,739, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付其他与筹资活动有关的现金(万元),--,--,113,--,--,--,34,8949,--,--,334,0,--,0,0, 
 筹资活动现金流出小计(万元),57825,106940,153903,142250,98352,109284,91931,53971,22186,7584,20759,14039,21921,44057,34349, 
 筹资活动产生的现金流量净额(万元),-15124,13050,-12534,4983,33880,32438,30388,57492,11055,8500,23974,4030,1757,9153,12761, 
 汇率变动对现金及现金等价物的影响(万元),115,-81,113,-758,-54,-161,-181,-282,-205,-76,-133,-115,7,43,-10, 
 现金及现金等价物净增加额(万元),-7590,-19091,2744,15252,-17914,-19575,28682,15771,-1203,1068,773,402,2792,-5760,6400, 
 加:期初现金及现金等价物余额(万元),10627,29717,26974,11722,29636,49211,20529,4758,5961,4893,4120,3718,926,6686,286, 
 期末现金及现金等价物余额(万元),3037,10627,29717,26974,11722,29636,49211,20529,4758,5961,4893,4120,3718,926,6686, 
 净利润(万元),-16525,13382,18157,15550,13492,13343,15128,17076,12235,7578,6761,4769,2425,1268,632, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 资产减值准备(万元),7183,1663,1998,1552,116,768,338,7,-27,19,8,-11,15,0,0, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),18415,7856,6997,7202,7145,5379,4882,4151,3904,3706,2071,671,282,140,124, 
 无形资产摊销(万元),199,203,233,226,210,170,148,95,2,2,1,1,23,18,11, 
 长期待摊费用摊销(万元),367,360,329,324,--,--,--,1,49,19,16,0,0,0,0, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
