 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),844460,790077,711179,670076,581573,444001,297784,206626, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),16,159,752,311,282,189,41,119, 
 收到的其他与经营活动有关的现金(万元),25693,21012,17191,15574,10603,9618,7453,4539, 
 经营活动现金流入小计(万元),870168,811248,729122,685961,592458,453808,305278,211284, 
 购买商品、接受劳务支付的现金(万元),406379,400798,336068,362972,299209,220705,157118,121979, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),126081,107727,101177,83481,62570,48904,32531,19064, 
 支付的各项税费(万元),64930,75704,65650,76098,70882,38618,25999,24892, 
 支付的其他与经营活动有关的现金(万元),187483,164295,163210,139712,106829,92402,72788,40364, 
 经营活动现金流出小计(万元),784874,748525,666106,662263,539489,400629,288435,206298, 
 经营活动产生的现金流量净额(万元),85294,62723,63017,23698,52969,53179,16842,4986, 
 收回投资所收到的现金(万元),691652,170462,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),3427,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3346,91,83,369,516,37,25,41, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,752,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,658,1700,716,820,8242,7351,6179, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),698424,171211,1782,1837,1336,8279,7376,6220, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),46223,41412,22990,24218,27237,41789,30407,9087, 
 投资所支付的现金(万元),746389,253530,--,3405,--,--,--,75, 
