 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),24046,23060,30230,25462,21661,17225,14203,11793, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),43,--,--,0,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),316,466,532,187,75,437,137,89, 
 经营活动现金流入小计(万元),24405,23526,30762,25649,21736,17661,14340,11882, 
 购买商品、接受劳务支付的现金(万元),10348,11309,18343,13345,13511,10713,7957,7122, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4250,3863,3189,2644,2262,1923,1562,1196, 
 支付的各项税费(万元),3401,2802,3406,2918,2449,2087,1834,1390, 
 支付的其他与经营活动有关的现金(万元),1094,1459,1203,862,953,917,546,506, 
 经营活动现金流出小计(万元),19093,19433,26142,19769,19175,15641,11898,10214, 
 经营活动产生的现金流量净额(万元),5312,4093,4620,5880,2560,2020,2442,1668, 
 收回投资所收到的现金(万元),50600,24500,10550,--,2005,--,--,--, 
 取得投资收益所收到的现金(万元),636,263,76,--,12,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),38,5,11,1,13,7,63,194, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,700,154,73,400,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
