 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),1129037,1054132,993634,861355,698125,480514,312308, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),14264,16293,14388,7929,9155,4813,1457, 
 经营活动现金流入小计(万元),1143301,1070424,1008023,869284,707280,485328,313765, 
 购买商品、接受劳务支付的现金(万元),726124,615277,566798,432349,352363,263365,179904, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),238807,231965,212609,184560,160079,122367,68732, 
 支付的各项税费(万元),83417,98608,98592,98424,77511,37601,34942, 
 支付的其他与经营活动有关的现金(万元),79191,68858,59511,45843,31792,27885,20205, 
 经营活动现金流出小计(万元),1127539,1014708,937509,761175,621745,451217,303783, 
 经营活动产生的现金流量净额(万元),15762,55716,70514,108109,85535,34110,9982, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),1347,--,10,--,--,--,--, 
