 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),321923,255621,175827,107468,137693,114419,25957,22989,15013,13378,29853,50251,50677,53696,26317, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的税费返还(万元),24,2,69,84,92,--,--,--,--,166,386,1617,2269,2186,1703, 
 收到的其他与经营活动有关的现金(万元),24799,16157,10118,12579,2588,3280,13488,376,322,775,341,2,13,105,0, 
 经营活动现金流入小计(万元),346746,271780,186014,120130,140373,117699,39445,23365,15336,14319,30579,51869,52959,55987,28020, 
 购买商品、接受劳务支付的现金(万元),230031,160194,73955,120780,101092,99857,22628,10765,6615,8844,24108,37707,28989,40595,16787, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),17068,19103,18467,22130,17387,16713,6239,5491,3976,3620,4740,4484,4613,3935,3432, 
 支付的各项税费(万元),24160,27577,14684,10867,10952,7292,1145,1208,1629,760,980,3153,4770,3383,2447, 
 支付的其他与经营活动有关的现金(万元),14927,19130,42075,22129,21965,10618,16356,5001,2399,1816,2767,2738,3940,3056,1474, 
 经营活动现金流出小计(万元),286186,226004,149181,175906,151395,134481,46368,22465,14619,15040,32596,48082,42312,50969,24140, 
 经营活动产生的现金流量净额(万元),60560,45776,36833,-55776,-11022,-16783,-6924,901,717,-721,-2016,3788,10646,5018,3880, 
 收回投资所收到的现金(万元),56911,50150,5000,178,--,--,--,--,--,--,--,0,0,0,0, 
 取得投资收益所收到的现金(万元),512,2221,350,591,599,500,--,--,--,--,--,0,0,0,0, 
