 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),29775,23616,25186,21408,20698,15371,11290,5766, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2240,1894,2032,1251,1706,1020,1251,496, 
 收到的其他与经营活动有关的现金(万元),2089,1064,1289,1535,1678,1656,1687,1123, 
 经营活动现金流入小计(万元),34104,26573,28506,24193,24081,18048,14229,7385, 
 购买商品、接受劳务支付的现金(万元),5991,5638,7530,5316,5492,3765,2773,1708, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12036,10425,7425,5393,4478,3363,2327,1217, 
 支付的各项税费(万元),4014,3853,4426,3501,3295,1836,2809,1115, 
 支付的其他与经营活动有关的现金(万元),7196,7274,5869,6230,6734,5800,5236,3656, 
 经营活动现金流出小计(万元),29237,27189,25250,20440,19999,14764,13146,7695, 
 经营活动产生的现金流量净额(万元),4867,-616,3256,3754,4082,3284,1083,-311, 
