 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),265771,277244,236818,225335,219559,192304,164462,140334,108865,104492,88980,51449,27428, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 收到的税费返还(万元),5136,6487,4815,4554,9565,14236,7692,3948,6754,3806,8001,3867,1223, 
 收到的其他与经营活动有关的现金(万元),39987,21082,29344,38364,43893,43372,11738,23024,7384,5433,3415,1344,629, 
 经营活动现金流入小计(万元),310895,304813,270977,268253,273017,249913,183891,167306,123003,113731,100397,56661,29280, 
 购买商品、接受劳务支付的现金(万元),216988,180295,176741,157068,187399,105729,99499,157747,70119,66190,70207,31952,16325, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,28889,--,--,0,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,--,--,--, 
 支付给职工以及为职工支付的现金(万元),34853,42644,49179,47214,40324,34271,--,22866,15730,9993,8624,5107,3261, 
 支付的各项税费(万元),12703,9349,12156,16789,27207,23735,19798,20403,16448,10496,13241,9970,4634, 
