 报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),133428,103135,140250,211214,281153,406194,574962,507971,1254895,1251145,865497,345534, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),17013,355,114,6934,5311,10161,4452,1,--,0,0,0, 
 收到的其他与经营活动有关的现金(万元),21371,17042,30176,57276,37246,80697,43478,47525,18131,27703,1719,662, 
 经营活动现金流入小计(万元),171812,120532,170540,275424,323710,497053,622892,555496,1273026,1278848,867216,346196, 
 购买商品、接受劳务支付的现金(万元),123770,68358,129669,107809,262898,533661,568063,1000000,1243248,1068832,638777,271400, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),20631,17396,18439,19196,21060,21933,39112,46217,21852,13264,7293,3396, 
 支付的各项税费(万元),2963,2653,5116,7218,7639,4818,29768,51344,83599,38143,1183,2771, 
 支付的其他与经营活动有关的现金(万元),23877,24477,57648,51137,92250,146408,27516,44076,25965,20491,17672,34527, 
 经营活动现金流出小计(万元),171240,112884,210873,185361,383848,706820,664460,1141637,1374663,1140730,664925,312094, 
 经营活动产生的现金流量净额(万元),572,7648,-40333,90063,-60137,-209768,-41567,-586141,-101637,138118,202291,34102, 
 收回投资所收到的现金(万元),--,--,--,19713,--,48377,184500,--,--,0,0,0, 
 取得投资收益所收到的现金(万元),--,--,--,--,236,2668,1415,820,515,352,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),357,880,500,952,4985,402,293,2,--,0,0,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,6331,--,--,--,--,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,1000,2323,--,150,--,--,2008,12109,3471,4748,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流入小计(万元),357,1880,2823,20665,11702,51447,186208,2829,12624,3823,4748,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5990,1872,4891,4509,3463,6024,29812,60917,99845,33729,24541,751, 
 投资所支付的现金(万元),640,--,2418,10000,--,--,222042,18835,1125,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),5947,--,--,--,--,--,--,--,--,0,0,0, 
 支付的其他与投资活动有关的现金(万元),10037,3155,580,--,--,1419,--,--,--,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 投资活动现金流出小计(万元),22614,5027,7888,14509,3463,7444,251854,79753,100970,33729,24541,751, 
 投资活动产生的现金流量净额(万元),-22257,-3146,-5066,6156,8239,44003,-65646,-76923,-88345,-29906,-19793,-751, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,933062,--,1500,13518,1400, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 取得借款收到的现金(万元),--,--,--,--,--,100000,59081,367163,635951,25700,0,0, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,278200,--,0,0,0, 
 收到其他与筹资活动有关的现金(万元),52242,54290,117818,63486,174278,--,20000,--,--,0,0,0, 
 筹资活动现金流入小计(万元),52242,54290,117818,63486,174278,100000,79081,1578425,635951,27200,13518,1400, 
 偿还债务支付的现金(万元),5089,--,23902,--,179655,165666,333860,364118,211451,10000,0,0, 
 分配股利、利润或偿付利息所支付的现金(万元),2309,--,1513,1513,20010,24989,99714,124193,72595,22514,10000,0, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,0,0,0, 
 支付其他与筹资活动有关的现金(万元),48738,30321,69419,137334,100896,973,--,466,--,0,0,0, 
 筹资活动现金流出小计(万元),56137,30321,94834,138847,300561,191628,433574,488777,284046,32514,10000,0, 
 筹资活动产生的现金流量净额(万元),-3895,23968,22984,-75361,-126283,-91628,-354493,1089648,351905,-5314,3518,1400, 
 汇率变动对现金及现金等价物的影响(万元),-10,21,53,-382,5219,-2479,199,-698,-1,-1,-46,0, 
 现金及现金等价物净增加额(万元),-25590,28491,-22362,20476,-172963,-259872,-461507,425885,161922,102897,185970,34751, 
